STATION_NAME,PGA_VALUE,PGA_LN_SIGMA,LATITUDE,LONGITUDE,STATION_ID,STATION_TYPE,REFERENCES,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
SRCH021103111446,0.0024656738029806,0.0,44.116,142.1414,SRCH02,seismic,Stations_NIED,,,,,,,,,,,,
SBSH091103111446,0.0024534372084248,0.0,42.6104,140.4841,SBSH09,seismic,Stations_NIED,,,,,,,,,,,,
KYT0021103111446,0.0024146879923317,0.0,35.6038,134.8945,KYT002,seismic,Stations_NIED,,,,,,,,,,,,
KYTH061103111446,0.002402451397776,0.0,35.0469,135.4846,KYTH06,seismic,Stations_NIED,,,,,,,,,,,,
FKI0061103111446,0.00240041196535,0.0,35.7731,136.2001,FKI006,seismic,Stations_NIED,,,,,,,,,,,,
TTR0021103111446,0.002398372532924,0.0,35.4859,134.2201,TTR002,seismic,Stations_NIED,,,,,,,,,,,,
KOC0031103111446,0.0023708401951736,0.0,33.5014,133.9071,KOC003,seismic,Stations_NIED,,,,,,,,,,,,
NAR0051103111446,0.0023698204789607,0.0,34.3414,135.6844,NAR005,seismic,Stations_NIED,,,,,,,,,,,,
FKIH061103111446,0.0023677810465347,0.0,35.4907,135.4841,FKIH06,seismic,Stations_NIED,,,,,,,,,,,,
HKD1831103111446,0.0023667613303217,0.0,42.9724,141.1656,HKD183,seismic,Stations_NIED,,,,,,,,,,,,
HYGH091103111446,0.0023657416141087,0.0,34.9082,135.0844,HYGH09,seismic,Stations_NIED,,,,,,,,,,,,
HKD1741103111446,0.0023453472898492,0.0,42.595,139.8286,HKD174,seismic,Stations_NIED,,,,,,,,,,,,
MIEH031103111446,0.0023371895601454,0.0,34.547,136.3692,MIEH03,seismic,Stations_NIED,,,,,,,,,,,,
HKD0251103111446,0.0023351501277194,0.0,44.8116,142.0712,HKD025,seismic,Stations_NIED,,,,,,,,,,,,
GIFH071103111446,0.0023320909790805,0.0,35.4179,136.4347,GIFH07,seismic,Stations_NIED,,,,,,,,,,,,
OSKH041103111446,0.0023208741007377,0.0,34.763,135.7052,OSKH04,seismic,Stations_NIED,,,,,,,,,,,,
KKWH091103111446,0.002261730560385,0.0,44.7745,142.2542,KKWH09,seismic,Stations_NIED,,,,,,,,,,,,
SOYH101103111446,0.0022505136820422,0.0,44.7433,142.6039,SOYH10,seismic,Stations_NIED,,,,,,,,,,,,
HYG0091103111446,0.0022189024794399,0.0,35.1699,135.1025,HYG009,seismic,Stations_NIED,,,,,,,,,,,,
TKS0061103111446,0.002213803898375,0.0,33.6689,134.4191,TKS006,seismic,Stations_NIED,,,,,,,,,,,,
KMMH041103111446,0.0021985081551804,0.0,32.9514,131.0199,KMMH04,seismic,Stations_NIED,,,,,,,,,,,,
WKY0011103111446,0.0021944292903285,0.0,34.2293,135.1694,WKY001,seismic,Stations_NIED,,,,,,,,,,,,
ABSH021103111446,0.0021832124119857,0.0,44.4234,143.0264,ABSH02,seismic,Stations_NIED,,,,,,,,,,,,
OSK0091103111446,0.002168936385004,0.0,34.4364,135.5805,OSK009,seismic,Stations_NIED,,,,,,,,,,,,
ABSH031103111446,0.0021628180877261,0.0,44.3843,143.2407,ABSH03,seismic,Stations_NIED,,,,,,,,,,,,
HYG0211103111446,0.002122029439207,0.0,34.6904,135.1591,HYG021,seismic,Stations_NIED,,,,,,,,,,,,
HYG0271103111446,0.0021108125608643,0.0,34.2496,134.7292,HYG027,seismic,Stations_NIED,,,,,,,,,,,,
HKD0501103111446,0.0021016351149475,0.0,43.8785,143.1747,HKD050,seismic,Stations_NIED,,,,,,,,,,,,
HKD1661103111446,0.0020975562500956,0.0,42.2286,139.8186,HKD166,seismic,Stations_NIED,,,,,,,,,,,,
KYT0011103111446,0.0020904182366047,0.0,35.7404,135.1019,KYT001,seismic,Stations_NIED,,,,,,,,,,,,
MIE0171103111446,0.0020893985203917,0.0,34.3628,136.3358,MIE017,seismic,Stations_NIED,,,,,,,,,,,,
SOYH081103111446,0.0020893985203917,0.0,44.9387,142.2247,SOYH08,seismic,Stations_NIED,,,,,,,,,,,,
MIEH041103111446,0.0020883788041788,0.0,34.3532,136.5866,MIEH04,seismic,Stations_NIED,,,,,,,,,,,,
HKD1381103111446,0.0020679844799192,0.0,43.2923,140.6013,HKD138,seismic,Stations_NIED,,,,,,,,,,,,
HKD0091103111446,0.0020659450474932,0.0,44.8417,142.4811,HKD009,seismic,Stations_NIED,,,,,,,,,,,,
TTR0041103111446,0.0020639056150673,0.0,35.4606,134.0548,TTR004,seismic,Stations_NIED,,,,,,,,,,,,
SOYH091103111446,0.0020588070340024,0.0,44.857,142.4868,SOYH09,seismic,Stations_NIED,,,,,,,,,,,,
KKWH021103111446,0.0020435112908077,0.0,44.5509,142.5736,KKWH02,seismic,Stations_NIED,,,,,,,,,,,,
HKD0351103111446,0.0020057817909275,0.0,43.7704,142.9033,HKD035,seismic,Stations_NIED,,,,,,,,,,,,
WKY0061103111446,0.0020017029260756,0.0,33.8909,135.1525,WKY006,seismic,Stations_NIED,,,,,,,,,,,,
MIEH061103111446,0.0019762100207512,0.0,34.358,136.3293,MIEH06,seismic,Stations_NIED,,,,,,,,,,,,
HYG0151103111446,0.0019609142775565,0.0,34.9499,135.2714,HYG015,seismic,Stations_NIED,,,,,,,,,,,,
HYG0161103111446,0.0019568354127046,0.0,34.7553,134.39,HYG016,seismic,Stations_NIED,,,,,,,,,,,,
TTRH031103111446,0.001939500237084,0.0,35.3553,133.4918,TTRH03,seismic,Stations_NIED,,,,,,,,,,,,
HYG0021103111446,0.0019303227911672,0.0,35.6394,134.628,HYG002,seismic,Stations_NIED,,,,,,,,,,,,
ABSH051103111446,0.0019140073317595,0.0,44.1146,143.0111,ABSH05,seismic,Stations_NIED,,,,,,,,,,,,
NAR0091103111446,0.0019027904534168,0.0,33.9396,135.753,NAR009,seismic,Stations_NIED,,,,,,,,,,,,
HKD0071103111446,0.0018885144264351,0.0,44.9702,142.29,HKD007,seismic,Stations_NIED,,,,,,,,,,,,
KYT0151103111446,0.0018854552777961,0.0,35.2496,135.7667,KYT015,seismic,Stations_NIED,,,,,,,,,,,,
HKD0461103111446,0.0018681201021755,0.0,44.192,143.0767,HKD046,seismic,Stations_NIED,,,,,,,,,,,,
FKI0011103111446,0.0018548637914068,0.0,36.2161,136.1571,FKI001,seismic,Stations_NIED,,,,,,,,,,,,
OSK0011103111446,0.0018518046427679,0.0,34.9707,135.39,OSK001,seismic,Stations_NIED,,,,,,,,,,,,
MIE0111103111446,0.0018099962780358,0.0,34.4284,136.3328,MIE011,seismic,Stations_NIED,,,,,,,,,,,,
KGW0041103111446,0.0017936808186281,0.0,34.3473,134.0375,KGW004,seismic,Stations_NIED,,,,,,,,,,,,
NAR0061103111446,0.0017753259267945,0.0,34.3384,135.9545,NAR006,seismic,Stations_NIED,,,,,,,,,,,,
KYTH041103111446,0.0017590104673869,0.0,35.2685,135.5508,KYTH04,seismic,Stations_NIED,,,,,,,,,,,,
HKD0431103111446,0.0017386161431273,0.0,44.582,142.9644,HKD043,seismic,Stations_NIED,,,,,,,,,,,,
KYT0031103111446,0.0017365767107014,0.0,35.6762,135.2927,KYT003,seismic,Stations_NIED,,,,,,,,,,,,
HKD1411103111446,0.0017365767107014,0.0,43.1449,140.4355,HKD141,seismic,Stations_NIED,,,,,,,,,,,,
KYTH031103111446,0.0017284189809975,0.0,35.313,135.1334,KYTH03,seismic,Stations_NIED,,,,,,,,,,,,
NAR0071103111446,0.0016876303324784,0.0,34.2214,135.7368,NAR007,seismic,Stations_NIED,,,,,,,,,,,,
SBSH011103111446,0.0016815120352006,0.0,43.2341,140.6228,SBSH01,seismic,Stations_NIED,,,,,,,,,,,,
HKD0421103111446,0.0016774331703486,0.0,44.5449,142.5692,HKD042,seismic,Stations_NIED,,,,,,,,,,,,
NARH021103111446,0.0016702951568578,0.0,33.9692,135.8574,NARH02,seismic,Stations_NIED,,,,,,,,,,,,
NARH041103111446,0.0016539796974502,0.0,34.3061,135.8369,NARH04,seismic,Stations_NIED,,,,,,,,,,,,
FKIH011103111446,0.0016488811163853,0.0,36.0955,136.3617,FKIH01,seismic,Stations_NIED,,,,,,,,,,,,
KOCH091103111446,0.001613191048931,0.0,33.6748,133.8243,KOCH09,seismic,Stations_NIED,,,,,,,,,,,,
WKY0091103111446,0.0016050333192272,0.0,33.7208,135.9814,WKY009,seismic,Stations_NIED,,,,,,,,,,,,
HYG0101103111446,0.0015938164408845,0.0,35.0592,135.1776,HYG010,seismic,Stations_NIED,,,,,,,,,,,,
MIE0161103111446,0.0015775009814768,0.0,33.8764,135.9191,MIE016,seismic,Stations_NIED,,,,,,,,,,,,
NARH031103111446,0.0015622052382821,0.0,34.2925,136.0022,NARH03,seismic,Stations_NIED,,,,,,,,,,,,
HYGH111103111446,0.0015469094950875,0.0,35.2925,134.9071,HYGH11,seismic,Stations_NIED,,,,,,,,,,,,
WKYH071103111446,0.0015458897788745,0.0,33.6894,135.4396,WKYH07,seismic,Stations_NIED,,,,,,,,,,,,
ABSH011103111446,0.001521416589763,0.0,44.5276,142.8444,ABSH01,seismic,Stations_NIED,,,,,,,,,,,,
HYGH021103111446,0.0015193771573371,0.0,35.0671,134.4234,HYGH02,seismic,Stations_NIED,,,,,,,,,,,,
SOYH011103111446,0.0015183574411241,0.0,45.3346,142.1185,SOYH01,seismic,Stations_NIED,,,,,,,,,,,,
MIEH091103111446,0.0014877659547348,0.0,33.7644,135.9969,MIEH09,seismic,Stations_NIED,,,,,,,,,,,,
KMMH161103111446,0.0014683913466882,0.0,32.7967,130.8199,KMMH16,seismic,Stations_NIED,,,,,,,,,,,,
KYT0051103111446,0.0014643124818363,0.0,35.4756,135.3893,KYT005,seismic,Stations_NIED,,,,,,,,,,,,
WKYH041103111446,0.0014408590089378,0.0,33.5559,135.5454,WKYH04,seismic,Stations_NIED,,,,,,,,,,,,
HYGH141103111446,0.001428622414382,0.0,35.4574,134.8621,HYGH14,seismic,Stations_NIED,,,,,,,,,,,,
MIEH051103111446,0.0014163858198263,0.0,34.0637,136.1689,MIEH05,seismic,Stations_NIED,,,,,,,,,,,,
EHM0011103111446,0.0014133266711874,0.0,33.981,133.549,EHM001,seismic,Stations_NIED,,,,,,,,,,,,
HYGH031103111446,0.0014051689414835,0.0,35.2193,134.5237,HYGH03,seismic,Stations_NIED,,,,,,,,,,,,
FKOH071103111446,0.0013541831308346,0.0,33.3678,130.6354,FKOH07,seismic,Stations_NIED,,,,,,,,,,,,
ISK0131103111446,0.0013184930633804,0.0,36.1804,136.6246,ISK013,seismic,Stations_NIED,,,,,,,,,,,,
HYGH081103111446,0.0012807635635002,0.0,35.101,134.9036,HYGH08,seismic,Stations_NIED,,,,,,,,,,,,
KOCH051103111446,0.0012756649824353,0.0,33.6472,133.1444,KOCH05,seismic,Stations_NIED,,,,,,,,,,,,
NAR0081103111446,0.0012624086716666,0.0,34.1369,136.0063,NAR008,seismic,Stations_NIED,,,,,,,,,,,,
HRSH041103111446,0.0012603692392407,0.0,34.3785,133.3493,HRSH04,seismic,Stations_NIED,,,,,,,,,,,,
TTRH061103111446,0.0012338566177032,0.0,35.3946,134.1988,TTRH06,seismic,Stations_NIED,,,,,,,,,,,,
HYGH071103111446,0.0012165214420826,0.0,35.0322,134.6701,HYGH07,seismic,Stations_NIED,,,,,,,,,,,,
OKYH121103111446,0.0011910285367582,0.0,35.0999,134.319,OKYH12,seismic,Stations_NIED,,,,,,,,,,,,
KOCH131103111446,0.0011227075504887,0.0,33.7543,133.576,KOCH13,seismic,Stations_NIED,,,,,,,,,,,,
KKWH061103111446,0.0011176089694238,0.0,44.3207,142.7656,KKWH06,seismic,Stations_NIED,,,,,,,,,,,,
HRS0181103111446,0.0011125103883589,0.0,34.3413,132.9069,HRS018,seismic,Stations_NIED,,,,,,,,,,,,
OKYH011103111446,0.001108431523507,0.0,34.507,133.8905,OKYH01,seismic,Stations_NIED,,,,,,,,,,,,
KGWH011103111446,0.0010717217398398,0.0,34.2186,133.9493,KGWH01,seismic,Stations_NIED,,,,,,,,,,,,
TKSH041103111446,0.0010656034425619,0.0,33.9902,134.5337,TKSH04,seismic,Stations_NIED,,,,,,,,,,,,
TKSH061103111446,0.0010645837263489,0.0,33.9997,133.8933,TKSH06,seismic,Stations_NIED,,,,,,,,,,,,
KGSH021103111446,0.0010635640101359,0.0,31.994,130.2077,KGSH02,seismic,Stations_NIED,,,,,,,,,,,,
TTRH071103111446,0.001060504861497,0.0,35.3649,133.7486,TTRH07,seismic,Stations_NIED,,,,,,,,,,,,
SOYH071103111446,0.0010360316723855,0.0,45.1001,142.4307,SOYH07,seismic,Stations_NIED,,,,,,,,,,,,
KGWH041103111446,0.0010360316723855,0.0,34.2264,134.3043,KGWH04,seismic,Stations_NIED,,,,,,,,,,,,
EHMH081103111446,0.0010268542264687,0.0,33.5388,133.0016,EHMH08,seismic,Stations_NIED,,,,,,,,,,,,
OKYH111103111446,0.001012578199487,0.0,35.0732,134.1162,OKYH11,seismic,Stations_NIED,,,,,,,,,,,,
OKYH041103111446,0.0010095190508481,0.0,34.6429,133.6861,OKYH04,seismic,Stations_NIED,,,,,,,,,,,,
EHMH051103111446,0.0009983021725053,0.0,33.7112,132.8032,EHMH05,seismic,Stations_NIED,,,,,,,,,,,,
OKYH051103111446,0.0009881050103756,0.0,34.8684,133.8527,OKYH05,seismic,Stations_NIED,,,,,,,,,,,,
TTRH051103111446,0.0009422177807916,0.0,35.5729,134.3426,TTRH05,seismic,Stations_NIED,,,,,,,,,,,,
FKOH081103111446,0.0009279417538099,0.0,33.4654,130.8285,FKOH08,seismic,Stations_NIED,,,,,,,,,,,,
EHMH111103111446,0.0009187643078931,0.0,33.5807,132.6011,EHMH11,seismic,Stations_NIED,,,,,,,,,,,,
TTRH021103111446,0.0009116262944022,0.0,35.2313,133.3909,TTRH02,seismic,Stations_NIED,,,,,,,,,,,,
HRSH091103111446,0.0008902122539297,0.0,34.7016,132.9524,HRSH09,seismic,Stations_NIED,,,,,,,,,,,,
SMNH161103111446,0.000876955943161,0.0,35.3422,132.8989,SMNH16,seismic,Stations_NIED,,,,,,,,,,,,
KMMH051103111446,0.0008626799161793,0.0,32.9553,131.2207,KMMH05,seismic,Stations_NIED,,,,,,,,,,,,
EHMH131103111446,0.0008453447405587,0.0,33.3719,132.1157,EHMH13,seismic,Stations_NIED,,,,,,,,,,,,
OKYH141103111446,0.0008433053081327,0.0,34.9363,133.6205,OKYH14,seismic,Stations_NIED,,,,,,,,,,,,
YMGH021103111446,0.000829029281151,0.0,34.1111,131.1434,YMGH02,seismic,Stations_NIED,,,,,,,,,,,,
YMGH171103111446,0.0008065955244655,0.0,33.9291,132.4046,YMGH17,seismic,Stations_NIED,,,,,,,,,,,,
NGSH051103111446,0.0008045560920395,0.0,32.9103,130.1408,NGSH05,seismic,Stations_NIED,,,,,,,,,,,,
OKYH071103111446,0.0007984377947617,0.0,35.0493,133.3169,OKYH07,seismic,Stations_NIED,,,,,,,,,,,,
SMNH111103111446,0.0007760040380762,0.0,35.4259,132.8008,SMNH11,seismic,Stations_NIED,,,,,,,,,,,,
KMMH151103111446,0.0007678463083723,0.0,32.1704,130.3647,KMMH15,seismic,Stations_NIED,,,,,,,,,,,,
SMNH091103111446,0.0007484717003258,0.0,34.5725,132.0122,SMNH09,seismic,Stations_NIED,,,,,,,,,,,,
HRSH181103111446,0.0007464322678998,0.0,34.4572,132.7923,HRSH18,seismic,Stations_NIED,,,,,,,,,,,,
OKYH081103111446,0.0007270576598532,0.0,34.9103,133.4055,OKYH08,seismic,Stations_NIED,,,,,,,,,,,,
HRSH141103111446,0.0007229787950013,0.0,34.209,132.4063,HRSH14,seismic,Stations_NIED,,,,,,,,,,,,
KMMH141103111446,0.0007168604977234,0.0,32.6345,130.7521,KMMH14,seismic,Stations_NIED,,,,,,,,,,,,
HRSH101103111446,0.0007127816328715,0.0,34.7471,132.3794,HRSH10,seismic,Stations_NIED,,,,,,,,,,,,
YMGH031103111446,0.0007097224842326,0.0,34.1891,132.126,YMGH03,seismic,Stations_NIED,,,,,,,,,,,,
KGSH081103111446,0.0007087027680196,0.0,31.5618,130.9969,KGSH08,seismic,Stations_NIED,,,,,,,,,,,,
KOCH081103111446,0.0006964661734639,0.0,32.7797,132.9718,KOCH08,seismic,Stations_NIED,,,,,,,,,,,,
KMMH101103111446,0.0006954464572509,0.0,32.3151,130.1811,KMMH10,seismic,Stations_NIED,,,,,,,,,,,,
YMGH111103111446,0.0006852492951211,0.0,34.2091,131.6859,YMGH11,seismic,Stations_NIED,,,,,,,,,,,,
KGSH031103111446,0.0006730127005654,0.0,31.9812,130.4438,KGSH03,seismic,Stations_NIED,,,,,,,,,,,,
YMGH161103111446,0.0006719929843524,0.0,33.826,132.104,YMGH16,seismic,Stations_NIED,,,,,,,,,,,,
NGSH021103111446,0.0006689338357135,0.0,33.2122,129.7652,NGSH02,seismic,Stations_NIED,,,,,,,,,,,,
HRSH011103111446,0.0006668944032875,0.0,34.3736,133.0236,HRSH01,seismic,Stations_NIED,,,,,,,,,,,,
YMGH071103111446,0.0006607761060096,0.0,34.1149,131.0506,YMGH07,seismic,Stations_NIED,,,,,,,,,,,,
SMNH051103111446,0.000645480362815,0.0,34.8697,132.6396,SMNH05,seismic,Stations_NIED,,,,,,,,,,,,
YMGH091103111446,0.000643440930389,0.0,34.6257,131.6681,YMGH09,seismic,Stations_NIED,,,,,,,,,,,,
SMNH011103111446,0.000642421214176,0.0,35.2963,133.2604,SMNH01,seismic,Stations_NIED,,,,,,,,,,,,
YMGH141103111446,0.0006403817817501,0.0,34.3979,131.3774,YMGH14,seismic,Stations_NIED,,,,,,,,,,,,
SMNH021103111446,0.0006352832006852,0.0,35.2235,133.0856,SMNH02,seismic,Stations_NIED,,,,,,,,,,,,
SMNH071103111446,0.0006342634844722,0.0,34.694,132.0402,SMNH07,seismic,Stations_NIED,,,,,,,,,,,,
KMMH011103111446,0.0006281451871944,0.0,33.1089,130.6949,KMMH01,seismic,Stations_NIED,,,,,,,,,,,,
HRSH081103111446,0.0006271254709814,0.0,34.3935,132.1611,HRSH08,seismic,Stations_NIED,,,,,,,,,,,,
SMNH081103111446,0.0006087705791478,0.0,34.8801,132.4208,SMNH08,seismic,Stations_NIED,,,,,,,,,,,,
SMNH131103111446,0.0006046917142959,0.0,35.0087,132.3069,SMNH13,seismic,Stations_NIED,,,,,,,,,,,,
YMGH151103111446,0.000600612849444,0.0,33.9725,131.8149,YMGH15,seismic,Stations_NIED,,,,,,,,,,,,
HRSH111103111446,0.0005924551197401,0.0,34.8225,133.1674,HRSH11,seismic,Stations_NIED,,,,,,,,,,,,
HRSH071103111446,0.0005904156873142,0.0,34.2883,132.6411,HRSH07,seismic,Stations_NIED,,,,,,,,,,,,
SMNH121103111446,0.0005761396603325,0.0,35.1634,132.8558,SMNH12,seismic,Stations_NIED,,,,,,,,,,,,
OKYH091103111446,0.0005679819306287,0.0,35.1809,133.6765,OKYH09,seismic,Stations_NIED,,,,,,,,,,,,
YMGH101103111446,0.0005639030657767,0.0,34.4837,131.6329,YMGH10,seismic,Stations_NIED,,,,,,,,,,,,
FKOH051103111446,0.0005333115793874,0.0,33.5293,130.9503,FKOH05,seismic,Stations_NIED,,,,,,,,,,,,
OKYH061103111446,0.0005322918631744,0.0,34.6756,133.5283,OKYH06,seismic,Stations_NIED,,,,,,,,,,,,
MYZH091103111446,0.0005098581064889,0.0,32.0421,131.0618,MYZH09,seismic,Stations_NIED,,,,,,,,,,,,
HRSH151103111446,0.0005006806605721,0.0,34.1161,132.5053,HRSH15,seismic,Stations_NIED,,,,,,,,,,,,
SAGH041103111446,0.0004996609443591,0.0,33.3654,130.4046,SAGH04,seismic,Stations_NIED,,,,,,,,,,,,
KMMH091103111446,0.0004823257687385,0.0,32.4901,130.9046,KMMH09,seismic,Stations_NIED,,,,,,,,,,,,
SAGH031103111446,0.0004792666200996,0.0,33.4098,130.2329,SAGH03,seismic,Stations_NIED,,,,,,,,,,,,
OKYH031103111446,0.0004680497417568,0.0,34.7783,133.789,OKYH03,seismic,Stations_NIED,,,,,,,,,,,,
MYZH051103111446,0.0004629511606919,0.0,32.347,131.2668,MYZH05,seismic,Stations_NIED,,,,,,,,,,,,
HRSH121103111446,0.000457852579627,0.0,34.581,132.4295,HRSH12,seismic,Stations_NIED,,,,,,,,,,,,
MYZH131103111446,0.0004384779715805,0.0,31.7301,131.0791,MYZH13,seismic,Stations_NIED,,,,,,,,,,,,
EHMH121103111446,0.0004211427959598,0.0,33.427,132.5055,EHMH12,seismic,Stations_NIED,,,,,,,,,,,,
HRSH161103111446,0.000414004782469,0.0,34.6629,132.6689,HRSH16,seismic,Stations_NIED,,,,,,,,,,,,
FKOH101103111446,0.0003966696068484,0.0,33.2891,130.817,FKOH10,seismic,Stations_NIED,,,,,,,,,,,,
SMNH151103111446,0.0003813738636537,0.0,35.5232,133.0226,SMNH15,seismic,Stations_NIED,,,,,,,,,,,,
OITH111103111446,0.0003609795393941,0.0,33.2844,131.2118,OITH11,seismic,Stations_NIED,,,,,,,,,,,,
OITH031103111446,0.0003314077692178,0.0,33.4736,131.6856,OITH03,seismic,Stations_NIED,,,,,,,,,,,,
KMMH061103111446,0.000321210607088,0.0,32.8114,131.101,KMMH06,seismic,Stations_NIED,,,,,,,,,,,,
KMMH121103111446,0.000319171174662,0.0,32.2054,130.7371,KMMH12,seismic,Stations_NIED,,,,,,,,,,,,
HRSH171103111446,0.0003150923098101,0.0,34.5716,132.2326,HRSH17,seismic,Stations_NIED,,,,,,,,,,,,
MYZH101103111446,0.0002314755803459,0.0,32.0215,131.29,MYZH10,seismic,Stations_NIED,,,,,,,,,,,,
SAGH051103111446,0.0002141404047253,0.0,33.1806,130.1046,SAGH05,seismic,Stations_NIED,,,,,,,,,,,,
OITH061103111446,0.0002121009722994,0.0,32.9726,131.3984,OITH06,seismic,Stations_NIED,,,,,,,,,,,,
OITH011103111446,0.0001988446615306,0.0,33.4122,131.0326,OITH01,seismic,Stations_NIED,,,,,,,,,,,,
IBR003,1.629093,0.0,36.5915,140.6453,IBR003,seismic,Stations_USGS,775.5,8.3,0.63,0.0,67.4944,0.0,6.330538,0.0,0.374594,0.0,0.065834,inferred
MYG013,1.545709,0.0,38.2663,140.9293,MYG013,seismic,Stations_USGS,163.9,8.4,0.63,0.0,74.7487,0.0,1.552184,0.0,1.660016,0.0,0.176175,inferred
FKS016,1.320472,0.0,37.1228,140.1914,FKS016,seismic,Stations_USGS,394.0,8.1,0.63,0.0,58.5036,0.0,3.978298,0.0,0.544075,0.0,0.080082,inferred
TCG014,1.228727,0.0,36.545,140.1742,TCG014,seismic,Stations_USGS,356.6,8.1,0.63,0.0,60.8096,0.0,3.374027,0.0,0.535802,0.0,0.037384,inferred
TCG009,1.208784,0.0,36.7258,139.7155,TCG009,seismic,Stations_USGS,453.0,7.7,0.63,0.0,46.1397,0.0,3.5143,0.0,0.256001,0.0,0.03485,inferred
FKS018,1.089861,0.0,37.3961,140.3622,FKS018,seismic,Stations_USGS,392.1,8.0,0.63,0.0,40.2778,0.0,2.45361,0.0,0.682998,0.0,0.057766,inferred
CHB007,1.056059,0.0,35.7234,140.2267,CHB007,seismic,Stations_USGS,187.0,7.4,0.63,0.0,37.2015,0.0,2.540609,0.0,0.332233,0.0,0.078386,inferred
FKS008,1.031069,0.0,37.4363,140.5668,FKS008,seismic,Stations_USGS,641.3,7.5,0.63,0.0,39.0853,0.0,1.65295,0.0,0.216094,0.0,0.029499,inferred
IBR005,0.986199,0.0,36.3851,140.2372,IBR005,seismic,Stations_USGS,383.1,8.1,0.63,0.0,60.6047,0.0,2.739505,0.0,0.380932,0.0,0.05922,inferred
MYG011,0.938865,0.0,38.3052,141.5044,MYG011,seismic,Stations_USGS,439.0,7.4,0.63,0.0,22.8453,0.0,0.624167,0.0,0.13516,0.0,0.036721,inferred
FKS009,0.808962,0.0,37.2778,140.6349,FKS009,seismic,Stations_USGS,775.5,7.7,0.63,0.0,44.775,0.0,1.645566,0.0,0.257078,0.0,0.027894,inferred
MYG003,0.79705,0.0,38.7348,141.3106,MYG003,seismic,Stations_USGS,468.8,7.6,0.63,0.0,40.6086,0.0,1.359835,0.0,0.294537,0.0,0.058069,inferred
FKS005,0.748975,0.0,37.6385,140.9849,FKS005,seismic,Stations_USGS,202.8,7.4,0.63,0.0,35.206,0.0,1.84387,0.0,0.316081,0.0,0.049921,inferred
Fukushima_Daiichi_NPP,0.713,0.0,37.4215,141.034,NPP3,seismic,Stations_USGS,361.4,,,,,,,,,,,inferred
IWT007,0.710854,0.0,39.2701,141.8561,IWT007,seismic,Stations_USGS,289.0,7.2,0.63,0.0,31.4238,0.0,1.053638,0.0,0.174955,0.0,0.047053,inferred
Onagawa_NPP,0.707,0.0,38.3998,141.501,NPP1,seismic,Stations_USGS,260.2,,,,,,,,,,,inferred
FKS017,0.685744,0.0,37.2842,140.3689,FKS017,seismic,Stations_USGS,390.9,8.0,0.63,0.0,55.1012,0.0,1.355011,0.0,0.563072,0.0,0.087076,inferred
MYG002,0.671531,0.0,38.7262,141.5109,MYG002,seismic,Stations_USGS,775.5,7.2,0.63,0.0,23.7044,0.0,1.17086,0.0,0.170567,0.0,0.04459,inferred
,0.67146,0.8059,38.4567,141.2437,UTM:(53S 104 427 10000),macroseismic,Stations_USGS,161.6,8.5,0.3,0.875,80.5989,1.0131,1.144592,1.0822,1.316543,1.4737,0.242164,inferred
IBR018,0.663271,0.0,35.977,140.6322,IBR018,seismic,Stations_USGS,211.7,7.4,0.63,0.0,36.2255,0.0,1.319568,0.0,0.248531,0.0,0.136801,inferred
MYG007,0.662739,0.0,38.5876,141.251,MYG007,seismic,Stations_USGS,169.5,7.8,0.63,0.0,46.6712,0.0,1.14896,0.0,0.82534,0.0,0.084177,inferred
ITW009,0.639144,0.0,39.0187,141.4031,ITW009,seismic,Stations_USGS,775.5,7.5,0.63,0.0,39.76,,,,,,,inferred
FSK004,0.636901,0.0,37.6799,140.7346,FSK004,seismic,Stations_USGS,775.5,7.4,0.63,0.0,35.85,,,,,,,inferred
,0.632487,0.8059,36.5968,140.6434,UTM:(53S 100 406 10000),macroseismic,Stations_USGS,775.5,8.4,0.3,0.875,74.9348,1.0131,1.084058,1.0822,1.214238,1.4737,0.223954,inferred
FKS001,0.631432,0.0,37.7949,140.9196,FKS001,seismic,Stations_USGS,207.5,7.9,0.63,0.0,51.9677,0.0,1.066681,0.0,0.50291,0.0,0.117962,inferred
,0.618393,0.8059,37.1456,140.4591,UTM:(53S 098 412 10000),macroseismic,Stations_USGS,775.5,8.5,0.3,0.875,80.5989,1.0131,1.096108,1.0822,1.384683,1.4737,0.256254,inferred
IWT012,0.601902,0.0,39.3209,141.1378,IWT012,seismic,Stations_USGS,411.9,7.6,0.63,0.0,40.8521,0.0,2.758239,0.0,0.354303,0.0,0.033956,inferred
IBR002,0.599351,0.0,36.7061,140.7068,IBR002,seismic,Stations_USGS,236.1,8.1,0.63,0.0,59.9272,0.0,1.329808,0.0,1.274405,0.0,0.08413,inferred
Tokai_NPP,0.58,0.0,36.4654,140.607,NPP2,seismic,Stations_USGS,150.4,,,,,,,,,,,inferred
FKS002,0.568001,0.0,37.8449,140.6013,FKS002,seismic,Stations_USGS,178.7,7.2,0.63,0.0,30.4655,0.0,1.349703,0.0,0.249491,0.0,0.045924,inferred
