# 20200322_M5.1_Zagreb median gmf, Stations:None, gmlt:USGS, Rupture:Heraketal2021
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_551,15.924779999999998,45.78205,0.11811395,0.14537966,0.13202898
t_552,16.014620000000008,45.78205,0.13522135,0.15987031,0.14046662
t_553,16.059529999999995,45.81336,0.17563516,0.16158278,0.15950444
t_554,15.969699999999989,45.81336,0.18148878,0.1516854,0.20392749
t_555,15.924779999999998,45.81336,0.14504555,0.14019535,0.18793353
t_556,16.014620000000008,45.81336,0.19689901,0.16608225,0.20322861
t_557,16.059529999999995,45.84466,0.2291741,0.18419304,0.22608301
t_558,16.014620000000008,45.84466,0.24734178,0.18458053,0.24121267
t_559,15.924779999999998,45.84466,0.16385964,0.1523371,0.21818338
t_56,16.194279999999992,44.16164,0.0012716508,0.0020843386,0.003232687
t_560,16.104449999999986,45.78205,0.11162954,0.14190619,0.13390131
t_561,16.239190000000008,45.78205,0.07243169,0.09839459,0.08972641
t_562,16.194279999999992,45.78205,0.087067395,0.110846594,0.102324
t_563,16.239190000000008,45.81336,0.077949986,0.09373483,0.11683107
t_564,16.14936,45.81336,0.13038415,0.13866338,0.13264243
t_565,16.194279999999992,45.81336,0.09818699,0.10592276,0.1364617
t_566,16.104449999999986,45.81336,0.1543081,0.15353985,0.14717956
t_567,16.194279999999992,45.84466,0.119625345,0.13072254,0.12848973
t_568,16.14936,45.84466,0.15808696,0.1589767,0.15327306
t_569,16.104449999999986,45.84466,0.20213221,0.17678782,0.17631178
t_57,15.745119999999986,43.83854,0.0013570337,0.0019640198,0.0029283748
t_570,15.700209999999998,45.81336,0.036678005,0.05764114,0.061141565
t_571,15.834949999999992,45.81336,0.08009251,0.102147244,0.1377202
t_572,15.745119999999986,45.81336,0.057962384,0.08812893,0.081737965
t_573,15.790040000000005,45.81336,0.070451945,0.11476651,0.10602953
t_574,15.790040000000005,45.84466,0.07751832,0.117461614,0.104582176
t_575,15.700209999999998,45.84466,0.0491661,0.075256035,0.07212978
t_576,15.879870000000011,45.84466,0.10838253,0.11995268,0.1382297
t_577,15.834949999999992,45.84466,0.07313828,0.09374978,0.11333475
t_578,15.745119999999986,45.84466,0.06215169,0.09912439,0.086376354
t_579,15.745119999999986,45.87594,0.055310506,0.07961314,0.104501106
t_58,15.745119999999986,44.00031,0.0015114006,0.002238657,0.003534896
t_580,15.969699999999989,45.84466,0.22354351,0.17403534,0.24228129
t_581,15.969699999999989,45.87594,0.21010177,0.16175276,0.19941655
t_582,15.924779999999998,45.87594,0.15877579,0.14283559,0.17674956
t_583,16.014620000000008,45.87594,0.25411054,0.19404212,0.26578048
t_584,16.059529999999995,45.87594,0.25514978,0.19094266,0.25802907
t_585,15.969699999999989,45.9072,0.21089533,0.17099619,0.25266507
t_586,16.014620000000008,45.9072,0.22440717,0.17251214,0.19854306
t_587,16.059529999999995,45.9072,0.24390355,0.18551578,0.2665738
t_588,15.924779999999998,45.9072,0.14730148,0.13788149,0.17044798
t_589,16.014620000000008,45.93844,0.16320562,0.14576513,0.17674237
t_59,15.745119999999986,44.16164,0.0015951175,0.0024606315,0.0042908317
t_590,16.239190000000008,45.84466,0.09066633,0.118073344,0.10683579
t_591,16.14936,45.87594,0.17103887,0.15412426,0.20072076
t_592,16.239190000000008,45.87594,0.08825801,0.103937,0.133456
t_593,16.194279999999992,45.87594,0.12592562,0.14537765,0.13874556
t_594,16.104449999999986,45.87594,0.23059219,0.18122983,0.23731661
t_595,16.104449999999986,45.9072,0.20504318,0.17323354,0.24439046
t_596,16.239190000000008,45.9072,0.089462355,0.11255043,0.13514058
t_597,16.14936,45.9072,0.1538604,0.15086946,0.20529337
t_598,16.194279999999992,45.9072,0.11495451,0.12850082,0.16680665
t_599,16.104449999999986,45.93844,0.17453997,0.16265759,0.22470374
t_6,15.430710000000005,44.45092,0.0019849532,0.003168998,0.0058351285
t_60,16.059529999999995,44.32253,0.0018366205,0.0029085595,0.0053143427
t_600,15.790040000000005,45.87594,0.078293756,0.10622502,0.12741667
t_601,15.879870000000011,45.87594,0.12679175,0.13368602,0.19391727
t_602,15.834949999999992,45.87594,0.10564488,0.13788839,0.13282256
t_603,15.700209999999998,45.87594,0.051697753,0.08096676,0.07348751
t_604,15.834949999999992,45.9072,0.102535024,0.13185185,0.13023648
t_605,15.879870000000011,45.9072,0.12948504,0.13973528,0.1887851
t_606,15.790040000000005,45.9072,0.07324846,0.098675236,0.12556188
t_607,15.700209999999998,45.9072,0.04110802,0.063103616,0.086081155
t_608,15.745119999999986,45.9072,0.06150019,0.09011687,0.087446526
t_609,15.745119999999986,45.93844,0.059051577,0.088356,0.08365678
t_61,15.969699999999989,44.32253,0.0017827252,0.0028454147,0.005316401
t_610,15.790040000000005,45.93844,0.06874263,0.0947041,0.11859739
t_611,15.700209999999998,45.93844,0.043735992,0.066717885,0.08310604
t_612,15.879870000000011,45.93844,0.117462575,0.13938208,0.17101946
t_613,15.834949999999992,45.93844,0.09321069,0.12665235,0.12085844
t_614,15.745119999999986,45.96967,0.049637742,0.07386781,0.091975376
t_615,15.879870000000011,45.96967,0.09258344,0.11631318,0.14795165
t_616,15.834949999999992,45.96967,0.0770936,0.1039226,0.12736355
t_617,15.790040000000005,45.96967,0.06436086,0.092474215,0.10832121
t_618,15.700209999999998,45.96967,0.044425376,0.06889074,0.07840007
t_619,15.879870000000011,46.00088,0.077263534,0.106046155,0.12530209
t_62,16.059529999999995,44.38676,0.0015976729,0.0026907073,0.004327489
t_620,16.059529999999995,45.93844,0.1816189,0.15516055,0.18281275
t_621,15.969699999999989,45.93844,0.14461246,0.13846551,0.16477717
t_622,15.924779999999998,45.93844,0.1425443,0.14818235,0.19905762
t_623,15.924779999999998,45.96967,0.10915774,0.12832262,0.16682675
t_624,16.014620000000008,45.96967,0.1314377,0.13687058,0.1968729
t_625,16.059529999999995,45.96967,0.14363064,0.14646697,0.20255178
t_626,15.969699999999989,45.96967,0.12633896,0.1420622,0.1815984
t_627,15.969699999999989,46.00088,0.09584784,0.12084274,0.14941959
t_628,16.014620000000008,46.00088,0.10916687,0.14333475,0.13617435
t_629,15.924779999999998,46.00088,0.088566646,0.12021241,0.11644548
t_63,15.969699999999989,44.38676,0.0021384712,0.003339402,0.0057786196
t_630,16.194279999999992,45.93844,0.09581637,0.11520006,0.15895967
t_631,16.14936,45.93844,0.13291526,0.14130013,0.19240151
t_632,16.239190000000008,45.93844,0.0757077,0.0995952,0.13035889
t_633,16.194279999999992,45.96967,0.08093635,0.102939054,0.14366668
t_634,16.14936,45.96967,0.10344265,0.120076954,0.16884321
t_635,16.104449999999986,45.96967,0.1350145,0.14528486,0.191229
t_636,16.239190000000008,45.96967,0.063233845,0.08704032,0.120580316
t_637,16.194279999999992,46.00088,0.06669013,0.09030805,0.12556444
t_638,16.104449999999986,46.00088,0.08952377,0.10879783,0.15753666
t_639,16.239190000000008,46.00088,0.05266374,0.07601098,0.10822903
t_64,16.059529999999995,44.45092,0.002210676,0.0035119192,0.006288235
t_640,15.745119999999986,46.00088,0.04855515,0.07478374,0.07094053
t_641,15.790040000000005,46.00088,0.054067485,0.079440616,0.096729934
t_642,15.700209999999998,46.00088,0.037632126,0.058991667,0.07261669
t_643,15.834949999999992,46.00088,0.06685963,0.09594258,0.11094026
t_644,15.834949999999992,46.03207,0.056297857,0.084220804,0.08094207
t_645,15.790040000000005,46.03207,0.04783826,0.0726491,0.08528026
t_646,15.879870000000011,46.03207,0.061482117,0.08851569,0.105547786
t_647,15.700209999999998,46.03207,0.02989455,0.048681807,0.06637281
t_648,15.745119999999986,46.03207,0.03775062,0.05902717,0.07536631
t_649,15.879870000000011,46.06325,0.052179422,0.07951033,0.07545307
t_65,15.969699999999989,44.45092,0.0019341693,0.0031811765,0.0047131395
t_650,16.14936,46.00088,0.08347594,0.10607998,0.14311557
t_651,16.239190000000008,46.03207,0.050445512,0.07445861,0.09540183
t_652,16.194279999999992,46.03207,0.065413214,0.09558403,0.09135269
t_653,16.104449999999986,46.03207,0.07645226,0.101927854,0.12907194
t_654,16.14936,46.03207,0.06665195,0.09137755,0.11987411
t_655,16.194279999999992,46.06325,0.05410531,0.08161526,0.07815498
t_656,16.239190000000008,46.06325,0.04360571,0.06650377,0.083358854
t_657,16.14936,46.06325,0.056464154,0.08208754,0.10045604
t_658,16.104449999999986,46.06325,0.063505016,0.09211759,0.10642758
t_659,16.194279999999992,46.0944,0.0420242,0.06471991,0.07912184
t_66,16.059529999999995,44.51501,0.0022511203,0.0036560842,0.0068575763
t_660,16.059529999999995,46.00088,0.10155527,0.1197447,0.164411
t_661,15.969699999999989,46.03207,0.0704757,0.0954867,0.1235064
t_662,16.014620000000008,46.03207,0.075228415,0.09944479,0.13120136
t_663,15.924779999999998,46.03207,0.0627431,0.08755612,0.11420745
t_664,16.059529999999995,46.03207,0.080125116,0.10549363,0.13327146
t_665,15.969699999999989,46.06325,0.06121929,0.0898903,0.08702652
t_666,16.059529999999995,46.06325,0.0609132,0.08627801,0.1090732
t_667,16.014620000000008,46.06325,0.064208806,0.09257595,0.10777537
t_668,15.924779999999998,46.06325,0.050449684,0.074418694,0.09577647
t_669,16.014620000000008,46.0944,0.052953925,0.081234805,0.07581385
t_67,15.969699999999989,44.51501,0.0018444447,0.0031555626,0.005140033
t_670,15.745119999999986,46.06325,0.029588385,0.048333604,0.06723542
t_671,15.700209999999998,46.06325,0.026616264,0.04411703,0.061043635
t_672,15.834949999999992,46.06325,0.042168755,0.06462681,0.082288526
t_673,15.790040000000005,46.06325,0.041576866,0.06483859,0.07475865
t_674,15.700209999999998,46.0944,0.026455557,0.043544862,0.05636647
t_675,15.879870000000011,46.0944,0.03916624,0.060932774,0.07596618
t_676,15.790040000000005,46.0944,0.037716296,0.060789935,0.055414576
t_677,15.834949999999992,46.0944,0.03880762,0.0609819,0.07097405
t_678,15.745119999999986,46.0944,0.032118842,0.051727813,0.060761563
t_679,15.790040000000005,46.12554,0.026945187,0.04437681,0.058931597
t_68,15.969699999999989,44.57903,0.0019914925,0.0034343014,0.0056164623
t_680,16.14936,46.0944,0.0437295,0.066548705,0.084716424
t_681,16.104449999999986,46.0944,0.04724025,0.07096087,0.08870194
t_682,16.239190000000008,46.0944,0.038323026,0.05998627,0.07265641
t_683,16.14936,46.12554,0.03681379,0.057869818,0.07204436
t_684,16.104449999999986,46.12554,0.04187793,0.065374635,0.074782655
t_685,16.194279999999992,46.12554,0.03613164,0.057149272,0.06810302
t_686,16.239190000000008,46.12554,0.027313225,0.045220483,0.047657512
t_687,16.104449999999986,46.15666,0.024135625,0.041219648,0.04785816
t_688,16.14936,46.15666,0.025444549,0.04272958,0.046736058
t_689,16.239190000000008,46.15666,0.023450404,0.039676897,0.043026462
t_69,15.879870000000011,44.32253,0.0018043268,0.0028683576,0.005300608
t_690,16.059529999999995,46.0944,0.048789512,0.07290936,0.09043078
t_691,15.969699999999989,46.0944,0.04746122,0.07172957,0.08632337
t_692,15.924779999999998,46.0944,0.04311327,0.066049166,0.0812288
t_693,16.059529999999995,46.12554,0.04004274,0.062182244,0.07595266
t_694,16.014620000000008,46.12554,0.042988762,0.067330204,0.06379828
t_695,15.924779999999998,46.12554,0.03768596,0.059391897,0.069583416
t_696,15.969699999999989,46.12554,0.034797817,0.055170994,0.07315534
t_697,15.969699999999989,46.15666,0.026995791,0.044765625,0.047194313
t_698,15.924779999999998,46.15666,0.03043838,0.049211375,0.060979217
t_699,16.014620000000008,46.15666,0.028021146,0.046171516,0.06417088
t_7,15.610369999999989,44.32253,0.0014572714,0.002428302,0.0038585488
t_70,15.790040000000005,44.32253,0.0014834007,0.0024770033,0.0039461465
t_700,15.745119999999986,46.12554,0.02653864,0.04361208,0.05548473
t_701,15.834949999999992,46.12554,0.03544065,0.057603065,0.052569225
t_702,15.879870000000011,46.12554,0.03890298,0.06651465,0.060277823
t_703,15.700209999999998,46.12554,0.025994105,0.042765606,0.051956296
t_704,15.700209999999998,46.15666,0.01983265,0.033810638,0.047878347
t_705,15.879870000000011,46.15666,0.02556579,0.0425254,0.05843555
t_706,15.790040000000005,46.15666,0.024729438,0.040985357,0.053436752
t_707,15.745119999999986,46.15666,0.021211205,0.035991896,0.05072078
t_708,15.834949999999992,46.15666,0.02523318,0.04186439,0.05591271
t_709,15.700209999999998,46.18777,0.020461487,0.034259833,0.04415075
t_71,15.790040000000005,44.38676,0.0018268464,0.002962333,0.0042867507
t_710,16.957850000000008,45.84466,0.010189807,0.01675406,0.019252347
t_711,16.86802,45.84466,0.010945361,0.018299507,0.026125314
t_712,17.047680000000014,45.84466,0.008002735,0.013312155,0.019974267
t_713,16.86802,45.9072,0.010919568,0.018268332,0.026149368
t_714,17.047680000000014,45.9072,0.0072564892,0.012343976,0.019992612
t_715,16.957850000000008,45.9072,0.009501238,0.015796695,0.022765236
t_716,16.957850000000008,45.96967,0.008362955,0.014241734,0.022483328
t_717,17.047680000000014,45.96967,0.0071033374,0.012106781,0.019783255
t_718,16.86802,45.96967,0.010418423,0.017530665,0.025760593
t_719,16.86802,46.03207,0.010399775,0.017404517,0.025030736
t_72,15.879870000000011,44.38676,0.0021930977,0.003399497,0.0057603805
t_720,16.32902999999999,45.93844,0.052555114,0.077440426,0.08952012
t_721,16.373940000000005,45.93844,0.041388553,0.06263853,0.07541247
t_722,16.418859999999995,45.93844,0.033121943,0.051680773,0.06422793
t_723,16.32902999999999,45.96967,0.048090413,0.07293591,0.08529439
t_724,16.418859999999995,45.96967,0.03202711,0.050928663,0.062641725
t_725,16.373940000000005,45.96967,0.04113721,0.06425989,0.061375175
t_726,16.28411,45.96967,0.0584231,0.08513065,0.101133525
t_727,16.418859999999995,46.00088,0.030364241,0.04909379,0.06035353
t_728,16.28411,46.00088,0.05324759,0.0795373,0.092717014
t_729,16.373940000000005,46.00088,0.03622742,0.05726206,0.06842821
t_73,15.879870000000011,44.45092,0.0017093857,0.0029006354,0.0046972814
t_730,16.778179999999992,45.96967,0.0135435425,0.022438768,0.02522509
t_731,16.688350000000014,45.96967,0.015958894,0.026452601,0.034904882
t_732,16.50869,45.96967,0.024545321,0.039992627,0.05043576
t_733,16.50869,46.03207,0.02380373,0.039463107,0.040135697
t_734,16.598520000000008,46.03207,0.01906289,0.03182463,0.03356241
t_735,16.778179999999992,46.03207,0.011931971,0.020141661,0.028854422
t_736,16.688350000000014,46.03207,0.0150268655,0.02519061,0.033619583
t_737,16.688350000000014,46.0944,0.0127900345,0.021937804,0.031794466
t_738,16.50869,46.0944,0.0198032,0.033244528,0.0433705
t_739,16.778179999999992,46.0944,0.011196274,0.019046804,0.027566629
t_74,15.790040000000005,44.45092,0.0023804973,0.0036995807,0.006225162
t_740,16.32902999999999,46.00088,0.042648524,0.0655979,0.07948314
t_741,16.373940000000005,46.03207,0.03648727,0.058915514,0.053943142
t_742,16.32902999999999,46.03207,0.04111611,0.064607084,0.061653744
t_743,16.418859999999995,46.03207,0.026800705,0.04408586,0.05755236
t_744,16.28411,46.03207,0.041826572,0.0640976,0.083498225
t_745,16.28411,46.06325,0.04088887,0.06373799,0.07439627
t_746,16.373940000000005,46.06325,0.029832141,0.048351735,0.05973734
t_747,16.32902999999999,46.06325,0.03593692,0.057108015,0.06601552
t_748,16.418859999999995,46.06325,0.026794115,0.04394511,0.054440178
t_749,16.373940000000005,46.0944,0.027532166,0.0450318,0.055672105
t_75,15.879870000000011,44.51501,0.002544451,0.0040009767,0.0068361
t_750,16.957850000000008,46.03207,0.0086063035,0.01446058,0.02192637
t_751,17.047680000000014,46.03207,0.008445922,0.013803573,0.016389461
t_752,16.957850000000008,46.0944,0.009683454,0.015883895,0.01794814
t_753,17.047680000000014,46.0944,0.008320256,0.013557271,0.01589924
t_754,16.86802,46.0944,0.009236143,0.015763214,0.024090173
t_755,17.047680000000014,46.15666,0.008161678,0.013281408,0.015320558
t_756,16.86802,46.15666,0.01086036,0.017965984,0.019399095
t_757,16.957850000000008,46.15666,0.009810712,0.016116062,0.018741153
t_758,16.957850000000008,46.21885,0.0091326535,0.014919985,0.016332034
t_759,17.047680000000014,46.21885,0.0073029557,0.011967352,0.014643756
t_76,15.790040000000005,44.51501,0.00225601,0.0036497149,0.0067840274
t_760,16.32902999999999,46.0944,0.026322015,0.043687146,0.060484827
t_761,16.418859999999995,46.0944,0.024895096,0.041102536,0.051193893
t_762,16.28411,46.0944,0.038621757,0.062999174,0.055812623
t_763,16.28411,46.12554,0.028277367,0.046198618,0.059654813
t_764,16.32902999999999,46.12554,0.024615262,0.041018147,0.05563881
t_765,16.418859999999995,46.12554,0.018547956,0.032118566,0.04794573
t_766,16.373940000000005,46.12554,0.026896944,0.044276904,0.04376037
t_767,16.373940000000005,46.15666,0.022321919,0.037214357,0.047927447
t_768,16.28411,46.15666,0.023002028,0.038764104,0.054350987
t_769,16.418859999999995,46.15666,0.020230679,0.03398596,0.044790085
t_77,15.790040000000005,44.57903,0.0021369518,0.003603946,0.0055489987
t_770,16.598520000000008,46.0944,0.0160847,0.027258558,0.03698084
t_771,16.598520000000008,46.15666,0.013648357,0.023451746,0.03392227
t_772,16.50869,46.15666,0.015254351,0.02642373,0.0389781
t_773,16.688350000000014,46.15666,0.010572029,0.018585494,0.029620087
t_774,16.778179999999992,46.15666,0.009857128,0.016974216,0.025986647
t_775,16.688350000000014,46.21885,0.010370724,0.017898167,0.02729713
t_776,16.598520000000008,46.21885,0.012008638,0.020711578,0.030784953
t_777,16.50869,46.21885,0.01596942,0.02683944,0.029374741
t_778,16.778179999999992,46.21885,0.011438885,0.018983608,0.020522196
t_779,16.778179999999992,46.28097,0.010553902,0.017432643,0.019002292
t_78,15.879870000000011,44.57903,0.0019847485,0.0034214957,0.0055947457
t_780,16.32902999999999,46.15666,0.023049336,0.03849667,0.051145736
t_781,16.418859999999995,46.18777,0.01629488,0.028245477,0.04178462
t_782,16.373940000000005,46.18777,0.018093266,0.031025544,0.044403847
t_783,16.28411,46.18777,0.020218713,0.03454265,0.04961189
t_784,16.32902999999999,46.18777,0.020014346,0.033946153,0.04703947
t_785,16.32902999999999,46.21885,0.017173456,0.029644247,0.04332113
t_786,16.418859999999995,46.21885,0.017320957,0.029248675,0.038963396
t_787,16.28411,46.21885,0.01870045,0.031973742,0.04540076
t_788,16.373940000000005,46.21885,0.018081263,0.0305773,0.041153636
t_789,16.418859999999995,46.28097,0.017618911,0.03028155,0.03127707
t_79,16.239190000000008,44.32253,0.0017033712,0.0027418786,0.003938569
t_790,16.86802,46.21885,0.00964529,0.015936796,0.018277578
t_791,17.047680000000014,46.28097,0.0064601926,0.010693451,0.016422266
t_792,16.957850000000008,46.28097,0.0073442124,0.012185964,0.018191129
t_793,16.86802,46.28097,0.009759923,0.016027505,0.018626297
t_794,16.86802,46.34302,0.008885015,0.01448278,0.015894208
t_795,16.688350000000014,46.28097,0.012154064,0.020256434,0.023038669
t_796,16.50869,46.28097,0.015104358,0.025361456,0.026056891
t_797,16.598520000000008,46.28097,0.013737796,0.023068773,0.025614118
t_798,16.598520000000008,46.34302,0.01229997,0.020551909,0.023042627
t_799,16.50869,46.34302,0.013081861,0.02184561,0.023109924
t_8,15.700209999999998,44.32253,0.0017882369,0.002835862,0.0052168607
t_80,16.14936,44.32253,0.0014894942,0.0024883663,0.003966548
t_800,16.778179999999992,46.34302,0.00982642,0.016142951,0.01750412
t_801,16.688350000000014,46.34302,0.010474355,0.01732435,0.01926111
t_802,16.688350000000014,46.405,0.009658892,0.015864039,0.017509824
t_803,16.50869,46.405,0.010541429,0.017608795,0.020534396
t_804,16.598520000000008,46.405,0.01075624,0.017782401,0.019012278
t_805,13.903570000000002,44.89808,0.0017397872,0.0025761034,0.004018083
t_806,13.813739999999996,44.96168,0.001698535,0.0025136329,0.0039238054
t_807,13.993410000000011,44.89808,0.0015264252,0.0023806666,0.004284392
t_808,13.993410000000011,44.96168,0.0017679648,0.002688555,0.0044768844
t_809,14.08323999999999,45.02521,0.0015921798,0.0025693036,0.003744394
t_81,16.14936,44.38676,0.0020832394,0.0032707117,0.0057532927
t_810,13.993410000000011,45.02521,0.0020534438,0.003043209,0.004669724
t_811,13.993410000000011,45.08866,0.0018726467,0.0028740168,0.0048613865
t_812,14.08323999999999,45.08866,0.0017122441,0.0027455483,0.0039056288
t_813,14.801890000000014,45.15205,0.0027208114,0.004706674,0.007301713
t_814,14.712060000000008,45.15205,0.002797541,0.0046915966,0.00905614
t_815,14.622230000000002,45.15205,0.0027228266,0.0044909064,0.008412978
t_816,14.801890000000014,45.21537,0.003364486,0.005620438,0.010361681
t_817,14.622230000000002,45.21537,0.002903745,0.0047921105,0.008875694
t_818,14.712060000000008,45.21537,0.0024891219,0.0043840082,0.007184252
t_819,14.801890000000014,45.27861,0.0035294478,0.0059363903,0.010988482
t_82,15.879870000000011,44.64298,0.0026802917,0.0043982966,0.008174975
t_820,14.352730000000008,45.21537,0.0022390326,0.0036737947,0.007054019
t_821,14.532399999999996,45.21537,0.003914213,0.0058890544,0.006956083
t_822,14.442560000000014,45.21537,0.0023923044,0.0039520776,0.0076116594
t_823,14.532399999999996,45.27861,0.0026731454,0.0044641043,0.008617334
t_824,14.262900000000002,45.27861,0.0018312467,0.0031324765,0.0051002176
t_825,14.442560000000014,45.27861,0.0024883263,0.0041268724,0.007957871
t_826,14.352730000000008,45.27861,0.0023215276,0.0038241362,0.0073562823
t_827,14.173069999999996,45.15205,0.0016103422,0.0027144833,0.00436961
t_828,14.08323999999999,45.15205,0.0028212103,0.004054656,0.0050056484
t_829,13.993410000000011,45.15205,0.002049286,0.003108189,0.005050311
t_83,15.790040000000005,44.64298,0.0026696266,0.0043729753,0.008102915
t_830,14.173069999999996,45.21537,0.0017101426,0.002872729,0.00454707
t_831,13.993410000000011,45.21537,0.0022331527,0.0033521233,0.00523871
t_832,14.08323999999999,45.21537,0.001856032,0.0029843336,0.0056365067
t_833,13.993410000000011,45.27861,0.00201968,0.0031429694,0.0054229693
t_834,14.173069999999996,45.27861,0.0017593235,0.002970371,0.004724265
t_835,14.08323999999999,45.27861,0.0017511235,0.0028926479,0.004379406
t_836,13.993410000000011,45.34179,0.002099335,0.0032659252,0.00559908
t_837,13.903570000000002,44.96168,0.0019317184,0.0028192196,0.0041910685
t_838,13.813739999999996,45.02521,0.0017974498,0.0026507091,0.0040786457
t_839,13.903570000000002,45.02521,0.0020989631,0.0030357572,0.00369381
t_84,15.790040000000005,44.70686,0.0028355536,0.004709748,0.008884642
t_840,13.72390999999999,45.08866,0.0018300612,0.0026629488,0.0039502294
t_841,13.813739999999996,45.08866,0.0018736052,0.0027627246,0.0042314786
t_842,13.903570000000002,45.08866,0.0020336383,0.0029960363,0.004534733
t_843,13.72390999999999,45.15205,0.001963375,0.0028357871,0.00345982
t_844,13.813739999999996,45.15205,0.0017527051,0.002655961,0.0043834946
t_845,13.903570000000002,45.15205,0.0019103101,0.0028893594,0.0047035343
t_846,13.903570000000002,45.21537,0.0020237723,0.0030494414,0.004871883
t_847,13.72390999999999,45.21537,0.0017754602,0.0026537657,0.0042208172
t_848,13.813739999999996,45.21537,0.0021517628,0.0031288462,0.0038374183
t_849,13.903570000000002,45.27861,0.0016529853,0.0026495287,0.0037719028
t_85,15.790040000000005,44.77067,0.003146061,0.0052452544,0.009766305
t_850,13.72390999999999,45.27861,0.0017102414,0.0026030643,0.0043488876
t_851,13.813739999999996,45.27861,0.0021845219,0.0031928346,0.003959478
t_852,13.903570000000002,45.34179,0.001968636,0.003043507,0.0051897303
t_853,13.72390999999999,45.34179,0.0015307888,0.0024169218,0.0033490234
t_854,13.813739999999996,45.34179,0.0017394806,0.002715311,0.004814552
t_855,13.72390999999999,45.40489,0.0019903034,0.0029591478,0.0045833834
t_856,13.813739999999996,45.40489,0.0023161224,0.0033904216,0.004183815
t_857,13.903570000000002,45.40489,0.0018154243,0.0028896688,0.0053351126
t_858,13.813739999999996,45.46793,0.0016981188,0.002706965,0.003791023
t_859,13.72390999999999,45.46793,0.0021423285,0.0031477674,0.0039674984
t_86,15.790040000000005,44.89808,0.0042777867,0.0070344326,0.011904784
t_860,13.903570000000002,45.46793,0.0018782062,0.0029855904,0.005468905
t_861,13.813739999999996,45.53089,0.0019103349,0.0029721363,0.005165632
t_862,13.903570000000002,45.53089,0.0015535185,0.002611831,0.0041873166
t_863,13.903570000000002,45.65661,0.0019409907,0.0031113245,0.00578188
t_864,13.903570000000002,45.71936,0.0023538023,0.0036046086,0.0058512352
t_865,13.903570000000002,45.78205,0.0021485488,0.0033759132,0.0059009353
t_866,13.813739999999996,45.84466,0.0016131828,0.0026671335,0.0040938766
t_867,13.903570000000002,45.84466,0.0023557427,0.0036213503,0.0059301234
t_868,13.903570000000002,45.9072,0.0016617636,0.0027965086,0.0044489284
t_869,13.813739999999996,45.9072,0.0015273134,0.00256265,0.004099574
t_87,15.879870000000011,45.08866,0.005818725,0.0098917885,0.016772786
t_870,13.813739999999996,45.96967,0.0021522527,0.0033023828,0.00546138
t_871,13.903570000000002,45.96967,0.0020551227,0.0032703797,0.005925488
t_872,14.622230000000002,45.27861,0.0029088343,0.0048774625,0.009338574
t_873,14.712060000000008,45.27861,0.0031663738,0.005332733,0.010127154
t_874,14.712060000000008,45.34179,0.004064317,0.00653618,0.010661833
t_875,14.622230000000002,45.34179,0.002733622,0.004730976,0.007338582
t_876,14.801890000000014,45.34179,0.0030748995,0.005458771,0.008703892
t_877,14.801890000000014,45.40489,0.0038269234,0.0065313806,0.012239523
t_878,14.622230000000002,45.40489,0.0031895344,0.005389028,0.0102521945
t_879,14.712060000000008,45.40489,0.003471024,0.0059015956,0.011191956
t_88,15.520540000000011,44.70686,0.0025112834,0.0042253872,0.006283903
t_880,14.801890000000014,45.46793,0.0033057923,0.005967231,0.009637674
t_881,14.622230000000002,45.46793,0.0033523568,0.0056762067,0.010693857
t_882,14.352730000000008,45.34179,0.0024017245,0.0039754473,0.007658126
t_883,14.532399999999996,45.34179,0.0029296698,0.004848813,0.009011945
t_884,14.442560000000014,45.34179,0.0023995545,0.0040748687,0.006220383
t_885,14.262900000000002,45.34179,0.0018894322,0.0032471207,0.005297397
t_886,14.352730000000008,45.40489,0.0029520527,0.0046923407,0.007948018
t_887,14.442560000000014,45.40489,0.0030055884,0.004883235,0.008639849
t_888,14.532399999999996,45.40489,0.0024392903,0.004298346,0.0070461184
t_889,14.262900000000002,45.40489,0.0020257575,0.0034565711,0.0054850443
t_89,15.700209999999998,44.77067,0.0032015524,0.005286955,0.009613192
t_890,14.532399999999996,45.46793,0.0027573234,0.0047681555,0.0073259315
t_891,14.442560000000014,45.46793,0.0023308552,0.0040920554,0.0067109102
t_892,14.08323999999999,45.34179,0.0024344397,0.0037333744,0.0060461946
t_893,14.173069999999996,45.34179,0.0019065494,0.0031886583,0.0048961295
t_894,14.08323999999999,45.40489,0.0017823653,0.0029898437,0.0046715997
t_895,13.993410000000011,45.40489,0.0019110552,0.0030729084,0.005764697
t_896,14.173069999999996,45.40489,0.0021824366,0.003560382,0.0067525753
t_897,13.993410000000011,45.46793,0.0016852362,0.0028225638,0.0044333413
t_898,14.173069999999996,45.46793,0.0025037064,0.003979251,0.0069544897
t_899,14.08323999999999,45.46793,0.0018771011,0.0031333268,0.004802925
t_9,15.520540000000011,44.32253,0.0016883333,0.0026944522,0.0037974012
t_90,15.610369999999989,44.77067,0.0038397359,0.006024053,0.009414126
t_900,14.173069999999996,45.53089,0.002665204,0.0042031375,0.0071374485
t_901,13.993410000000011,45.53089,0.001693545,0.0028530203,0.004536485
t_902,14.262900000000002,45.46793,0.002755064,0.004385675,0.0075549656
t_903,14.352730000000008,45.46793,0.0026918098,0.0044271797,0.008219755
