# 20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:USGS, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_5049,-86.25823,12.50732,0.008618328,0.009675574,0.00975812,0.014809064
t_505,-83.42854,8.48928,0.0122686485,0.013003586,0.0137664825,0.016943386
t_5050,-86.30315,12.50732,0.010880379,0.012798162,0.011204575,0.01894602
t_5051,-85.98874,12.37573,0.009754983,0.010939439,0.011278294,0.016457805
t_5052,-86.07857,12.4196,0.010691027,0.012358262,0.011682637,0.01833231
t_5053,-86.03365,12.4196,0.009320517,0.010424704,0.010758498,0.01578917
t_5054,-85.98874,12.4196,0.008373006,0.009064213,0.010071718,0.013974681
t_5055,-86.07857,12.46346,0.008364715,0.009170669,0.009862262,0.014124018
t_5056,-86.03365,12.46346,0.009689145,0.011017925,0.010858618,0.016581286
t_5057,-85.98874,12.46346,0.009603485,0.010884757,0.0108294375,0.016403865
t_5058,-86.07857,12.50732,0.009624034,0.011005895,0.010617605,0.01657487
t_5059,-86.03365,12.50732,0.0075821443,0.008130263,0.009150282,0.012719164
t_506,-83.42854,8.5337,0.011153478,0.011386065,0.013077751,0.014876974
t_5060,-85.98874,12.50732,0.008109992,0.008858486,0.009584843,0.013705822
t_5061,-86.1684,12.55116,0.009029187,0.010271424,0.009984452,0.015607631
t_5062,-86.12348,12.55116,0.008408687,0.009396019,0.00958032,0.014434405
t_5063,-86.21332,12.55116,0.008998352,0.010244289,0.009924955,0.015572565
t_5064,-86.12348,12.595,0.007558292,0.00827448,0.008827738,0.012918095
t_5065,-86.21332,12.595,0.0066017294,0.0069732354,0.008031224,0.011128286
t_5066,-86.1684,12.595,0.0076973056,0.008484675,0.008900256,0.013204327
t_5067,-86.1684,12.63883,0.008046212,0.009028304,0.009027881,0.013942404
t_5068,-86.12348,12.63883,0.00729805,0.007976751,0.008513156,0.0125111835
t_5069,-86.21332,12.63883,0.0065442943,0.0069583673,0.00788198,0.011105911
t_507,-83.51837,8.5337,0.011302806,0.012048906,0.013158763,0.016698964
t_5070,-86.1684,12.68266,0.007304613,0.008060497,0.008374324,0.012624682
t_5071,-86.7523,12.4196,0.008585812,0.0097757345,0.009389851,0.014950531
t_5072,-86.66247,12.4196,0.00888125,0.010130576,0.009723328,0.0154238045
t_5073,-86.70739,12.4196,0.008891952,0.010170255,0.0096634915,0.015478443
t_5074,-86.66247,12.46346,0.0062981434,0.006607626,0.007709538,0.010617452
t_5075,-86.70739,12.46346,0.0074206693,0.00819282,0.008515406,0.012806203
t_5076,-86.79722,12.46346,0.008156453,0.009257673,0.008916646,0.014253536
t_5077,-86.7523,12.46346,0.00840526,0.009573728,0.009148235,0.0146800075
t_5078,-86.7523,12.50732,0.007653197,0.008588186,0.008520617,0.013344499
t_5079,-86.70739,12.50732,0.006519571,0.0069966624,0.007742645,0.011156412
t_508,-83.47345,8.5337,0.00987594,0.009992427,0.012063539,0.013806961
t_5080,-86.79722,12.50732,0.008070709,0.009182997,0.008746907,0.014152309
t_5081,-86.57264,12.4196,0.0077296603,0.0084774885,0.009023272,0.013194
t_5082,-86.52773,12.4196,0.0062400866,0.0064338967,0.007920141,0.010380918
t_5083,-86.61756,12.46346,0.008589747,0.009754753,0.009460013,0.014921253
t_5084,-86.52773,12.46346,0.0085401395,0.009638276,0.00954184,0.014762638
t_5085,-86.57264,12.46346,0.007887168,0.008758644,0.009019557,0.013576416
t_5086,-86.57264,12.50732,0.009572397,0.011123238,0.010033703,0.016751345
t_5087,-86.61756,12.50732,0.007621417,0.00847115,0.008660654,0.013185978
t_5088,-86.52773,12.50732,0.0097171,0.011300947,0.010187341,0.016985454
t_5089,-86.52773,12.55116,0.009394627,0.010906051,0.009842398,0.016464347
t_509,-83.51837,8.57812,0.018319169,0.02113106,0.017719602,0.02745397
t_5090,-86.61756,12.55116,0.008041551,0.009098624,0.00884294,0.01403822
t_5091,-86.48281,12.46346,0.009537481,0.010989236,0.010278242,0.01656454
t_5092,-86.39298,12.46346,0.012613147,0.01513134,0.012269529,0.021976613
t_5093,-86.43789,12.46346,0.0120431185,0.014378078,0.011877293,0.021006413
t_5094,-86.39298,12.50732,0.011937433,0.014263062,0.01170463,0.02086375
t_5095,-86.43789,12.50732,0.011485231,0.013667415,0.01138086,0.020092085
t_5096,-86.48281,12.50732,0.009535423,0.011034302,0.01013168,0.016629467
t_5097,-86.48281,12.55116,0.009756765,0.011381148,0.010127126,0.017094465
t_5098,-86.43789,12.55116,0.011603366,0.013872823,0.011276342,0.020367652
t_5099,-86.39298,12.55116,0.01143131,0.013622604,0.011242139,0.020038743
t_51,-84.01244,9.5982,0.025844125,0.025709543,0.030733788,0.027920488
t_510,-83.42854,8.57812,0.012683407,0.013440336,0.014173236,0.017134095
t_5100,-86.48281,12.595,0.010237918,0.0120795425,0.010271794,0.018022865
t_5101,-86.66247,12.50732,0.0054224683,0.0055143517,0.006926186,0.009072906
t_5102,-86.7523,12.55116,0.006323227,0.006805603,0.0074543124,0.010886136
t_5103,-86.70739,12.55116,0.0075788535,0.008508512,0.008417192,0.013235354
t_5104,-86.66247,12.55116,0.008157012,0.009277603,0.008866598,0.01428054
t_5105,-86.79722,12.55116,0.0074469177,0.008373502,0.008217741,0.0130493315
t_5106,-86.79722,12.595,0.005161637,0.00529579,0.006418998,0.00874503
t_5107,-86.66247,12.595,0.008705401,0.010066545,0.009104054,0.015344549
t_5108,-86.70739,12.595,0.007950176,0.009058163,0.008560192,0.013982214
t_5109,-86.7523,12.595,0.0064758505,0.0070648873,0.0074780653,0.011244076
t_511,-83.56329,8.5337,0.014713072,0.016787255,0.015563044,0.02278004
t_5110,-86.70739,12.63883,0.008072056,0.009263891,0.008528621,0.014259875
t_5111,-86.57264,12.55116,0.0095372,0.011118828,0.009872462,0.016748913
t_5112,-86.61756,12.595,0.0092882505,0.0108412905,0.009524935,0.01638194
t_5113,-86.52773,12.595,0.009799476,0.011500658,0.0099524325,0.017257819
t_5114,-86.57264,12.595,0.009997194,0.011787404,0.010010724,0.017638879
t_5115,-86.57264,12.63883,0.0087275775,0.010101248,0.00910462,0.0153911915
t_5116,-86.61756,12.63883,0.0078457035,0.008918813,0.00848315,0.013792805
t_5117,-86.52773,12.63883,0.008847787,0.010247631,0.009232097,0.015587651
t_5118,-86.52773,12.68266,0.0095202625,0.011205453,0.0095110405,0.016867856
t_5119,-86.61756,12.68266,0.006004018,0.006444508,0.0070740795,0.010375028
t_512,-83.56329,8.57812,0.012256473,0.013375709,0.014048588,0.018561928
t_5120,-86.57264,12.68266,0.008572018,0.009930781,0.008884773,0.015161334
t_5121,-86.39298,12.595,0.010728746,0.012713937,0.010673195,0.018855298
t_5122,-86.43789,12.595,0.0107301315,0.0127318865,0.010617036,0.018880619
t_5123,-86.43789,12.63883,0.009844893,0.011572151,0.00994726,0.01735322
t_5124,-86.48281,12.63883,0.009961767,0.011747258,0.009963089,0.017586093
t_5125,-86.39298,12.63883,0.008557964,0.009804202,0.009188967,0.014990912
t_5126,-86.39298,12.68266,0.006735816,0.007354362,0.0078003868,0.011649773
t_5127,-86.48281,12.68266,0.008592546,0.009925936,0.008994076,0.015155371
t_5128,-86.43789,12.68266,0.0068769744,0.007566688,0.007870199,0.011942283
t_5129,-86.43789,12.72647,0.006332166,0.006867873,0.007370254,0.010969679
t_513,-83.69803,8.66694,0.015604421,0.0178457,0.017200673,0.024412906
t_5130,-86.39298,12.72647,0.006448457,0.00701059,0.007488814,0.011169697
t_5131,-86.7523,12.63883,0.008051485,0.009255033,0.0084615275,0.01424694
t_5132,-86.79722,12.63883,0.0055161505,0.005817475,0.0066260053,0.009485661
t_5133,-86.66247,12.63883,0.007841328,0.008931337,0.008430336,0.013809149
t_5134,-86.66247,12.68266,0.0053979713,0.0056341635,0.006567093,0.0092268465
t_5135,-86.79722,12.68266,0.0074902275,0.008548884,0.007943584,0.013281422
t_5136,-86.70739,12.68266,0.008387802,0.009732988,0.008615423,0.014892383
t_5137,-86.7523,12.68266,0.008242984,0.0095543265,0.008472373,0.014649784
t_5138,-86.66247,12.72647,0.007270642,0.008234583,0.007842408,0.012852496
t_5139,-86.70739,12.72647,0.0073694554,0.008385908,0.007862114,0.013058335
t_514,-83.47345,8.57812,0.013458368,0.01472924,0.014725723,0.019287612
t_5140,-86.7523,12.72647,0.005639383,0.0060534333,0.006604458,0.009813119
t_5141,-86.48281,12.72647,0.0069642877,0.007750645,0.007795952,0.012192197
t_5142,-86.43789,12.77028,0.0055837883,0.005889338,0.006712683,0.009589611
t_5143,-86.39298,12.77028,0.007244432,0.008146431,0.007958901,0.012735597
t_5144,-86.48281,12.77028,0.006751213,0.007503923,0.0075474745,0.0118481405
t_5145,-86.43789,12.81408,0.0054242522,0.0057202373,0.00650778,0.009344566
t_5146,-86.39298,12.81408,0.006173752,0.006730451,0.0071017607,0.010770992
t_5147,-86.48281,12.81408,0.0074181063,0.00845049,0.007897834,0.013146889
t_5148,-86.48281,12.85787,0.004840241,0.0049878997,0.0059448923,0.008287264
t_5149,-86.43789,12.85787,0.004232608,0.0042004264,0.0054819863,0.007140534
t_515,-83.47345,8.62253,0.01514486,0.01696779,0.015850846,0.021835892
t_5150,-86.39298,12.85787,0.0053792377,0.005690929,0.0064198016,0.009299386
t_5151,-86.79722,12.72647,0.0072103078,0.008205292,0.00766427,0.012806969
t_5152,-86.66247,12.77028,0.00699055,0.007892416,0.007557912,0.01237835
t_5153,-86.7523,12.77028,0.005314502,0.0056527155,0.006284398,0.009238954
t_5154,-86.79722,12.77028,0.0074905097,0.008622425,0.007746824,0.013373695
t_5155,-86.70739,12.77028,0.0061247945,0.006734971,0.0069202185,0.010769431
t_5156,-86.66247,12.81408,0.005528431,0.005947742,0.00643846,0.009657819
t_5157,-86.70739,12.81408,0.007227823,0.008267424,0.007574669,0.012887445
t_5158,-86.7523,12.81408,0.0062198816,0.0069178645,0.0068660076,0.011017752
t_5159,-86.79722,12.81408,0.00792189,0.009247997,0.007910806,0.014219526
t_516,-83.42854,8.62253,0.011682591,0.012207891,0.013382212,0.015804615
t_5160,-86.70739,12.85787,0.007075136,0.008095924,0.0073830658,0.012646662
t_5161,-86.52773,12.72647,0.008817425,0.010289475,0.008962628,0.01564277
t_5162,-86.57264,12.72647,0.00872741,0.010182984,0.008859705,0.015499038
t_5163,-86.61756,12.72647,0.0055033034,0.0058053466,0.0066070943,0.009467906
t_5164,-86.57264,12.77028,0.0052314666,0.00546163,0.0063480716,0.0089750355
t_5165,-86.52773,12.77028,0.0057512545,0.0061547766,0.0067819078,0.009961874
t_5166,-86.61756,12.77028,0.006721725,0.0075116702,0.0074161277,0.011854302
t_5167,-86.52773,12.81408,0.0072455583,0.008230321,0.007747513,0.012843808
t_5168,-86.61756,12.81408,0.0053890906,0.0057406873,0.006364972,0.009365962
t_5169,-86.57264,12.81408,0.004785419,0.004902233,0.0059178756,0.0081646675
t_517,-83.51837,8.62253,0.012066258,0.012961666,0.013899985,0.017655311
t_5170,-86.61756,12.85787,0.0068800417,0.0078006405,0.007335426,0.012244512
t_5171,-85.71924,12.55116,0.006628456,0.006874859,0.008393249,0.010996794
t_5172,-85.80907,12.55116,0.009325126,0.010595738,0.010400997,0.016031714
t_5173,-85.80907,12.595,0.009143959,0.010407269,0.010120694,0.015786879
t_5174,-85.71924,12.595,0.008468853,0.009460781,0.009663526,0.014520558
t_5175,-85.67433,12.595,0.008763326,0.009868179,0.009881785,0.015066448
t_5176,-85.76416,12.595,0.00946185,0.010841675,0.010350608,0.016363967
t_5177,-85.67433,12.63883,0.0073880134,0.008014759,0.008736695,0.0125635555
t_5178,-85.80907,12.63883,0.0077589042,0.008546988,0.008991244,0.013288785
t_5179,-85.71924,12.63883,0.008294044,0.009283219,0.009399078,0.014284435
t_518,-83.47345,8.66694,0.01886441,0.0216333,0.018033648,0.027283197
t_5180,-85.76416,12.63883,0.0065019443,0.0068056523,0.008034914,0.010896502
t_5181,-85.53958,12.55116,0.008264206,0.00909633,0.0096651465,0.014027161
t_5182,-85.58449,12.595,0.009233047,0.0105175795,0.010214442,0.015932579
t_5183,-85.53958,12.595,0.011894056,0.014151836,0.011892254,0.020706307
t_5184,-85.62941,12.595,0.0076946304,0.008369933,0.00910041,0.013046932
t_5185,-85.58449,12.63883,0.006711855,0.0070765507,0.0082127815,0.011272557
t_5186,-85.62941,12.63883,0.007327546,0.007928463,0.0086931,0.01244553
t_5187,-85.53958,12.63883,0.009212253,0.010549013,0.010044599,0.015979758
t_5188,-85.62941,12.68266,0.0074229524,0.0081314035,0.008642121,0.0127228685
t_5189,-85.53958,12.68266,0.010737564,0.01267968,0.010845298,0.018804079
t_519,-83.51837,8.66694,0.014403928,0.016076142,0.0156113,0.021259222
t_5190,-85.58449,12.68266,0.007155891,0.007758204,0.008442027,0.012211775
t_5191,-85.94382,12.55116,0.009117049,0.010330888,0.010197878,0.015681813
t_5192,-85.8989,12.55116,0.007907961,0.008627197,0.009337526,0.013394969
t_5193,-85.85399,12.55116,0.010040891,0.011591713,0.010871173,0.017349811
t_5194,-85.94382,12.595,0.007876177,0.008666927,0.00916161,0.013450807
t_5195,-85.8989,12.595,0.008905744,0.010091478,0.009922155,0.015366687
t_5196,-85.85399,12.595,0.008516088,0.009543116,0.009663355,0.014631902
t_5197,-85.85399,12.63883,0.008128598,0.009068706,0.00924735,0.01399552
t_5198,-85.94382,12.63883,0.008655759,0.009813243,0.009584996,0.014998274
t_5199,-85.8989,12.63883,0.0076616146,0.008425858,0.0088914,0.013124266
t_52,-83.83278,9.50961,0.022348646,0.023671517,0.026612537,0.027610684
t_520,-83.42854,8.66694,0.011726504,0.012349533,0.013364228,0.016055435
t_5200,-85.85399,12.68266,0.005773173,0.005915237,0.00732891,0.009646481
t_5201,-85.71924,12.68266,0.0057784524,0.0059131705,0.0073586567,0.009644325
t_5202,-85.76416,12.68266,0.0077760606,0.0086306315,0.008885359,0.013402955
t_5203,-85.80907,12.68266,0.0071651866,0.0077849254,0.008425103,0.012248281
t_5204,-85.67433,12.68266,0.005789132,0.005925172,0.007371637,0.009661421
t_5205,-85.67433,12.72647,0.0065177446,0.0069374987,0.007834904,0.011076369
t_5206,-85.71924,12.72647,0.0058421427,0.0060333638,0.0073002195,0.00981022
t_5207,-85.80907,12.72647,0.008891282,0.01022296,0.009510531,0.01555197
t_5208,-85.76416,12.72647,0.005795492,0.005975626,0.007257426,0.009728598
t_5209,-85.67433,12.77028,0.0071695666,0.007904025,0.008215571,0.012409346
t_521,-83.47345,8.71134,0.012293019,0.013103133,0.014042791,0.017358642
t_5210,-85.80907,12.77028,0.0052467785,0.0053184223,0.0067128683,0.008789766
t_5211,-85.94382,12.68266,0.0074107526,0.008149975,0.008565205,0.01274799
t_5212,-85.8989,12.68266,0.0065965084,0.0070072473,0.007961818,0.011174525
t_5213,-85.8989,12.72647,0.0061235046,0.0064174216,0.007482483,0.01034896
t_5214,-85.94382,12.72647,0.007052894,0.007714288,0.008184669,0.012149446
t_5215,-85.85399,12.72647,0.0064614,0.00687679,0.0077622253,0.010991262
t_5216,-85.94382,12.77028,0.0064218044,0.006898959,0.0076035634,0.011018694
t_5217,-85.85399,12.77028,0.008915869,0.010308121,0.0093723005,0.015668118
t_5218,-85.8989,12.77028,0.0055292333,0.0056841024,0.0069162613,0.00931023
t_5219,-85.94382,12.81408,0.0058273794,0.006136259,0.007045201,0.009946018
t_522,-83.42854,8.71134,0.011912364,0.012604503,0.013523641,0.016412273
t_5220,-85.8989,12.81408,0.0053135203,0.005445084,0.0066502322,0.008964987
t_5221,-85.53958,12.72647,0.009188976,0.010620023,0.009729587,0.016082512
t_5222,-85.62941,12.72647,0.0069612036,0.0075530726,0.008178383,0.011928412
t_5223,-85.58449,12.72647,0.007617402,0.008463602,0.008661892,0.013175721
t_5224,-85.62941,12.77028,0.0078116385,0.008786231,0.008676661,0.01361431
t_5225,-85.58449,12.77028,0.006882987,0.0075063487,0.00800713,0.011862055
t_5226,-85.53958,12.77028,0.009103687,0.010551169,0.009530032,0.015993044
t_5227,-85.58449,12.81408,0.00854823,0.0098402435,0.00904023,0.015040073
t_5228,-85.53958,12.81408,0.008853092,0.01025601,0.009231895,0.015598922
t_5229,-85.62941,12.81408,0.0062871156,0.0067404946,0.007452828,0.010796168
t_523,-83.51837,8.71134,0.010447672,0.010669148,0.012866412,0.014781821
t_5230,-85.53958,12.85787,0.0071339384,0.007959304,0.007967786,0.012480833
t_5231,-85.76416,12.77028,0.006778923,0.007369281,0.007916696,0.011672445
t_5232,-85.71924,12.77028,0.008790291,0.010126509,0.009323589,0.015424231
t_5233,-85.76416,12.81408,0.006224451,0.0066605723,0.0073933206,0.010684077
t_5234,-85.71924,12.81408,0.0077560213,0.0087635415,0.008508728,0.0135825565
t_5235,-85.67433,12.81408,0.008324367,0.009536505,0.008892314,0.014630455
t_5236,-85.80907,12.81408,0.005060505,0.0051175146,0.006468902,0.008496669
t_5237,-85.80907,12.85787,0.005908813,0.0062861536,0.007047646,0.010154532
t_5238,-85.67433,12.85787,0.0051660184,0.0052792598,0.0064756977,0.008724517
t_5239,-85.71924,12.85787,0.005307947,0.005463732,0.006583893,0.008988265
t_524,-83.6082,8.57812,0.012896436,0.014312537,0.014626199,0.019967392
t_5240,-85.76416,12.85787,0.005928184,0.006308759,0.0070693996,0.010186662
t_5241,-85.85399,12.81408,0.006807372,0.007474592,0.007811948,0.011814908
t_5242,-85.85399,12.85787,0.0090100905,0.010526593,0.009156186,0.015961418
t_5243,-85.94382,12.85787,0.005677476,0.0059858058,0.0068379096,0.009729094
t_5244,-85.8989,12.85787,0.0053485567,0.0055300356,0.0065860418,0.009081579
t_5245,-85.94382,12.90166,0.005763396,0.006156997,0.006816366,0.009966409
t_5246,-85.85399,12.90166,0.0058581787,0.006275183,0.0069090454,0.01013418
t_5247,-85.8989,12.90166,0.0047807097,0.0048358603,0.006051491,0.00807829
t_5248,-85.85399,12.94544,0.004598055,0.0046336334,0.0058328556,0.007779411
t_5249,-85.8989,12.94544,0.0054074703,0.005713567,0.0064680898,0.009333368
t_525,-83.65312,8.62253,0.015939401,0.018392693,0.017005688,0.02502881
t_5250,-85.94382,12.94544,0.0057002404,0.0061199777,0.006680385,0.009909077
t_5251,-85.58449,12.85787,0.0063600065,0.0068975757,0.0074070543,0.011011716
t_5252,-85.62941,12.85787,0.0062616724,0.006762281,0.007333806,0.010822925
t_5253,-85.62941,12.90166,0.005015366,0.005121878,0.0062695853,0.00849299
t_5254,-85.58449,12.90166,0.0059989803,0.00645424,0.0070405193,0.010387297
t_5255,-85.53958,12.90166,0.0054743756,0.0057345796,0.0066341027,0.009370219
t_5256,-85.62941,12.94544,0.0056129335,0.005976153,0.0066577937,0.0097081885
t_5257,-85.53958,12.94544,0.0060799527,0.006615412,0.007007185,0.01060864
t_5258,-85.58449,12.94544,0.005247054,0.0054753297,0.0063723847,0.0089954315
t_5259,-85.58449,12.98921,0.0056867846,0.0061253523,0.006627017,0.009913962
t_526,-83.56329,8.62253,0.015645346,0.017880477,0.016456252,0.023863489
t_5260,-85.53958,12.98921,0.005222297,0.0054922085,0.0062721088,0.009014031
t_5261,-85.67433,12.90166,0.005500768,0.005771043,0.0066544595,0.009422042
t_5262,-85.80907,12.90166,0.005485009,0.005758161,0.00662815,0.009402931
t_5263,-85.76416,12.90166,0.004878588,0.004950982,0.0061518773,0.008246286
t_5264,-85.71924,12.90166,0.0056169718,0.005932378,0.0067426967,0.009650866
t_5265,-85.80907,12.94544,0.0057482594,0.0061703934,0.0067441873,0.009981918
t_5266,-85.71924,12.94544,0.004706035,0.004763317,0.0059358575,0.007969074
t_5267,-85.67433,12.94544,0.006376984,0.0070203897,0.007223216,0.011174422
t_5268,-85.76416,12.94544,0.0052712187,0.0055139526,0.006382625,0.009050061
t_5269,-85.71924,12.98921,0.004884301,0.0050348286,0.006000096,0.008356595
t_527,-83.6082,8.62253,0.013417971,0.014931195,0.015143251,0.020624967
t_5270,-85.80907,12.98921,0.0048579634,0.005005011,0.005969803,0.008312827
t_5271,-86.25823,12.55116,0.011166577,0.013219202,0.011257808,0.019503564
t_5272,-86.34806,12.55116,0.01113087,0.013199474,0.011128073,0.019483164
t_5273,-86.30315,12.55116,0.0077763633,0.00858539,0.00897671,0.013341095
t_5274,-86.34806,12.595,0.009971776,0.011669729,0.010273621,0.017476492
t_5275,-86.25823,12.595,0.0065856623,0.0069692605,0.00798915,0.011122345
t_5276,-86.30315,12.595,0.007921747,0.008847199,0.0089598885,0.013696969
t_5277,-86.25823,12.63883,0.007602823,0.008445927,0.008646209,0.013151612
t_5278,-86.34806,12.63883,0.005404116,0.005496715,0.0068955114,0.009047112
t_5279,-86.30315,12.63883,0.006577696,0.0070401314,0.007849635,0.011218288
t_528,-83.6082,8.66694,0.010993316,0.011502871,0.013497433,0.016339725
t_5280,-86.30315,12.68266,0.005582499,0.005748061,0.006969911,0.009401495
t_5281,-85.98874,12.55116,0.00894211,0.010098501,0.010049919,0.015372916
t_5282,-86.03365,12.55116,0.010359889,0.0120621845,0.010973587,0.01797477
t_5283,-86.07857,12.55116,0.011574355,0.0137244165,0.011683226,0.020151986
t_5284,-86.03365,12.595,0.008762382,0.009922221,0.009752253,0.015142206
t_5285,-86.07857,12.595,0.008089671,0.009001816,0.009245184,0.013904819
t_5286,-85.98874,12.595,0.008439113,0.009463441,0.0095491465,0.014526138
t_5287,-86.07857,12.63883,0.008191551,0.009203347,0.009188657,0.01417855
t_5288,-85.98874,12.63883,0.007271692,0.00790077,0.008563546,0.012407458
t_5289,-86.03365,12.63883,0.007819779,0.0086769,0.008946353,0.013465665
t_529,-83.56329,8.66694,0.011692572,0.0124040665,0.013857379,0.017217593
t_5290,-86.07857,12.68266,0.007212736,0.007907052,0.008357802,0.01241492
t_5291,-85.98874,12.68266,0.005612713,0.005727183,0.0071572596,0.009378657
t_5292,-86.03365,12.68266,0.0072685746,0.007972792,0.008421533,0.012505258
t_5293,-85.98874,12.72647,0.0059466404,0.006197116,0.007315056,0.010038355
t_5294,-86.07857,12.72647,0.007942111,0.008967721,0.008761389,0.013860742
t_5295,-86.03365,12.72647,0.007713757,0.008644168,0.00862553,0.013421162
t_5296,-86.07857,12.77028,0.0057985466,0.006068181,0.0070674056,0.009851823
t_5297,-86.03365,12.77028,0.0067300703,0.007343958,0.007800977,0.011635504
t_5298,-85.98874,12.77028,0.0052070897,0.005284624,0.006634619,0.008739161
t_5299,-86.07857,12.81408,0.006491443,0.0070789,0.007503651,0.011264084
t_53,-83.96753,9.50961,0.023610348,0.024354681,0.028902441,0.027864167
t_530,-83.65312,8.66694,0.014700286,0.01659731,0.016377367,0.022728194
t_5300,-85.98874,12.81408,0.005574929,0.0057983706,0.006830344,0.009467003
t_5301,-86.34806,12.68266,0.006377521,0.006840374,0.0075649405,0.010936918
t_5302,-86.25823,12.68266,0.0066746273,0.0072176526,0.007851025,0.011462858
t_5303,-86.25823,12.72647,0.0066801496,0.007282033,0.007750923,0.011549405
t_5304,-86.30315,12.72647,0.0070078666,0.00774779,0.0079626925,0.012191886
t_5305,-86.34806,12.72647,0.007849292,0.008912922,0.008514294,0.013785137
t_5306,-86.34806,12.77028,0.006067725,0.0065215803,0.0071408735,0.010484049
t_5307,-86.25823,12.77028,0.007437228,0.00836992,0.008187543,0.013043999
t_5308,-86.30315,12.77028,0.006056604,0.0064907013,0.0071596666,0.010441937
t_5309,-86.30315,12.81408,0.0060823993,0.0065771993,0.007086819,0.010559053
t_531,-83.6082,8.71134,0.013153111,0.014293132,0.015259845,0.019586984
t_5310,-86.25823,12.81408,0.004708408,0.0047306065,0.006034687,0.007928325
t_5311,-86.21332,12.68266,0.005354702,0.005438704,0.006843898,0.008963782
t_5312,-86.12348,12.68266,0.0074997093,0.008316986,0.008543412,0.012975609
t_5313,-86.12348,12.72647,0.009563595,0.011188474,0.009781098,0.016843539
t_5314,-86.21332,12.72647,0.0063388366,0.006794896,0.0075215683,0.010873066
t_5315,-86.1684,12.72647,0.0065077213,0.007014574,0.007674978,0.011179732
t_5316,-86.1684,12.77028,0.008166329,0.009340734,0.008734473,0.014365538
t_5317,-86.12348,12.77028,0.007845426,0.008893576,0.0085487375,0.013759221
t_5318,-86.21332,12.77028,0.0066731027,0.007311205,0.007671547,0.011587605
t_5319,-86.21332,12.81408,0.008991062,0.010517246,0.009093981,0.015948461
t_532,-83.56329,8.71134,0.01424577,0.015789386,0.015831377,0.021112546
t_5320,-86.1684,12.81408,0.009370385,0.01102395,0.0093514705,0.016625779
t_5321,-86.34806,12.81408,0.0055951583,0.005922973,0.006692287,0.009635645
t_5322,-86.25823,12.85787,0.0051071406,0.0052783666,0.0062705,0.008713805
t_5323,-86.34806,12.85787,0.004921356,0.0050533083,0.0060785925,0.008386877
t_5324,-86.30315,12.85787,0.004797222,0.0048819925,0.0060023805,0.008140498
t_5325,-86.34806,12.90166,0.004482263,0.0045214845,0.0056547793,0.007609072
t_5326,-86.25823,12.90166,0.004663374,0.004734902,0.005839494,0.007923085
t_5327,-86.30315,12.90166,0.005179611,0.005437759,0.006232577,0.008935683
t_5328,-86.34806,12.94544,0.004118362,0.0040936805,0.0052924342,0.006975019
t_5329,-86.25823,12.94544,0.005603685,0.006048541,0.006497493,0.009800788
t_533,-83.65312,8.71134,0.016709235,0.01918094,0.017905733,0.025632672
t_5330,-86.30315,12.94544,0.004068057,0.0040251818,0.005270781,0.006875308
t_5331,-86.12348,12.81408,0.0075075417,0.008478385,0.0082038315,0.01319167
t_5332,-86.12348,12.85787,0.008561429,0.009955474,0.008762963,0.015193099
t_5333,-86.21332,12.85787,0.0058445814,0.0062745223,0.00686674,0.010131558
t_5334,-86.1684,12.85787,0.0091146715,0.010719051,0.0090671135,0.01621703
t_5335,-86.12348,12.90166,0.0083827255,0.00975416,0.008530437,0.014918985
t_5336,-86.1684,12.90166,0.008450365,0.009855256,0.008545762,0.015054593
t_5337,-86.21332,12.90166,0.005113347,0.005323134,0.0062187505,0.008774171
t_5338,-86.21332,12.94544,0.0047614123,0.004892918,0.005863107,0.008148374
t_5339,-86.12348,12.94544,0.005911562,0.006437727,0.006781644,0.010353437
t_534,-83.47345,8.75573,0.013317016,0.014356559,0.01489172,0.018696703
t_5340,-86.1684,12.94544,0.00650664,0.007254204,0.0071862987,0.011493331
t_5341,-86.03365,12.81408,0.0054258103,0.00560786,0.006697512,0.009195139
t_5342,-86.03365,12.85787,0.0061262115,0.0066193747,0.0071529676,0.010619694
t_5343,-86.07857,12.85787,0.005686531,0.00602439,0.006802686,0.009781468
t_5344,-85.98874,12.85787,0.0063500707,0.006918276,0.007335217,0.011037999
t_5345,-86.07857,12.90166,0.006028714,0.0065436545,0.006972647,0.010508209
t_5346,-85.98874,12.90166,0.005970556,0.006448055,0.006958734,0.0103756
t_5347,-86.03365,12.90166,0.0058898437,0.0063453824,0.006884217,0.01023047
t_5348,-86.03365,12.94544,0.0057403785,0.006188593,0.0066853105,0.010004418
t_5349,-86.07857,12.94544,0.005218413,0.005484226,0.0062734173,0.009002921
t_535,-83.42854,8.75573,0.012007749,0.012633916,0.013699099,0.016447067
t_5350,-85.98874,12.94544,0.00575752,0.006204726,0.0067114173,0.010028012
t_5351,-86.12348,12.98921,0.0055359155,0.00597052,0.0064205267,0.009688405
t_5352,-86.21332,12.98921,0.0043547982,0.0043966905,0.0054656877,0.0074192514
t_5353,-86.1684,12.98921,0.0048659346,0.0050693,0.0058923014,0.008398894
t_5354,-86.1684,13.03297,0.0065807425,0.007430688,0.0070480136,0.011727412
t_5355,-86.12348,13.03297,0.00534561,0.0057539786,0.006200367,0.00937488
