custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
m_212,13.348,43.267,518.72,False,129.16364,0.80137
m_213,12.791,42.62,816.38,False,460.31564,1.77097
m_214,13.157,42.685,510.87,False,11.79233,0.47583
m_215,13.258,43.375,555.15,False,126.65999,0.79678
m_216,13.12,43.476,346.48,False,8.4779,0.44844
m_217,13.46,42.987,845.19,False,8.20709,0.44587
m_218,13.472,43.107,337.59,False,27.93831,0.56021
m_219,12.974,43.539,314.75,False,37.38187,0.59428
m_220,13.47,43.137,358.32,False,26.21819,0.55321
m_221,13.145,43.486,574.47,False,495.61114,2.27943
m_222,13.458,42.899,631.06,False,8.04916,0.44433
m_223,13.476,43.149,459.0,False,100.94687,0.74801
m_224,13.486,43.121,565.81,False,8.20709,0.44587
m_225,12.651,43.546,390.44,False,8.20709,0.44587
m_226,12.768,42.583,560.68,False,72.91555,0.68917
m_227,13.466,43.221,410.18,False,25.13309,0.54864
m_228,12.936,43.582,546.3,False,495.16714,2.26857
m_229,13.536,43.018,517.95,False,8.26049,0.44638
m_230,13.556,43.067,480.05,False,8.36842,0.44741
m_231,12.143,43.246,525.08,False,464.78944,1.81266
m_232,12.947,43.604,341.18,False,172.39258,0.87849
m_233,12.977,43.608,496.39,False,34.81202,0.58562
m_234,12.673,43.619,298.35,False,8.36842,0.44741
m_235,13.059,43.165,321.39,False,7.94573,0.44332
m_236,13.059,43.603,416.56,False,104.42744,0.75483
m_237,13.588,42.97,594.31,False,100.26286,0.74666
m_238,12.512,43.589,664.37,False,88.62388,0.72313
m_239,12.239,43.457,290.98,False,484.10601,2.052
m_240,13.207,43.576,353.66,False,40.43198,0.6041
m_241,13.657,43.083,554.22,False,123.38191,0.79073
m_242,12.521,42.517,704.96,False,485.764,2.07921
m_243,13.085,43.172,479.94,False,7.94573,0.44332
m_244,12.636,43.726,446.38,False,7.94573,0.44332
m_245,12.175,43.549,472.48,False,7.94573,0.44332
m_246,13.478,43.525,332.64,False,30.20105,0.56898
m_247,12.478,42.422,522.59,False,125.83404,0.79526
m_248,12.673,42.822,440.21,False,145.92172,0.83163
m_249,13.177,43.229,603.8,False,9.72678,0.45958
m_250,12.578,42.833,592.98,False,8.15408,0.44535
m_251,12.386,43.106,600.49,False,499.3884,2.38175
m_252,13.094,42.793,499.03,False,33.83524,0.58222
m_253,12.836,42.734,326.17,False,7.94573,0.44332
m_254,12.419,42.982,464.63,False,74.46696,0.69266
m_255,13.301,43.035,482.86,False,163.22839,0.86233
m_256,12.83,42.712,787.09,False,23.10153,0.53971
m_257,12.436,42.9,338.55,False,497.33812,2.32387
s_258,12.915,42.814,414.74,False,163.22839,0.86233
m_259,13.013,42.718,616.78,False,8.42296,0.44793
m_260,13.342,42.942,567.59,False,7.94573,0.44332
m_261,13.357,42.98,527.86,False,7.94573,0.44332
m_262,13.015,43.447,834.92,False,8.04916,0.44433
m_263,13.367,43.142,549.06,False,13.86235,0.49012
m_264,13.358,43.163,289.93,False,103.02306,0.75209
m_265,12.287,43.128,584.83,False,23.10153,0.53971
