lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
22.165,40.618,0.010200076,307.97574,HOLOCENE,-127.96452267825632,2,0,s_234
21.865,39.516,0.00088337297,194.63232,HOLOCENE,-61.206369534257085,3,0,s_235
22.227,40.609,0.0080492925,282.01624,HOLOCENE,-132.62982589202736,2,0,s_236
22.138,40.638,0.019021288,369.6855,HOLOCENE,-126.48901566453203,2,0,s_237
22.336,40.566,0.0017677463,223.19856,HOLOCENE,-139.90518578485631,2,0,s_238
21.082,40.529,0.092870116,582.26086,CENOZOIC,-37.73709675890206,2,0,s_239
21.684,39.486,0.009153029,295.88965,HOLOCENE,-45.62848564372649,3,0,s_240
22.594,40.322,0.0071590496,274.06717,HOLOCENE,-149.93938066331705,2,0,s_241
22.334,40.585,0.001618777,220.445,HOLOCENE,-140.39611034565698,2,0,s_242
21.725,39.484,0.0071766325,274.05414,HOLOCENE,-48.768499136137336,3,0,s_243
22.481,40.49,0.09378373,564.68695,CENOZOIC,-148.27461686990074,2,0,s_244
22.375,40.57,0.0017677818,219.38405,HOLOCENE,-143.17606025774236,2,0,s_245
21.781,39.483,0.0021655555,226.26427,HOLOCENE,-53.13487831805392,3,0,s_246
22.409,40.556,0.002583797,231.15627,HOLOCENE,-145.42914691715424,2,0,s_247
22.078,39.478,0.0017632805,216.96202,HOLOCENE,-76.12766807536941,3,0,s_248
22.547,40.455,0.06613106,471.9241,HOLOCENE,-149.56821853206586,2,0,s_249
22.403,40.586,0.00053959235,198.11989,HOLOCENE,-145.97195229167966,2,0,s_250
22.492,40.555,0.048642304,440.01892,HOLOCENE,-149.4664816375795,2,0,s_251
21.905,39.835,0.06752611,531.8042,PRECAMBRIAN,-78.39100544642973,2,0,s_252
22.0,40.729,0.16944301,851.42004,CRETACEOUS,-118.31994450261676,2,0,s_253
21.7,39.423,0.20519291,805.8108,JURASSIC-TRIASSIC,-44.10191262107064,3,0,s_254
22.141,40.717,0.011656339,317.24747,HOLOCENE,-129.34405696220512,2,0,s_255
22.174,40.713,0.0092700375,297.4721,HOLOCENE,-131.8796899591507,2,0,s_256
22.565,40.512,0.00384325,245.99702,HOLOCENE,-150.0,2,0,s_257
22.32,40.682,0.001618777,220.45605,HOLOCENE,-142.59742892589426,2,0,s_258
21.887,39.414,0.0010791847,211.7016,HOLOCENE,-58.44951878491073,3,0,s_259
22.494,40.604,0.00053959235,197.89476,HOLOCENE,-149.7578105343394,2,0,s_260
22.44,40.649,0.0010791847,213.64658,HOLOCENE,-149.64730907341237,2,0,s_261
22.301,40.713,0.0008932636,212.95149,HOLOCENE,-142.12735991260686,2,0,s_262
22.007,40.78,0.081963226,628.02826,CRETACEOUS,-120.42891340307696,2,0,s_263
22.097,40.786,0.012929867,484.28802,CRETACEOUS,-127.9066686720165,2,0,s_264
22.542,39.549,0.0073436447,293.5468,HOLOCENE,-110.23042985215096,2,0,s_265
22.325,40.75,0.0014244549,216.30237,HOLOCENE,-145.30802442717422,2,0,s_266
21.26,39.339,0.13152136,719.74097,CENOZOIC,-5.705855021936976,3,0,s_267
22.285,40.777,0.0017876653,229.8693,HOLOCENE,-142.8827725812465,2,0,s_268
22.228,40.797,0.0022053225,226.78073,HOLOCENE,-138.85970724079425,2,0,s_269
22.665,40.566,0.0,180.0,HOLOCENE,-150.0,2,0,s_270
22.408,39.417,0.017125115,376.39716,CENOZOIC,-91.61163677368022,3,0,s_271
22.587,40.66,0.00053959235,206.8215,HOLOCENE,-150.0,2,0,s_272
21.846,40.863,0.21830733,873.72437,PRECAMBRIAN,-109.87869096505884,2,0,s_273
21.939,40.863,0.122010365,729.4501,JURASSIC-TRIASSIC,-117.4073494200484,2,0,s_274
22.691,40.616,0.0015205692,202.24203,HOLOCENE,-150.0,2,0,s_275
22.665,39.441,0.028744284,420.44028,CENOZOIC,-108.16355454748174,3,0,s_276
22.839,40.634,0.00053959235,208.34163,HOLOCENE,-150.0,2,0,s_277
22.954,40.576,0.021944316,387.96365,UNKNOWN,-150.0,2,0,s_278
22.53,40.931,0.02428334,399.4868,CENOZOIC,-150.0,2,0,s_279
21.153,39.813,0.016369104,369.39368,CRETACEOUS,-18.123285484426205,2,0,s_280
20.868,39.144,0.0017619659,210.75684,HOLOCENE,33.936199586641365,3,0,s_281
21.082,39.791,0.26544672,900.0,CRETACEOUS,-11.61302091289248,2,0,s_282
22.449,39.936,0.011272826,474.15366,PRECAMBRIAN,-125.48573339585862,2,0,s_283
22.424,40.266,0.009958239,420.4396,PLEISTOCENE,-136.7181221640598,2,0,s_284
23.431,40.635,0.059264854,508.46713,JURASSIC-TRIASSIC,-150.00000000000003,2,0,s_285
22.487,40.045,0.20192917,898.1319,JURASSIC-TRIASSIC,-133.19107776380486,2,0,s_286
22.007,39.619,0.11267333,644.82916,PRECAMBRIAN,-76.91409067580086,2,0,s_287
22.414,40.341,0.049801335,462.14844,CENOZOIC,-138.4771057897434,2,0,s_288
22.443,39.814,0.104136676,595.01685,PRECAMBRIAN,-119.72250018558547,2,0,s_289
21.082,39.698,0.36444452,900.0,JURASSIC-TRIASSIC,-7.820753041211012,2,0,s_290
22.114,40.55,0.14650275,741.0721,CRETACEOUS,-121.52270654889328,2,0,s_291
22.518,40.221,0.0028777546,228.72812,HOLOCENE,-142.75266755951594,2,0,s_292
22.014,39.571,0.039259814,322.42526,HOLOCENE,-75.35945798618465,2,0,s_293
22.468,40.366,0.040704127,446.15875,CENOZOIC,-143.68558154430735,2,0,s_294
22.359,40.478,0.061303027,556.62213,CENOZOIC,-138.73796948290268,2,0,s_295
22.496,40.325,0.033789717,413.0771,HOLOCENE,-144.54443662517346,2,0,s_296
22.479,39.778,0.052047223,488.60947,PRECAMBRIAN,-120.99375159882965,2,0,s_297
22.455,40.403,0.042996928,451.8876,CENOZOIC,-143.9013930268096,2,0,s_298
22.572,39.993,0.2355682,900.0,CRETACEOUS,-137.6084278099069,2,0,s_299
22.505,40.347,0.009490626,356.05035,CENOZOIC,-145.99391110173912,2,0,s_300
22.518,40.334,0.019035276,377.981,CENOZOIC,-146.25548179513328,2,0,s_301
22.539,40.296,0.006804338,281.83072,HOLOCENE,-146.50548337930718,2,0,s_302
21.657,39.518,0.0076827444,277.53104,HOLOCENE,-44.919742596593736,3,0,s_303
22.337,39.628,0.022760132,376.58527,CENOZOIC,-103.29706940069318,2,0,s_304
22.6,39.985,0.22162968,892.65436,PRECAMBRIAN,-139.46040912604968,2,0,s_305
22.571,40.259,0.0053999103,259.7456,HOLOCENE,-148.08830110858048,2,0,s_306
22.57,40.283,0.005337694,265.36102,HOLOCENE,-148.35728939417712,2,0,s_307
