STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
YMT004,,139.5889,38.6276,seismic,641.3,6.7,0.63,0.0,0.644203,0.0,19.4532,0.0,0.970977,0.0,0.149156,0.0,0.023187,inferred,Stations_USGS
YMT005,,140.1621,38.607,seismic,545.2,5.5,0.63,0.0,0.323224,0.0,7.9224,0.0,0.292464,0.0,0.038553,0.0,0.007164,inferred,Stations_USGS
NIG006,,139.4961,38.4501,seismic,775.5,6.3,0.63,0.0,0.255459,0.0,14.7145,0.0,0.590114,0.0,0.116453,0.0,0.013597,inferred,Stations_USGS
YMT014,,139.8697,37.9207,seismic,641.3,5.2,0.63,0.0,0.251684,0.0,6.5549,0.0,0.165333,0.0,0.022663,0.0,0.006958,inferred,Stations_USGS
YMT003,,139.8013,38.7292,seismic,165.0,7.0,0.63,0.0,0.221546,0.0,24.2972,0.0,0.581184,0.0,0.410458,0.0,0.035041,inferred,Stations_USGS
NIG012,,139.4772,37.6863,seismic,460.5,5.6,0.63,0.0,0.182434,0.0,8.8716,0.0,0.52761,0.0,0.055309,0.0,0.008093,inferred,Stations_USGS
AKT011,,140.5803,39.8128,seismic,447.0,4.8,0.63,0.0,0.175616,0.0,4.8191,0.0,0.293366,0.0,0.034931,0.0,0.002502,inferred,Stations_USGS
YMT016,,140.0185,38.7895,seismic,435.4,5.1,0.63,0.0,0.160995,0.0,5.877,0.0,0.222662,0.0,0.050376,0.0,0.013587,inferred,Stations_USGS
NIG003,,138.3226,37.9976,seismic,188.9,5.3,0.63,0.0,0.149227,0.0,7.1925,0.0,0.359204,0.0,0.117475,0.0,0.019655,inferred,Stations_USGS
MYG005,,140.6507,38.7992,seismic,401.4,5.3,0.63,0.0,0.144621,0.0,7.1456,0.0,0.187778,0.0,0.139731,0.0,0.028899,inferred,Stations_USGS
AKT015,,140.0499,39.383,seismic,195.9,5.7,0.63,0.0,0.133999,0.0,9.0551,0.0,0.422683,0.0,0.079583,0.0,0.009202,inferred,Stations_USGS
NIG007,,139.4864,38.2301,seismic,775.5,5.6,0.63,0.0,0.130788,0.0,8.8075,0.0,0.334432,0.0,0.073284,0.0,0.020566,inferred,Stations_USGS
AKT019,,140.451,39.0384,seismic,423.9,4.2,0.63,0.0,0.119012,0.0,2.9631,0.0,0.192007,0.0,0.027192,0.0,0.00291,inferred,Stations_USGS
MYG019,,140.7226,38.7513,seismic,538.8,4.1,0.63,0.0,0.116166,0.0,2.6374,0.0,0.170174,0.0,0.017735,0.0,0.004329,inferred,Stations_USGS
YMT008,,139.9921,38.3856,seismic,481.1,5.7,0.63,0.0,0.113635,0.0,8.9843,0.0,0.318721,0.0,0.098559,0.0,0.011332,inferred,Stations_USGS
FKS023,,139.9294,37.4774,seismic,363.2,5.5,0.63,0.0,0.112003,0.0,8.2819,0.0,0.442942,0.0,0.054411,0.0,0.005718,inferred,Stations_USGS
AKT018,,140.1902,39.1939,seismic,484.0,4.4,0.63,0.0,0.103001,0.0,3.5836,0.0,0.191942,0.0,0.022793,0.0,0.006068,inferred,Stations_USGS
NIG011,,139.1442,37.8013,seismic,151.7,5.0,0.63,0.0,0.102971,0.0,5.718,0.0,0.250309,0.0,0.067398,0.0,0.007975,inferred,Stations_USGS
FKS022,,139.6467,37.6002,seismic,489.4,4.8,0.63,0.0,0.101668,0.0,4.8257,0.0,0.181957,0.0,0.058486,0.0,0.005132,inferred,Stations_USGS
YMT001,,139.8127,38.914,seismic,180.0,6.2,0.63,0.0,0.097938,0.0,13.3942,0.0,0.232023,0.0,0.157086,0.0,0.035552,inferred,Stations_USGS
NIG010,,139.0108,37.9146,seismic,600.0,4.9,0.63,0.0,0.094864,0.0,5.1824,0.0,0.298495,0.0,0.044098,0.0,0.018891,inferred,Stations_USGS
AKT020,,139.9085,39.2022,seismic,174.2,4.8,0.63,0.0,0.094659,0.0,4.7963,0.0,0.280538,0.0,0.032408,0.0,0.009929,inferred,Stations_USGS
NIG002,,138.4398,38.0745,seismic,223.65,5.4,0.63,0.0,0.088465,0.0,7.6837,0.0,0.205571,0.0,0.147547,0.0,0.016741,inferred,Stations_USGS
NIG008,,139.4055,38.053,seismic,296.4,4.7,0.63,0.0,0.086231,0.0,4.4133,0.0,0.17107,0.0,0.038308,0.0,0.007603,inferred,Stations_USGS
NIG004,,138.2795,37.8205,seismic,428.3,4.1,0.63,0.0,0.081369,0.0,2.2744,0.0,0.202213,0.0,0.011334,0.0,0.004506,inferred,Stations_USGS
AKT017,,140.5629,39.2975,seismic,328.2,4.3,0.63,0.0,0.077128,0.0,3.4786,0.0,0.093633,0.0,0.041759,0.0,0.005085,inferred,Stations_USGS
YMT012,,140.0428,38.1074,seismic,360.5,4.0,0.63,0.0,0.073663,0.0,2.188,0.0,0.070156,0.0,0.010262,0.0,0.002401,inferred,Stations_USGS
YMT013,,139.7575,38.0621,seismic,488.1,4.4,0.63,0.0,0.072682,0.0,3.563,0.0,0.169671,0.0,0.034879,0.0,0.003289,inferred,Stations_USGS
NIG001,,138.4337,38.2584,seismic,744.64,4.5,0.63,0.0,0.062268,0.0,3.9365,0.0,0.179656,0.0,0.038577,0.0,0.005772,inferred,Stations_USGS
YMT011,,140.2674,38.1502,seismic,514.1,4.7,0.63,0.0,0.059916,0.0,4.3983,0.0,0.176825,0.0,0.105262,0.0,0.004095,inferred,Stations_USGS
UTM:(54S 032 419 10000),,139.01,37.8857,macroseismic,160.1,4.9,0.3,0.8059,0.059001,0.875,5.1978,1.0131,0.124588,1.0822,0.065117,1.4737,0.014257,inferred,Stations_USGS
YMT002,,140.2957,38.7679,seismic,359.3,4.6,0.63,0.0,0.058964,0.0,4.1721,0.0,0.071609,0.0,0.045891,0.0,0.019305,inferred,Stations_USGS
AKT009,,139.8466,39.8879,seismic,384.1,5.2,0.63,0.0,0.058654,0.0,6.2722,0.0,0.187524,0.0,0.051848,0.0,0.006489,inferred,Stations_USGS
FKS026,,139.5386,37.266,seismic,641.3,4.0,0.63,0.0,0.054837,0.0,2.1503,0.0,0.053127,0.0,0.012589,0.0,0.002695,inferred,Stations_USGS
AKT010,,140.1002,39.7225,seismic,158.6,4.7,0.63,0.0,0.054422,0.0,4.6271,0.0,0.118344,0.0,0.056559,0.0,0.008827,inferred,Stations_USGS
MYG014,,140.6357,38.3177,seismic,641.3,4.1,0.63,0.0,0.053929,0.0,2.5844,0.0,0.182942,0.0,0.028688,0.0,0.003549,inferred,Stations_USGS
UTM:(54S 033 419 10000),,139.1236,37.8875,macroseismic,162.6,4.7,0.3,0.8059,0.052772,0.875,4.493,1.0131,0.096458,1.0822,0.055119,1.4737,0.012127,inferred,Stations_USGS
MYG004,,141.0271,38.7324,seismic,394.6,4.2,0.63,0.0,0.052644,0.0,2.882,0.0,0.225601,0.0,0.024881,0.0,0.007626,inferred,Stations_USGS
MYG015,,140.8699,38.1049,seismic,163.3,4.5,0.63,0.0,0.050576,0.0,3.8999,0.0,0.171103,0.0,0.070926,0.0,0.005346,inferred,Stations_USGS
IWT015,,140.7792,39.318,seismic,531.3,4.2,0.63,0.0,0.049327,0.0,2.6769,0.0,0.066903,0.0,0.030152,0.0,0.004422,inferred,Stations_USGS
YMT017,,140.313,38.7909,seismic,348.6,4.5,0.63,0.0,0.048532,0.0,3.7762,0.0,0.084869,0.0,0.044929,0.0,0.013847,inferred,Stations_USGS
IWT012,,141.1378,39.3209,seismic,336.8,4.1,0.63,0.0,0.048427,0.0,2.5162,0.0,0.082213,0.0,0.046329,0.0,0.002607,inferred,Stations_USGS
NIG009,,139.3375,37.9507,seismic,274.0,4.4,0.63,0.0,0.048272,0.0,3.7151,0.0,0.135128,0.0,0.024416,0.0,0.005283,inferred,Stations_USGS
YMT015,,140.0996,37.9043,seismic,362.6,4.4,0.63,0.0,0.048007,0.0,3.6376,0.0,0.163552,0.0,0.059308,0.0,0.006569,inferred,Stations_USGS
AKT023,,140.717,39.1462,seismic,641.3,4.2,0.63,0.0,0.047791,0.0,2.8034,0.0,0.099037,0.0,0.055232,0.0,0.003388,inferred,Stations_USGS
MYG012,,141.0193,38.3175,seismic,395.9,4.1,0.63,0.0,0.047056,0.0,2.5026,0.0,0.100796,0.0,0.018107,0.0,0.003648,inferred,Stations_USGS
FKS021,,139.8633,37.6535,seismic,365.3,4.0,0.63,0.0,0.04688,0.0,2.0517,0.0,0.112334,0.0,0.029713,0.0,0.005828,inferred,Stations_USGS
YMT007,,140.3907,38.4306,seismic,439.8,4.1,0.63,0.0,0.046238,0.0,2.3771,0.0,0.089807,0.0,0.031838,0.0,0.00684,inferred,Stations_USGS
NIG014,,138.9559,37.641,seismic,160.1,4.8,0.63,0.0,0.045556,0.0,4.9834,0.0,0.122685,0.0,0.06484,0.0,0.008404,inferred,Stations_USGS
FKS006,,140.7588,37.5031,seismic,775.5,4.0,0.63,0.0,0.045368,0.0,2.0597,0.0,0.099348,0.0,0.006709,0.0,0.001326,inferred,Stations_USGS
NIG013,,138.8834,37.7638,seismic,157.5,4.6,0.63,0.0,0.045026,0.0,4.1937,0.0,0.112171,0.0,0.059884,0.0,0.022733,inferred,Stations_USGS
FKS030,,139.5133,37.453,seismic,641.3,4.0,0.63,0.0,0.044511,0.0,2.1891,0.0,0.092123,0.0,0.014198,0.0,0.003484,inferred,Stations_USGS
YMT006,,140.4054,38.6001,seismic,438.4,4.7,0.63,0.0,0.044127,0.0,4.347,0.0,0.264435,0.0,0.025611,0.0,0.010798,inferred,Stations_USGS
AKT012,,140.7181,39.6991,seismic,446.9,3.8,0.63,0.0,0.041238,0.0,1.4531,0.0,0.086933,0.0,0.018322,0.0,0.001683,inferred,Stations_USGS
NIG005,,138.4981,37.9204,seismic,600.0,4.2,0.63,0.0,0.04036,0.0,3.0272,0.0,0.100783,0.0,0.0193,0.0,0.004505,inferred,Stations_USGS
MYG007,,141.251,38.5876,seismic,397.0,3.9,0.63,0.0,0.039939,0.0,1.8079,0.0,0.058374,0.0,0.011035,0.0,0.001611,inferred,Stations_USGS
AKT014,,140.5554,39.595,seismic,181.4,4.3,0.63,0.0,0.039073,0.0,3.45,0.0,0.095614,0.0,0.046089,0.0,0.004046,inferred,Stations_USGS
AKT013,,140.3213,39.6069,seismic,463.0,4.1,0.63,0.0,0.038871,0.0,2.4625,0.0,0.067353,0.0,0.042145,0.0,0.008643,inferred,Stations_USGS
NIG019,,138.8121,37.3043,seismic,418.64,4.0,0.63,0.0,0.038243,0.0,2.1374,0.0,0.080293,0.0,0.018268,0.0,0.002945,inferred,Stations_USGS
FKS024,,140.1325,37.3957,seismic,196.7,4.1,0.63,0.0,0.038161,0.0,2.397,0.0,0.092526,0.0,0.055494,0.0,0.002988,inferred,Stations_USGS
NIG016,,138.7676,37.6421,seismic,260.2,3.9,0.63,0.0,0.037606,0.0,1.6701,0.0,0.056253,0.0,0.020212,0.0,0.002276,inferred,Stations_USGS
NIG028,,138.8862,37.4261,seismic,429.0,3.8,0.63,0.0,0.035737,0.0,1.5263,0.0,0.09383,0.0,0.019609,0.0,0.003954,inferred,Stations_USGS
FKS025,,139.9,37.3077,seismic,510.4,3.7,0.63,0.0,0.034066,0.0,1.4145,0.0,0.065923,0.0,0.006812,0.0,0.001818,inferred,Stations_USGS
NIG015,,139.1886,37.6935,seismic,361.9,4.1,0.63,0.0,0.033619,0.0,2.3262,0.0,0.084832,0.0,0.031916,0.0,0.006077,inferred,Stations_USGS
NIG017,,138.8431,37.4416,seismic,215.8,3.9,0.63,0.0,0.033218,0.0,1.7345,0.0,0.115217,0.0,0.014604,0.0,0.004299,inferred,Stations_USGS
AKT002,,140.5659,40.2677,seismic,424.6,4.2,0.63,0.0,0.031892,0.0,2.7843,0.0,0.124103,0.0,0.041647,0.0,0.003164,inferred,Stations_USGS
NIG020,,138.962,37.2332,seismic,374.3,3.5,0.63,0.0,0.03123,0.0,0.9109,0.0,0.054206,0.0,0.012392,0.0,0.00143,inferred,Stations_USGS
FKS019,,140.4368,37.603,seismic,434.1,3.5,0.63,0.0,0.030345,0.0,1.0121,0.0,0.086122,0.0,0.007347,0.0,0.001198,inferred,Stations_USGS
MYG013,,140.9293,38.2663,seismic,163.9,4.1,0.63,0.0,0.030255,0.0,2.3326,0.0,0.124337,0.0,0.031734,0.0,0.004871,inferred,Stations_USGS
FKS001,,140.9196,37.7949,seismic,250.1,4.1,0.63,0.0,0.029714,0.0,2.283,0.0,0.093644,0.0,0.053955,0.0,0.005204,inferred,Stations_USGS
YMT009,,140.2743,38.3898,seismic,340.1,4.6,0.63,0.0,0.029562,0.0,4.1337,0.0,0.066422,0.0,0.04532,0.0,0.010718,inferred,Stations_USGS
IWT025,,140.8301,39.5169,seismic,641.3,3.7,0.63,0.0,0.029227,0.0,1.2106,0.0,0.077318,0.0,0.013102,0.0,0.0018,inferred,Stations_USGS
FKS016,,140.1914,37.1228,seismic,511.1,3.6,0.63,0.0,0.029079,0.0,1.1075,0.0,0.086326,0.0,0.014365,0.0,0.00177,inferred,Stations_USGS
YMT010,,140.3488,38.2604,seismic,353.6,4.2,0.63,0.0,0.028854,0.0,2.7748,0.0,0.051696,0.0,0.012537,0.0,0.010013,inferred,Stations_USGS
FKS010,,141.0016,37.2342,seismic,276.7,4.2,0.63,0.0,0.027752,0.0,2.9742,0.0,0.070771,0.0,0.064601,0.0,0.007637,inferred,Stations_USGS
FKS028,,139.3618,37.3037,seismic,463.3,3.7,0.63,0.0,0.027649,0.0,1.3102,0.0,0.082941,0.0,0.01067,0.0,0.001408,inferred,Stations_USGS
TCG009,,139.7155,36.7258,seismic,429.8,3.6,0.63,0.0,0.027448,0.0,1.1848,0.0,0.070836,0.0,0.006498,0.0,0.001089,inferred,Stations_USGS
FKS004,,140.7346,37.6799,seismic,464.7,3.5,0.63,0.0,0.02699,0.0,1.0042,0.0,0.062649,0.0,0.007126,0.0,0.001523,inferred,Stations_USGS
NIG025,,138.2235,37.1607,seismic,207.5,4.0,0.63,0.0,0.026935,0.0,1.941,0.0,0.051773,0.0,0.013499,0.0,0.002285,inferred,Stations_USGS
MYG010,,141.2818,38.4292,seismic,260.2,4.6,0.63,0.0,0.02681,0.0,4.0567,0.0,0.051231,0.0,0.125359,0.0,0.004453,inferred,Stations_USGS
AKT022,,140.6667,39.7739,seismic,775.5,3.7,0.63,0.0,0.02633,0.0,1.2362,0.0,0.033814,0.0,0.016454,0.0,0.002093,inferred,Stations_USGS
FKS029,,139.3801,37.0159,seismic,775.5,3.0,0.63,0.0,0.026092,0.0,0.452,0.0,0.012688,0.0,0.003254,0.0,0.000771,inferred,Stations_USGS
FKS020,,140.1078,37.5474,seismic,187.5,4.4,0.63,0.0,0.025565,0.0,3.643,0.0,0.045979,0.0,0.070189,0.0,0.013615,inferred,Stations_USGS
GNM003,,139.0784,36.6578,seismic,492.2,3.6,0.63,0.0,0.025052,0.0,1.1042,0.0,0.035814,0.0,0.01312,0.0,0.000906,inferred,Stations_USGS
FKS003,,140.4799,37.7613,seismic,326.4,4.0,0.63,0.0,0.024429,0.0,2.0036,0.0,0.063124,0.0,0.063439,0.0,0.002618,inferred,Stations_USGS
NIG021,,138.7782,37.2012,seismic,474.2,3.7,0.63,0.0,0.023288,0.0,1.2172,0.0,0.052664,0.0,0.019947,0.0,0.002916,inferred,Stations_USGS
GNM002,,138.9695,36.7819,seismic,641.3,3.1,0.63,0.0,0.022874,0.0,0.5412,0.0,0.024731,0.0,0.002796,0.0,0.000492,inferred,Stations_USGS
IWT014,,141.147,39.4844,seismic,249.3,4.2,0.63,0.0,0.022816,0.0,3.0369,0.0,0.071534,0.0,0.06895,0.0,0.003031,inferred,Stations_USGS
FKS002,,140.6013,37.8449,seismic,179.3,3.6,0.63,0.0,0.022379,0.0,1.1715,0.0,0.056679,0.0,0.017259,0.0,0.002436,inferred,Stations_USGS
UTM:(54S 049 423 10000),,140.9428,38.263,macroseismic,157.9,4.0,0.3,0.8059,0.022159,0.875,2.0945,1.0131,0.031932,1.0822,0.025707,1.4737,0.005148,inferred,Stations_USGS
NIG022,,138.8462,37.0364,seismic,364.7,3.5,0.63,0.0,0.021867,0.0,1.0255,0.0,0.034153,0.0,0.010783,0.0,0.001141,inferred,Stations_USGS
FKS005,,140.9849,37.6385,seismic,264.2,4.1,0.63,0.0,0.021736,0.0,2.3875,0.0,0.052737,0.0,0.02215,0.0,0.003943,inferred,Stations_USGS
AKT005,,140.0288,40.2032,seismic,194.5,4.0,0.63,0.0,0.021675,0.0,2.0967,0.0,0.049834,0.0,0.053236,0.0,0.005333,inferred,Stations_USGS
MYG002,,141.5109,38.7262,seismic,400.8,3.2,0.63,0.0,0.021569,0.0,0.5924,0.0,0.011608,0.0,0.006879,0.0,0.001242,inferred,Stations_USGS
MYG016,,140.621,38.0085,seismic,325.1,3.8,0.63,0.0,0.020139,0.0,1.6542,0.0,0.037157,0.0,0.020932,0.0,0.004804,inferred,Stations_USGS
MYG008,,141.4266,38.5676,seismic,775.5,3.5,0.63,0.0,0.019986,0.0,0.9118,0.0,0.034137,0.0,0.008991,0.0,0.000992,inferred,Stations_USGS
IWT026,,141.0983,39.2569,seismic,416.3,3.9,0.63,0.0,0.019701,0.0,1.8085,0.0,0.032818,0.0,0.039421,0.0,0.00385,inferred,Stations_USGS
AKT003,,140.2631,40.2782,seismic,463.4,3.8,0.63,0.0,0.019687,0.0,1.6044,0.0,0.038774,0.0,0.016493,0.0,0.004632,inferred,Stations_USGS
IWT020,,141.3295,39.7841,seismic,775.5,3.8,0.63,0.0,0.019168,0.0,1.5563,0.0,0.043607,0.0,0.010305,0.0,0.001659,inferred,Stations_USGS
NIG024,,138.444,37.1268,seismic,482.8,3.4,0.63,0.0,0.018881,0.0,0.8769,0.0,0.042382,0.0,0.005166,0.0,0.002387,inferred,Stations_USGS
FKS008,,140.5668,37.4363,seismic,641.3,3.3,0.63,0.0,0.018852,0.0,0.687,0.0,0.034052,0.0,0.005142,0.0,0.00124,inferred,Stations_USGS
MYG009,,140.8874,38.4466,seismic,294.3,3.9,0.63,0.0,0.018203,0.0,1.6592,0.0,0.042183,0.0,0.019122,0.0,0.00492,inferred,Stations_USGS
MYG017,,140.7818,37.9763,seismic,165.6,4.2,0.63,0.0,0.018055,0.0,2.6795,0.0,0.057411,0.0,0.058552,0.0,0.003847,inferred,Stations_USGS
IWT018,,141.1478,39.6953,seismic,345.6,3.2,0.63,0.0,0.017465,0.0,0.6396,0.0,0.040344,0.0,0.003985,0.0,0.000813,inferred,Stations_USGS
AKT006,,140.7873,40.2152,seismic,389.2,3.9,0.63,0.0,0.016844,0.0,1.682,0.0,0.046776,0.0,0.01599,0.0,0.003519,inferred,Stations_USGS
AKT008,,140.0716,39.883,seismic,207.5,3.9,0.63,0.0,0.016736,0.0,1.6823,0.0,0.032948,0.0,0.021905,0.0,0.006087,inferred,Stations_USGS
IWT021,,141.082,39.9203,seismic,258.4,3.7,0.63,0.0,0.01638,0.0,1.2775,0.0,0.028728,0.0,0.019004,0.0,0.002589,inferred,Stations_USGS
FKS018,,140.3622,37.3961,seismic,382.0,3.6,0.63,0.0,0.016242,0.0,1.1633,0.0,0.026785,0.0,0.019979,0.0,0.002613,inferred,Stations_USGS
MYG001,,141.5684,38.9015,seismic,383.1,3.4,0.63,0.0,0.015697,0.0,0.8665,0.0,0.021802,0.0,0.010438,0.0,0.001406,inferred,Stations_USGS
FKS027,,139.6808,37.07,seismic,641.3,3.2,0.63,0.0,0.015618,0.0,0.5647,0.0,0.011595,0.0,0.002565,0.0,0.001021,inferred,Stations_USGS
FKS011,,140.9035,37.0911,seismic,438.8,3.9,0.63,0.0,0.015228,0.0,1.7478,0.0,0.02488,0.0,0.043163,0.0,0.003541,inferred,Stations_USGS
IWT011,,141.152,39.1454,seismic,316.1,3.9,0.63,0.0,0.014132,0.0,1.9263,0.0,0.03611,0.0,0.032312,0.0,0.006305,inferred,Stations_USGS
FKS031,,140.8132,37.3364,seismic,775.5,3.5,0.63,0.0,0.014041,0.0,0.9505,0.0,0.041742,0.0,0.01264,0.0,0.001339,inferred,Stations_USGS
AKT001,,140.7428,40.3279,seismic,409.6,3.3,0.63,0.0,0.014012,0.0,0.7407,0.0,0.046713,0.0,0.009924,0.0,0.001014,inferred,Stations_USGS
FKS013,,140.5563,37.09,seismic,775.5,3.5,0.63,0.0,0.013954,0.0,0.9034,0.0,0.047535,0.0,0.005369,0.0,0.001712,inferred,Stations_USGS
NIG018,,138.5579,37.3724,seismic,194.5,3.7,0.63,0.0,0.013934,0.0,1.3744,0.0,0.035888,0.0,0.031931,0.0,0.004112,inferred,Stations_USGS
IWT016,,141.6789,39.5997,seismic,775.5,3.3,0.63,0.0,0.013736,0.0,0.7023,0.0,0.022093,0.0,0.008441,0.0,0.000687,inferred,Stations_USGS
IWT013,,141.5637,39.3291,seismic,382.0,3.5,0.63,0.0,0.013711,0.0,0.8914,0.0,0.030909,0.0,0.011966,0.0,0.001837,inferred,Stations_USGS
NIG023,,138.6529,37.0147,seismic,508.0,3.5,0.63,0.0,0.013671,0.0,0.9683,0.0,0.02956,0.0,0.014563,0.0,0.002105,inferred,Stations_USGS
FKS012,,140.7929,36.9069,seismic,158.9,3.8,0.63,0.0,0.013505,0.0,1.6139,0.0,0.018355,0.0,0.036503,0.0,0.004558,inferred,Stations_USGS
FKS007,,140.9632,37.4061,seismic,393.3,3.7,0.63,0.0,0.013421,0.0,1.2376,0.0,0.042192,0.0,0.019329,0.0,0.002592,inferred,Stations_USGS
GNM001,,139.2248,36.7722,seismic,420.7,2.6,0.63,0.0,0.013373,0.0,0.2493,0.0,0.008335,0.0,0.003482,0.0,0.00044,inferred,Stations_USGS
FKS017,,140.3689,37.2842,seismic,330.7,3.8,0.63,0.0,0.013193,0.0,1.4459,0.0,0.047562,0.0,0.015621,0.0,0.002996,inferred,Stations_USGS
TCG002,,139.8033,36.99,seismic,641.3,3.2,0.63,0.0,0.013185,0.0,0.6284,0.0,0.062116,0.0,0.005888,0.0,0.001598,inferred,Stations_USGS
GNM007,,139.0092,36.4637,seismic,760.0,3.4,0.63,0.0,0.012442,0.0,0.8284,0.0,0.034232,0.0,0.005031,0.0,0.001252,inferred,Stations_USGS
AKT021,,140.4031,39.995,seismic,395.1,3.4,0.63,0.0,0.012225,0.0,0.7768,0.0,0.029445,0.0,0.01912,0.0,0.001457,inferred,Stations_USGS
AOM016,,140.499,40.6018,seismic,298.2,3.4,0.63,0.0,0.01184,0.0,0.8061,0.0,0.038468,0.0,0.009623,0.0,0.003155,inferred,Stations_USGS
AOM014,,140.9406,40.4371,seismic,510.4,4.0,0.63,0.0,0.011468,0.0,2.0241,0.0,0.028594,0.0,0.031512,0.0,0.004358,inferred,Stations_USGS
FKS009,,140.6349,37.2778,seismic,467.1,3.2,0.63,0.0,0.011072,0.0,0.593,0.0,0.012647,0.0,0.004867,0.0,0.00119,inferred,Stations_USGS
IWT009,,141.4031,39.0187,seismic,775.5,3.0,0.63,0.0,0.010871,0.0,0.4413,0.0,0.01081,0.0,0.004979,0.0,0.001366,inferred,Stations_USGS
MYG003,,141.3106,38.7348,seismic,468.8,3.1,0.63,0.0,0.010754,0.0,0.4755,0.0,0.014778,0.0,0.004567,0.0,0.002093,inferred,Stations_USGS
IWT017,,141.4376,39.6336,seismic,775.5,3.1,0.63,0.0,0.010683,0.0,0.4755,0.0,0.019376,0.0,0.006335,0.0,0.001563,inferred,Stations_USGS
IWT010,,141.1263,38.9346,seismic,313.9,3.7,0.63,0.0,0.010681,0.0,1.2415,0.0,0.02219,0.0,0.020717,0.0,0.002405,inferred,Stations_USGS
IWT007,,141.8561,39.2701,seismic,775.5,3.1,0.63,0.0,0.010444,0.0,0.5057,0.0,0.045371,0.0,0.008237,0.0,0.001183,inferred,Stations_USGS
NGN002,,138.2069,36.8069,seismic,268.9,3.3,0.63,0.0,0.010418,0.0,0.711,0.0,0.029749,0.0,0.012317,0.0,0.003415,inferred,Stations_USGS
ISK005,,136.9039,37.2307,seismic,760.0,3.3,0.63,0.0,0.009895,0.0,0.7103,0.0,0.032186,0.0,0.006654,0.0,0.001075,inferred,Stations_USGS
AOM023,,140.4326,40.9676,seismic,760.0,3.4,0.63,0.0,0.009748,0.0,0.8051,0.0,0.032972,0.0,0.015401,0.0,0.003014,inferred,Stations_USGS
AOM029,,140.2965,40.5758,seismic,480.1,3.2,0.63,0.0,0.009697,0.0,0.5778,0.0,0.020022,0.0,0.009832,0.0,0.001624,inferred,Stations_USGS
NIG026,,138.2507,37.0228,seismic,330.9,3.2,0.63,0.0,0.009696,0.0,0.56,0.0,0.014151,0.0,0.004758,0.0,0.001423,inferred,Stations_USGS
NGN001,,138.366,36.8514,seismic,192.9,3.2,0.63,0.0,0.009681,0.0,0.6417,0.0,0.039407,0.0,0.008366,0.0,0.002981,inferred,Stations_USGS
ISK004,,137.147,37.308,seismic,419.9,3.2,0.63,0.0,0.009412,0.0,0.5536,0.0,0.035939,0.0,0.003879,0.0,0.000857,inferred,Stations_USGS
TCG004,,139.4204,36.8061,seismic,641.3,3.0,0.63,0.0,0.009326,0.0,0.4591,0.0,0.024317,0.0,0.007285,0.0,0.000881,inferred,Stations_USGS
MYG018,,141.5228,38.7194,seismic,383.0,3.2,0.63,0.0,0.008722,0.0,0.6351,0.0,0.020093,0.0,0.005685,0.0,0.001378,inferred,Stations_USGS
ISK002,,137.2877,37.4443,seismic,260.2,3.8,0.63,0.0,0.008519,0.0,1.5641,0.0,0.022376,0.0,0.038394,0.0,0.004223,inferred,Stations_USGS
IBR001,,140.3569,36.7761,seismic,396.9,3.1,0.63,0.0,0.008422,0.0,0.4741,0.0,0.033561,0.0,0.004162,0.0,0.0008,inferred,Stations_USGS
GNM014,,138.7211,36.3467,seismic,760.0,2.9,0.63,0.0,0.008125,0.0,0.4043,0.0,0.024198,0.0,0.007069,0.0,0.000733,inferred,Stations_USGS
AKT004,,139.9827,40.3888,seismic,447.4,3.2,0.63,0.0,0.008124,0.0,0.6253,0.0,0.017879,0.0,0.009293,0.0,0.001646,inferred,Stations_USGS
AOM017,,139.9284,40.6363,seismic,415.8,3.4,0.63,0.0,0.007978,0.0,0.8256,0.0,0.028898,0.0,0.022064,0.0,0.001794,inferred,Stations_USGS
