# 19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:GEM, Rupture:Berberian_et_al_1992
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc 
t_179,52.30478,34.32214,0.011109808,0.003809832,0.004547068,0.004567172
t_1790,47.45387,35.57384,0.012077136,0.007889791,0.01096993,0.012260375
t_1791,47.54371,35.57384,0.01391541,0.009831594,0.012508918,0.012869899
t_1792,47.63354,35.57384,0.012993309,0.009055832,0.012273728,0.013488519
t_1793,47.45387,35.64687,0.0128499735,0.008818692,0.011937893,0.013070869
t_1794,47.63354,35.64687,0.015386887,0.011797389,0.014437504,0.018230371
t_1795,47.54371,35.64687,0.013070843,0.009191914,0.012474816,0.013749521
t_1796,47.63354,35.71984,0.01398394,0.010501778,0.0140760215,0.015457575
t_1797,47.54371,35.71984,0.013540482,0.009873856,0.013327109,0.014683679
t_1798,47.45387,35.71984,0.013423925,0.009589477,0.012814601,0.013927888
t_1799,47.54371,35.79274,0.015069247,0.011734732,0.014964306,0.015673354
t_18,51.2268,33.8012,0.008312411,0.0024279547,0.0035788706,0.0044033867
t_180,52.21495,34.09927,0.008462952,0.0023356446,0.0033739842,0.003983071
t_1800,47.63354,35.79274,0.021401284,0.02000106,0.020015875,0.020879118
t_1801,47.45387,35.79274,0.013719446,0.010092385,0.013534988,0.014831649
t_1802,47.72337,35.57384,0.013530596,0.0097395815,0.012993876,0.0141122425
t_1803,47.90303,35.57384,0.013939545,0.0104329465,0.013987628,0.015355083
t_1804,47.8132,35.64687,0.015880061,0.012690399,0.01563454,0.015845701
t_1805,47.72337,35.64687,0.013433917,0.009855301,0.013508846,0.015141746
t_1806,47.90303,35.64687,0.013939319,0.0106593305,0.014643865,0.016546879
t_1807,47.8132,35.71984,0.019726496,0.017720083,0.019093346,0.021511082
t_1808,47.72337,35.71984,0.0145035535,0.011223646,0.014892488,0.016244974
t_1809,47.90303,35.71984,0.019910725,0.018153153,0.01974121,0.02251573
t_181,52.03528,34.17363,0.011098134,0.0038197513,0.004566411,0.0046019773
t_1810,47.72337,35.79274,0.021252936,0.019944608,0.020474683,0.021997225
t_1811,47.8132,35.79274,0.015151203,0.012331064,0.0165315,0.018324241
t_1812,47.00472,35.57384,0.014587997,0.009366834,0.010642069,0.01192558
t_1813,46.91489,35.57384,0.01153549,0.00650499,0.008655009,0.008942591
t_1814,47.09455,35.64687,0.013001237,0.008280924,0.010497829,0.010548191
t_1815,47.00472,35.64687,0.012420752,0.0075804116,0.009799871,0.009974665
t_1816,46.91489,35.64687,0.011163133,0.0063501536,0.008750785,0.009425849
t_1817,47.09455,35.71984,0.013809707,0.009229789,0.011355829,0.014072786
t_1818,46.91489,35.71984,0.011899762,0.0071131825,0.009473376,0.009925378
t_1819,47.00472,35.71984,0.0137522025,0.008970958,0.010910276,0.013282837
t_182,52.12511,34.17363,0.010958768,0.0036611133,0.0044034896,0.0044295182
t_1820,47.00472,35.79274,0.014379156,0.009765125,0.011648227,0.01399687
t_1821,47.09455,35.79274,0.015642164,0.01128423,0.012863912,0.014857834
t_1822,47.27421,35.57384,0.01693244,0.012460029,0.01317717,0.013989399
t_1823,47.36404,35.64687,0.012638179,0.008455523,0.011415441,0.012408998
t_1824,47.18438,35.64687,0.013076369,0.008531726,0.010921153,0.011145846
t_1825,47.27421,35.64687,0.016332014,0.0120267905,0.013285565,0.014853965
t_1826,47.36404,35.71984,0.012793541,0.008791914,0.011971401,0.013194053
t_1827,47.18438,35.71984,0.017895695,0.013871403,0.014300829,0.014899058
t_1828,47.27421,35.71984,0.014246819,0.010063207,0.012477846,0.015760668
t_1829,47.18438,35.79274,0.017323602,0.0134003535,0.014404748,0.015761906
t_183,52.21495,34.17363,0.010888939,0.003542203,0.0042655873,0.0042597284
t_1830,47.36404,35.79274,0.013232415,0.009414656,0.012736868,0.014018247
t_1831,47.27421,35.79274,0.012920962,0.00892709,0.012079296,0.01323572
t_1832,47.90303,35.79274,0.018187145,0.016197897,0.019341446,0.024274237
t_1833,47.72337,35.86557,0.019554527,0.017866215,0.020014314,0.023587827
t_1834,47.8132,35.86557,0.023365201,0.023621716,0.02360715,0.024872385
t_1835,47.90303,35.86557,0.023507733,0.023978341,0.024366641,0.026172508
t_1836,47.8132,35.93834,0.01717837,0.015234293,0.019687159,0.021179661
t_1837,47.72337,35.93834,0.016303403,0.013975558,0.018358976,0.020027112
t_1838,47.90303,35.93834,0.016845543,0.014965575,0.020057539,0.022353597
t_1839,47.8132,36.01103,0.017608957,0.015994519,0.020902883,0.022757275
t_184,52.12511,34.24791,0.010353372,0.003463592,0.004374619,0.0046373266
t_1840,47.72337,36.01103,0.021365248,0.020885346,0.023111532,0.027079728
t_1841,47.90303,36.01103,0.01805481,0.01673186,0.021998504,0.024096718
t_1842,46.64539,35.06075,0.008515257,0.0032263526,0.0048754485,0.005279571
t_1843,46.73522,35.06075,0.007887604,0.002915124,0.0047195954,0.0055333497
t_1844,46.55556,35.13425,0.0077511794,0.002727643,0.0044845375,0.005302777
t_1845,46.82505,35.13425,0.0082310075,0.0032559708,0.0052043507,0.0061274455
t_1846,46.64539,35.13425,0.00880675,0.0034877115,0.0051823,0.005568594
t_1847,46.73522,35.13425,0.0080684535,0.003067115,0.0049515804,0.005843601
t_1848,46.55556,35.20768,0.0088450145,0.0035143967,0.0052075246,0.005582787
t_1849,46.82505,35.20768,0.009436223,0.0041745645,0.0060391366,0.0064761546
t_185,52.03528,34.24791,0.009838481,0.0032857608,0.004322776,0.004822494
t_1850,46.64539,35.20768,0.009036502,0.0037245208,0.00547408,0.0058700535
t_1851,46.73522,35.20768,0.009206737,0.0039281864,0.005739342,0.0061679464
t_1852,46.46573,35.20768,0.007870297,0.0028913296,0.004621104,0.005306339
t_1853,46.3759,35.20768,0.0083616255,0.0030619225,0.0046596606,0.005040794
t_1854,46.3759,35.28104,0.0087335,0.0033490849,0.0049716113,0.005290253
t_1855,46.46573,35.28104,0.007912859,0.002902377,0.004723258,0.0055757463
t_1856,46.28606,35.28104,0.008246467,0.0029937772,0.0045982404,0.005017042
t_1857,46.28606,35.35434,0.011047464,0.0046899514,0.005874248,0.006633617
t_1858,46.3759,35.35434,0.008685983,0.0034126663,0.00511774,0.0055476883
t_1859,46.46573,35.35434,0.008963178,0.0036762264,0.005432101,0.005854381
t_186,52.21495,34.24791,0.009311458,0.0028850057,0.003922994,0.004455327
t_1860,46.46573,35.42757,0.009185623,0.0039067185,0.005713099,0.0061418186
t_1861,46.28606,35.42757,0.010363892,0.0043793553,0.005778063,0.0069419313
t_1862,46.55556,35.28104,0.009114234,0.003771626,0.0055100117,0.005873633
t_1863,46.64539,35.28104,0.009128077,0.003885735,0.0057141962,0.006183901
t_1864,46.82505,35.28104,0.009620269,0.0044142506,0.0063553853,0.006840958
t_1865,46.73522,35.28104,0.00924516,0.004064268,0.00597019,0.0065064267
t_1866,46.55556,35.35434,0.009186601,0.0039184983,0.0057347845,0.0061751297
t_1867,46.73522,35.35434,0.0097982595,0.0045375917,0.0064508077,0.006859011
t_1868,46.82505,35.35434,0.008837055,0.003982218,0.0061705178,0.0072219367
t_1869,46.64539,35.35434,0.0095741,0.004273757,0.006123829,0.006510018
t_187,52.12511,34.32214,0.010458624,0.003638097,0.004585002,0.004907466
t_1870,46.55556,35.42757,0.009453801,0.004189543,0.006053792,0.006486887
t_1871,46.73522,35.42757,0.008839099,0.0040131053,0.006195998,0.007225428
t_1872,46.82505,35.42757,0.009049759,0.004241988,0.0065161386,0.007618918
t_1873,46.64539,35.42757,0.008673981,0.0038094136,0.005901019,0.006848063
t_1874,46.55556,35.50074,0.009789132,0.004514771,0.006414202,0.0068084546
t_1875,46.82505,35.50074,0.0094359955,0.004645672,0.0069778278,0.008031653
t_1876,46.73522,35.50074,0.009057942,0.0042692977,0.006532498,0.007605336
t_1877,46.64539,35.50074,0.0097064795,0.0045868955,0.006619388,0.0071976297
t_1878,46.55556,35.57384,0.009966277,0.004744064,0.0067085456,0.007139135
t_1879,46.64539,35.57384,0.010141751,0.0050022905,0.0070582503,0.0075580385
t_188,52.03528,34.32214,0.011761997,0.00447877,0.0051790806,0.0051650046
t_1880,46.73522,35.57384,0.010357219,0.005296589,0.0074415286,0.007998098
t_1881,46.82505,35.57384,0.010762461,0.0057432405,0.007939006,0.008459573
t_1882,46.3759,35.42757,0.008809739,0.0035727946,0.005338863,0.005812658
t_1883,46.46573,35.50074,0.009654232,0.004300394,0.006113978,0.0064375848
t_1884,46.28606,35.50074,0.009853816,0.004171088,0.005743934,0.005749252
t_1885,46.3759,35.50074,0.008990077,0.003769664,0.005589722,0.006084676
t_1886,46.46573,35.57384,0.009785843,0.004489912,0.0063695614,0.0067409803
t_1887,46.28606,35.57384,0.008963597,0.0037273488,0.0055275126,0.0060047023
t_1888,46.3759,35.57384,0.009545898,0.00420577,0.0060165892,0.0063630524
t_1889,46.46573,35.64687,0.009696522,0.0045335456,0.006523248,0.007051185
t_189,52.21495,34.32214,0.007263384,0.0020877935,0.0034061263,0.0037312116
t_1890,46.3759,35.64687,0.009927464,0.0045509143,0.0063749133,0.006646994
t_1891,46.28606,35.64687,0.009615612,0.004215523,0.0059843897,0.006264667
t_1892,46.73522,35.64687,0.011078754,0.0059689768,0.008069767,0.008402899
t_1893,46.64539,35.64687,0.0103164995,0.00524519,0.0073773526,0.007928455
t_1894,46.55556,35.64687,0.010110826,0.004954822,0.0069926823,0.0074780937
t_1895,46.82505,35.64687,0.011634907,0.006572621,0.0086822435,0.00890191
t_1896,46.82505,35.71984,0.011733159,0.00679912,0.00902513,0.009357682
t_1897,46.73522,35.71984,0.011908429,0.006768044,0.008773672,0.008818733
t_1898,46.55556,35.71984,0.010387342,0.0052635875,0.0073483367,0.007824347
t_1899,46.64539,35.71984,0.010561543,0.005544421,0.0077391504,0.008307875
t_19,51.13697,33.87582,0.0077604917,0.0023258734,0.0036271098,0.0038111662
t_190,52.6641,34.3963,0.010583433,0.0032750885,0.004014073,0.004034086
t_1900,46.55556,35.79274,0.009343766,0.0044968897,0.0069140494,0.008176604
t_1901,46.82505,35.79274,0.013432235,0.00843446,0.010263807,0.0124034835
t_1902,46.28606,35.71984,0.009322757,0.004120702,0.0060193962,0.0065282914
t_1903,46.3759,35.71984,0.010094408,0.0047628405,0.006639806,0.006935597
t_1904,46.46573,35.71984,0.009907285,0.0047780243,0.0068229716,0.0073672505
t_1905,46.3759,35.79274,0.009839927,0.004687269,0.006702857,0.0072277184
t_1906,46.28606,35.79274,0.011602216,0.0057636523,0.0072400304,0.008577266
t_1907,46.46573,35.79274,0.010119346,0.0050281174,0.007127912,0.0076879584
t_1908,46.46573,35.86557,0.010675135,0.0055359416,0.0076130093,0.008011936
t_1909,46.28606,35.86557,0.009225314,0.0042255917,0.006300443,0.007062158
t_191,52.75394,34.3963,0.010306689,0.0030520768,0.0038048236,0.0038521786
t_1910,46.3759,35.86557,0.009056375,0.0042458414,0.006483685,0.007522089
t_1911,46.46573,35.93834,0.009557313,0.004815082,0.0072183628,0.008337653
t_1912,46.64539,35.79274,0.011200897,0.0061584804,0.008318793,0.008694945
t_1913,46.73522,35.79274,0.01108592,0.006234748,0.008596838,0.009244197
t_1914,46.55556,35.86557,0.00952854,0.004808333,0.007284355,0.008533393
t_1915,46.73522,35.86557,0.013150212,0.008128282,0.0100097405,0.012216872
t_1916,46.64539,35.86557,0.009811419,0.0051002544,0.007710108,0.009088096
t_1917,46.82505,35.86557,0.011989077,0.0073015117,0.009757591,0.010303533
t_1918,46.55556,35.93834,0.009712656,0.0050437213,0.007595816,0.008893049
t_1919,46.64539,35.93834,0.010011417,0.0053829276,0.0080713425,0.00948553
t_192,52.57427,34.3963,0.0101700565,0.0031621424,0.0040114378,0.0041759713
t_1920,46.73522,35.93834,0.010736781,0.0061896313,0.008910925,0.01011713
t_1921,46.82505,35.93834,0.010757435,0.006370974,0.009299084,0.010789845
t_1922,46.28606,35.93834,0.009102112,0.00422269,0.006396242,0.0073299543
t_1923,46.3759,35.93834,0.009206224,0.004428116,0.0067315265,0.0078173075
t_1924,46.46573,36.01103,0.009983166,0.0052152723,0.00764101,0.008663241
t_1925,46.3759,36.01103,0.009393681,0.0046380456,0.0070001213,0.008111681
t_1926,46.28606,36.01103,0.0092603015,0.004404185,0.006632855,0.0075963703
t_1927,46.46573,36.08367,0.010725152,0.005873714,0.008241749,0.008986847
t_1928,46.55556,36.08367,0.010075231,0.005498931,0.008206044,0.009612728
t_1929,46.28606,36.08367,0.011083354,0.0057906294,0.0077218125,0.007859923
t_193,52.6641,34.47039,0.009116001,0.002691621,0.0036998084,0.004194247
t_1930,46.3759,36.08367,0.010791656,0.0057487874,0.007918973,0.008403551
t_1931,46.46573,36.15623,0.011480884,0.0065750224,0.008853037,0.009306154
t_1932,46.55556,36.01103,0.009895185,0.005218986,0.007861124,0.009253514
t_1933,46.73522,36.01103,0.010541556,0.0059796283,0.00891909,0.010560213
t_1934,46.64539,36.01103,0.01021026,0.005569238,0.008359224,0.009884991
t_1935,46.82505,36.01103,0.011579433,0.0072024544,0.010093532,0.011281737
t_1936,46.73522,36.08367,0.012219833,0.007703342,0.010319656,0.011004361
t_1937,46.64539,36.08367,0.011601689,0.006961136,0.009519789,0.010284193
t_1938,46.82505,36.08367,0.013547357,0.009165948,0.011599713,0.011776438
t_1939,46.73522,36.15623,0.013200844,0.008737752,0.011182719,0.011446316
t_194,52.75394,34.47039,0.009789556,0.0029048438,0.0037790735,0.0040013064
t_1940,46.64539,36.15623,0.012041952,0.007454916,0.010017408,0.010680221
t_1941,46.55556,36.15623,0.012137356,0.007331825,0.009634408,0.009968088
t_1942,48.98101,33.65178,0.010687822,0.0034536666,0.004224129,0.0042953203
t_1943,49.07084,33.65178,0.0074412767,0.0020422826,0.0032531733,0.0034149191
t_1944,48.89118,33.65178,0.010761471,0.0034591774,0.004201761,0.0042268923
t_1945,48.80135,33.65178,0.00811577,0.002242935,0.0033465966,0.0041082893
t_1946,48.89118,33.72652,0.011139042,0.0038037729,0.004525226,0.004519818
t_1947,48.98101,33.72652,0.0077442117,0.002237162,0.0034776344,0.0036002365
t_1948,49.07084,33.72652,0.008427279,0.0025509426,0.0037371556,0.0046138344
t_1949,48.80135,33.72652,0.010333173,0.0033412806,0.0042058616,0.0043907845
t_195,52.57427,34.47039,0.01037189,0.0033620498,0.004220484,0.00439406
t_1950,48.98101,33.8012,0.0083496915,0.0026016016,0.0038541674,0.0038528827
t_1951,48.89118,33.8012,0.008602672,0.002687469,0.0038910715,0.0047817137
t_1952,49.34034,33.65178,0.008472135,0.0025176944,0.0036645902,0.0044646054
t_1953,49.25051,33.65178,0.0074053123,0.0020608795,0.0033000703,0.003500852
t_1954,49.16067,33.65178,0.0073816143,0.0020360758,0.0032649701,0.0034601851
t_1955,49.25051,33.72652,0.008372046,0.0025677863,0.0037878037,0.003749629
t_1956,49.16067,33.72652,0.008114536,0.0024363005,0.0036714734,0.003704768
t_1957,49.34034,33.72652,0.007536228,0.0022222104,0.003536549,0.003789145
t_1958,49.34034,33.8012,0.008535826,0.0027742537,0.0040651835,0.004061424
t_1959,49.25051,33.8012,0.009058481,0.00300307,0.00421171,0.005071938
t_196,52.75394,34.54441,0.009575718,0.0028971392,0.0038439767,0.0041998834
t_1960,49.16067,33.8012,0.007017154,0.002065533,0.0034701678,0.003968207
t_1961,49.34034,33.87582,0.009485329,0.0033702406,0.0046092537,0.0054979795
t_1962,49.52,33.65178,0.011419358,0.0039972016,0.0046671503,0.0045856154
t_1963,49.43017,33.65178,0.009471654,0.0029782099,0.0040038256,0.0045033703
t_1964,49.60983,33.65178,0.008951415,0.0027637274,0.0038723177,0.004560631
t_1965,49.52,33.72652,0.011299458,0.004081546,0.0048452276,0.0049153697
t_1966,49.60983,33.72652,0.008831136,0.002830124,0.004028906,0.0048894254
t_1967,49.43017,33.72652,0.0070174295,0.0020181849,0.0033798683,0.0038230564
t_1968,49.43017,33.8012,0.011165321,0.00414783,0.005004773,0.0051744008
t_1969,49.52,33.8012,0.007929657,0.0025210555,0.0038999969,0.004129977
t_197,52.57427,34.54441,0.011231378,0.0039284276,0.0046595074,0.004672345
t_1970,49.60983,33.8012,0.008126992,0.0026210393,0.003986549,0.0041543716
t_1971,49.52,33.87582,0.011668767,0.0046418034,0.0054646577,0.0055938154
t_1972,49.07084,33.8012,0.008812304,0.0028393187,0.0040520416,0.004939863
t_1973,48.80135,33.8012,0.011472912,0.004105047,0.004794093,0.0047460115
t_1974,48.98101,33.87582,0.008747183,0.0029010738,0.004183269,0.0052070073
t_1975,48.89118,33.87582,0.0087816175,0.0028865612,0.004143522,0.0051164455
t_1976,49.07084,33.87582,0.00904648,0.0030752004,0.0043350793,0.005290982
t_1977,48.80135,33.87582,0.011493002,0.0042706607,0.005020548,0.0050754007
t_1978,48.98101,33.95037,0.0090653915,0.0031830817,0.0045050588,0.0055764643
t_1979,49.07084,33.95037,0.009203572,0.003285371,0.0046076844,0.005669292
t_198,52.6641,34.54441,0.009608469,0.0030010422,0.0039863638,0.004406691
t_1980,48.89118,33.95037,0.008201916,0.0027262613,0.0041374336,0.004338188
t_1981,48.80135,33.95037,0.008671646,0.002918931,0.0042483695,0.0042537902
t_1982,49.60983,33.87582,0.008478367,0.00290629,0.004319874,0.004458193
t_1983,49.43017,33.87582,0.008074591,0.0026873478,0.004129717,0.004396759
t_1984,49.60983,33.95037,0.008429087,0.0030051204,0.0045211045,0.004786683
t_1985,49.43017,33.95037,0.012408297,0.005299218,0.005993154,0.00602246
t_1986,49.52,33.95037,0.01004841,0.0038588138,0.0051124077,0.00600475
t_1987,49.43017,34.02485,0.01288906,0.0058472957,0.0064816447,0.006466482
t_1988,49.52,34.02485,0.009360472,0.003627104,0.0051027765,0.005108802
t_1989,49.60983,34.02485,0.010428504,0.00425712,0.0055442136,0.0064913463
t_199,52.6641,34.61837,0.009495649,0.003040132,0.0040887003,0.004627319
t_1990,49.43017,34.09927,0.00917338,0.003650572,0.0052541085,0.005442902
t_1991,49.60983,34.09927,0.009758681,0.0040245284,0.0055524693,0.006977419
t_1992,49.25051,33.87582,0.008086291,0.0026596426,0.0040743565,0.004306921
t_1993,49.16067,33.87582,0.009131095,0.0031440575,0.004408943,0.005367811
t_1994,49.34034,33.95037,0.008188904,0.002842936,0.0043538525,0.004672495
t_1995,49.25051,33.95037,0.008514898,0.0029862192,0.004442238,0.004618952
t_1996,49.16067,33.95037,0.011768662,0.0047770967,0.005607314,0.005754295
t_1997,49.34034,34.02485,0.012772556,0.005730499,0.00638955,0.0064012553
t_1998,49.25051,34.02485,0.010493252,0.0042079594,0.0054312767,0.0062562283
t_1999,49.16067,34.02485,0.012256915,0.00528748,0.006070776,0.0062395735
t_2,51.67596,33.65178,0.006010051,0.0012458517,0.0023132279,0.002701998
t_20,51.76579,33.65178,0.009723114,0.0025496257,0.0032933396,0.0033151426
t_200,53.38276,33.65178,0.008333412,0.0012676128,0.0018146179,0.0017410081
t_2000,49.34034,34.09927,0.012601755,0.0058039143,0.006616575,0.0067992792
t_2001,49.25051,34.09927,0.012348336,0.0055858106,0.006456608,0.0067159375
t_2002,48.80135,34.02485,0.009139749,0.0032784312,0.004627969,0.00574614
t_2003,48.98101,34.02485,0.009565117,0.0035817837,0.0049148137,0.0059744036
t_2004,49.07084,34.02485,0.008359292,0.002979491,0.0045120413,0.004814033
t_2005,48.89118,34.02485,0.008886521,0.003185987,0.0045996537,0.004645043
t_2006,48.98101,34.09927,0.008716051,0.0032601336,0.004822539,0.005072416
t_2007,48.80135,34.09927,0.009227609,0.0034582873,0.0048867934,0.004872354
t_2008,48.89118,34.09927,0.0118160825,0.005037276,0.005963724,0.006280896
t_2009,49.07084,34.09927,0.009707597,0.003845429,0.0052769855,0.006517188
t_201,53.56242,33.65178,0.0071303938,0.00093341345,0.001504996,0.0015817287
t_2010,48.98101,34.17363,0.00960221,0.0038970646,0.0054274886,0.0054388545
t_2011,49.07084,34.17363,0.009055626,0.0036182592,0.005268471,0.0055389544
t_2012,48.71152,34.02485,0.011719799,0.004686839,0.0055025597,0.005622147
t_2013,48.62168,34.02485,0.011368889,0.0044113835,0.0052864025,0.005492602
t_2014,48.62168,34.09927,0.009755683,0.0036485686,0.004925218,0.005870932
t_2015,48.71152,34.09927,0.011588542,0.0047757477,0.005704657,0.006013825
t_2016,48.62168,34.17363,0.008040336,0.0028717865,0.004487742,0.0049722902
t_2017,48.71152,34.17363,0.01138649,0.0048237336,0.005889344,0.0064347093
t_2018,48.80135,34.17363,0.009396262,0.0036905718,0.0051918332,0.0052172258
t_2019,48.62168,34.24791,0.010077532,0.004126757,0.005533473,0.006712607
t_202,53.47259,33.65178,0.0067769475,0.000895271,0.0014953092,0.0016507177
t_2020,48.71152,34.24791,0.009261152,0.0037056718,0.005298838,0.0054555726
t_2021,48.80135,34.24791,0.010238027,0.0043392396,0.005791825,0.0070546316
t_2022,49.52,34.09927,0.010488862,0.004450997,0.0058227945,0.0069305655
t_2023,49.52,34.17363,0.009046473,0.0037410038,0.005500368,0.005903289
t_2024,49.43017,34.17363,0.009423734,0.0039476315,0.0056299944,0.005850717
t_2025,49.60983,34.17363,0.013573838,0.006862828,0.007498223,0.0075874534
t_2026,49.52,34.24791,0.0094032055,0.004110819,0.0059453403,0.006351442
t_2027,49.60983,34.24791,0.013624392,0.007133656,0.007878877,0.0080763055
t_2028,49.43017,34.24791,0.010531229,0.0048152003,0.0064105033,0.007943849
t_2029,49.60983,34.32214,0.014526808,0.008185239,0.008710186,0.008793917
t_203,53.38276,33.72652,0.007150277,0.0010387608,0.0016662404,0.0018063121
t_2030,49.52,34.32214,0.011211038,0.005499561,0.007094307,0.008632394
t_2031,49.43017,34.32214,0.009865484,0.004552021,0.0064282035,0.0067725303
t_2032,49.16067,34.09927,0.0088506285,0.003396552,0.0049908566,0.005245367
t_2033,49.34034,34.17363,0.013526623,0.0067426665,0.0073510357,0.007386741
t_2034,49.16067,34.17363,0.010555898,0.004554665,0.0059522833,0.00710833
t_2035,49.25051,34.17363,0.008978328,0.0036356556,0.0053493087,0.0057139425
t_2036,49.16067,34.24791,0.012289032,0.005916344,0.007000068,0.0076345257
t_2037,49.34034,34.24791,0.012760038,0.0063530286,0.007343245,0.007854701
t_2038,49.25051,34.24791,0.009258656,0.003949545,0.005745423,0.0061402177
t_2039,49.16067,34.32214,0.00968023,0.0043371287,0.0061663934,0.0064989286
t_204,53.56242,33.72652,0.007889784,0.0011286539,0.0016866629,0.0016753481
t_2040,49.34034,34.32214,0.011202963,0.005435159,0.0069892253,0.008449875
t_2041,49.25051,34.32214,0.014144473,0.0076906425,0.008292052,0.008426584
t_2042,50.32848,33.65178,0.009322681,0.0029096007,0.0039563123,0.004503383
t_2043,50.41832,33.65178,0.0070740785,0.0019431165,0.0032162985,0.0035366612
t_2044,50.23865,33.65178,0.010189534,0.003335651,0.004254704,0.0045354604
t_2045,50.41832,33.72652,0.008832431,0.0027925188,0.0039671184,0.004783358
t_2046,50.23865,33.72652,0.009946174,0.0033555871,0.004383211,0.004861608
t_2047,50.32848,33.72652,0.009746933,0.003242209,0.0042946017,0.0048261695
t_2048,50.32848,33.8012,0.011112879,0.004117504,0.0049860333,0.005174416
t_2049,50.41832,33.8012,0.011732688,0.0044688224,0.0051805167,0.0051837885
t_205,53.47259,33.72652,0.0065910704,0.000891855,0.0015174284,0.0017304263
t_2050,50.23865,33.8012,0.008127744,0.0026120043,0.0039702784,0.0041299867
t_2051,50.32848,33.87582,0.009264312,0.0032754124,0.0045614033,0.005550404
t_2052,49.69966,33.65178,0.010874915,0.0037098322,0.0045090276,0.0045787413
t_2053,49.87933,33.65178,0.009020208,0.0028072295,0.003913965,0.0045933067
t_2054,49.78949,33.65178,0.008920976,0.0027610445,0.003880227,0.004589658
t_2055,49.69966,33.72652,0.008307399,0.0025976521,0.0038655612,0.0038890347
t_2056,49.87933,33.72652,0.008378433,0.0026350452,0.0038985086,0.003901792
t_2057,49.78949,33.72652,0.008208398,0.002557094,0.003838839,0.0038985964
t_2058,49.69966,33.8012,0.011267038,0.00424909,0.0051017744,0.005266562
t_2059,49.87933,33.8012,0.0113899475,0.0043303748,0.0051582158,0.0052843923
t_206,53.38276,33.8012,0.007112034,0.0010686666,0.0017194756,0.0018940766
t_2060,49.78949,33.8012,0.008096058,0.0026174414,0.003994548,0.004182512
t_2061,49.87933,33.87582,0.008388217,0.002875351,0.004310267,0.0044933115
t_2062,49.96916,33.65178,0.01133434,0.003973033,0.0046740496,0.0046404256
t_2063,50.14882,33.65178,0.01113449,0.0038444663,0.004584967,0.0046110824
t_2064,50.05899,33.65178,0.011398749,0.00400572,0.004689342,0.004629391
t_2065,50.14882,33.72652,0.011692394,0.0043323576,0.0050060814,0.0049435147
t_2066,50.05899,33.72652,0.011529403,0.0042410577,0.004959801,0.0049637533
t_2067,49.96916,33.72652,0.011238606,0.004074137,0.004863719,0.004975954
t_2068,50.05899,33.8012,0.007960554,0.0025508292,0.003938999,0.004171931
t_2069,50.14882,33.8012,0.011040913,0.0041075326,0.005005925,0.005244411
t_207,53.47259,33.8012,0.007881644,0.0012058865,0.0018014924,0.0018132741
t_2070,49.96916,33.8012,0.009308268,0.0032009266,0.004419168,0.0052799284
t_2071,50.14882,33.87582,0.008275378,0.002806829,0.0042448244,0.0044582016
t_2072,50.41832,33.87582,0.011178393,0.0042999024,0.0052196663,0.0054979934
t_2073,50.23865,33.87582,0.011543858,0.0045636585,0.0054174582,0.0055938293
t_2074,50.32848,33.95037,0.009036999,0.0032940498,0.004707171,0.004718538
t_2075,50.23865,33.95037,0.0085890945,0.003076129,0.004562935,0.004756696
t_2076,50.41832,33.95037,0.009538617,0.003541053,0.0048613953,0.0058984873
t_2077,50.41832,34.02485,0.009826619,0.0038503348,0.005218009,0.0063312445
t_2078,50.32848,34.02485,0.011577145,0.004929886,0.0059409137,0.006395762
t_2079,50.23865,34.02485,0.0089395875,0.0033947255,0.004936005,0.005108816
t_208,53.56242,33.8012,0.007977685,0.0011888605,0.001760745,0.0017543888
t_2080,50.23865,34.09927,0.009847877,0.0040626246,0.0055632163,0.0069305846
t_2081,50.41832,34.09927,0.009468803,0.0037987144,0.005336938,0.0053860885
t_2082,49.69966,33.87582,0.011298735,0.0044395267,0.0053634928,0.005652505
t_2083,49.78949,33.87582,0.008255454,0.002808748,0.004258205,0.004489388
t_2084,49.78949,33.95037,0.008545189,0.0030776,0.004589054,0.004821314
t_2085,49.69966,33.95037,0.008511506,0.0030553893,0.0045673433,0.0048082834
t_2086,49.87933,33.95037,0.012407579,0.005358424,0.006080932,0.006159217
t_2087,49.78949,34.02485,0.008893969,0.0033966098,0.004965627,0.005180649
t_2088,49.69966,34.02485,0.008745764,0.003310351,0.004896203,0.0051661585
t_2089,49.87933,34.02485,0.012717262,0.005781485,0.0065042763,0.006618476
t_209,53.38276,33.87582,0.00803314,0.0013282871,0.0019552675,0.001985312
t_2090,49.78949,34.09927,0.013963025,0.0070263934,0.0073913746,0.0071093286
t_2091,49.69966,34.09927,0.013219513,0.0063679065,0.007022707,0.007088728
t_2092,50.05899,33.87582,0.009682231,0.0035296874,0.0047702533,0.005652512
t_2093,49.96916,33.87582,0.009756491,0.0035746284,0.0048056683,0.0056673237
t_2094,50.14882,33.95037,0.008372774,0.0029764113,0.0044993027,0.004786692
t_2095,50.05899,33.95037,0.008682681,0.0031440638,0.0046335594,0.0048082895
t_2096,49.96916,33.95037,0.01226534,0.0052560396,0.0060192277,0.006153661
t_2097,50.14882,34.02485,0.008569617,0.0032068102,0.0048093917,0.0051421537
