# 19900620_M7.4_Manjil-Rudbar median gmf, Stations:Seismic, gmlt:USGS, Rupture:Berberian_et_al_1992, Max_dist:150km
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014 
t_3115,45.92674,36.30116,0.008115663,0.0059790662,0.009008313,0.009084485
t_3116,45.83691,36.30116,0.0076798615,0.0056478367,0.00850982,0.008628787
t_3117,45.74708,36.30116,0.0066898977,0.0048157526,0.0076328665,0.007499122
t_3118,45.83691,36.37352,0.0071974625,0.005193794,0.008228415,0.008029786
t_3119,45.92674,36.37352,0.007854974,0.0057212966,0.00889214,0.008749781
t_312,51.94545,34.3963,0.009092958,0.007526541,0.008650607,0.010897495
t_3120,45.74708,36.37352,0.006756812,0.004858093,0.0077345055,0.0075615225
t_3121,45.83691,36.44582,0.0076488694,0.00558056,0.008607724,0.008550842
t_3122,45.92674,36.44582,0.008817181,0.0065767695,0.009628951,0.009877768
t_3123,45.65724,36.37352,0.0063186497,0.00452186,0.0072548212,0.0070892996
t_3124,45.47758,36.37352,0.006154345,0.0044753924,0.006835963,0.006990326
t_3125,45.56741,36.44582,0.0061403844,0.0043996572,0.0070155067,0.006910718
t_3126,45.65724,36.44582,0.00648023,0.004650561,0.0074169207,0.007268685
t_3127,45.47758,36.44582,0.005593128,0.0039637797,0.006474798,0.0062969117
t_3128,45.56741,36.51805,0.008353666,0.0065096463,0.008595525,0.00970189
t_3129,45.65724,36.51805,0.006579749,0.004725422,0.007530823,0.0073743225
t_313,51.76579,34.47039,0.010637705,0.0089402655,0.009968509,0.012706426
t_3130,45.47758,36.51805,0.0057762587,0.004113718,0.006642265,0.0065070204
t_3131,45.56741,36.59021,0.006364632,0.0045749214,0.007250278,0.007156943
t_3132,45.65724,36.59021,0.0065845163,0.0047172965,0.00757239,0.007367077
t_3133,46.1064,36.37352,0.012525539,0.010104824,0.012529601,0.014352678
t_3134,46.01657,36.37352,0.008745886,0.006459013,0.009734528,0.009737648
t_3135,46.19623,36.37352,0.010941516,0.008325287,0.011741387,0.012169884
t_3136,46.1064,36.44582,0.01505727,0.012766582,0.014220395,0.01752124
t_3137,46.19623,36.44582,0.0128441285,0.010192423,0.013111997,0.014498603
t_3138,46.01657,36.44582,0.009396487,0.007032461,0.010258413,0.010487455
t_3139,46.1064,36.51805,0.009954378,0.00743815,0.010968662,0.011033308
t_314,51.94545,34.47039,0.010144019,0.0085527,0.009441019,0.012183645
t_3140,46.19623,36.51805,0.012371672,0.0096397465,0.012878306,0.013825262
t_3141,46.01657,36.51805,0.015190929,0.013050514,0.014072267,0.017805975
t_3142,46.19623,36.59021,0.011816898,0.009059611,0.0125964135,0.013108929
t_3143,45.74708,36.44582,0.006893997,0.0049640927,0.007883617,0.0077092065
t_3144,45.83691,36.51805,0.008110049,0.005980566,0.008985757,0.009084237
t_3145,45.92674,36.51805,0.008821633,0.0065593184,0.009695422,0.00986043
t_3146,45.74708,36.51805,0.0073168194,0.005327092,0.008233192,0.008200213
t_3147,45.83691,36.59021,0.007928739,0.005800076,0.008907887,0.008850517
t_3148,45.92674,36.59021,0.009148514,0.006841929,0.009975886,0.010231644
t_3149,45.74708,36.59021,0.0071224156,0.0051390836,0.008137463,0.007952626
t_315,51.85562,34.47039,0.010124748,0.008461345,0.009544199,0.012101688
t_3150,45.83691,36.6623,0.007900809,0.0057608285,0.008931673,0.008802142
t_3151,45.92674,36.6623,0.0085673835,0.0062927906,0.00962263,0.009520493
t_3152,45.74708,36.6623,0.007231676,0.005224342,0.008254549,0.00807033
t_3153,45.47758,36.59021,0.006567429,0.0048116664,0.0072336546,0.007457138
t_3154,45.56741,36.6623,0.0073235566,0.0054347417,0.007952079,0.008311511
t_3155,45.47758,36.6623,0.006726448,0.0049465285,0.007374121,0.007641415
t_3156,45.65724,36.6623,0.007906863,0.005907487,0.008533012,0.008955574
t_3157,45.65724,36.73433,0.0080142105,0.005994975,0.008639554,0.00907385
t_3158,45.47758,36.73433,0.00682168,0.0050241034,0.0074667865,0.007748329
t_3159,45.56741,36.73433,0.007309068,0.0054092705,0.007972244,0.008281258
t_316,51.94545,34.54441,0.010396383,0.008720884,0.009758855,0.012427179
t_3160,45.74708,36.73433,0.0074473685,0.0054066293,0.00844344,0.008316949
t_3161,45.56741,36.80629,0.0077488082,0.005813905,0.008299005,0.008817717
t_3162,45.65724,36.80629,0.00812785,0.006090514,0.008745471,0.009201907
t_3163,46.01657,36.59021,0.011826098,0.009387549,0.012033567,0.013469506
t_3164,46.1064,36.59021,0.010215359,0.0076560685,0.011219428,0.011316975
t_3165,46.01657,36.6623,0.011449015,0.008950679,0.011835835,0.012933941
t_3166,46.19623,36.6623,0.013614686,0.0108454125,0.013871121,0.015314507
t_3167,46.1064,36.6623,0.013220922,0.010636744,0.013301257,0.015032776
t_3168,46.01657,36.73433,0.015456759,0.013210774,0.014448677,0.018029282
t_3169,46.19623,36.73433,0.011786665,0.008979245,0.012720542,0.013016663
t_317,51.76579,34.54441,0.0117739495,0.010053664,0.01083312,0.014075763
t_3170,46.1064,36.73433,0.01262311,0.009960633,0.012960282,0.014213126
t_3171,46.19623,36.80629,0.012617754,0.009755535,0.013326769,0.013984793
t_3172,46.01657,36.80629,0.010432987,0.007900174,0.011249911,0.011619462
t_3173,45.83691,36.73433,0.00872167,0.0064955563,0.009544726,0.009769845
t_3174,45.92674,36.73433,0.013967536,0.011781064,0.013234261,0.016317945
t_3175,45.83691,36.80629,0.00832165,0.00611822,0.009301281,0.009279344
t_3176,45.74708,36.80629,0.010815475,0.008718496,0.010767771,0.012563616
t_3177,45.92674,36.80629,0.009893466,0.0074909613,0.010616953,0.011076655
t_3178,45.83691,36.87818,0.00941179,0.00711945,0.010075268,0.010581321
t_3179,45.92674,36.87818,0.012563164,0.010224941,0.012433376,0.014480899
t_318,51.85562,34.54441,0.011343079,0.009666136,0.0104486905,0.013586311
t_3180,45.74708,36.87818,0.014126946,0.012267799,0.0128224315,0.016776888
t_3181,45.92674,36.95,0.009035614,0.0066754436,0.010086909,0.010029728
t_3182,45.74708,36.95,0.0116857095,0.009605068,0.011377337,0.013653564
t_3183,46.82505,36.15623,0.01988799,0.016517587,0.019656863,0.022096634
t_3184,46.73522,36.22873,0.016441856,0.012958177,0.01720624,0.017931754
t_3185,46.55556,36.22873,0.015775746,0.012703435,0.01597646,0.017597195
t_3186,46.64539,36.22873,0.015581265,0.012276305,0.016221125,0.017103463
t_3187,46.82505,36.22873,0.017361907,0.013688572,0.018267827,0.018810192
t_3188,46.73522,36.30116,0.017263154,0.013684527,0.017962456,0.01879999
t_3189,46.64539,36.30116,0.01745014,0.014130703,0.017647853,0.019313144
t_319,51.85562,34.61837,0.011666045,0.009897882,0.010830096,0.013906255
t_3190,46.55556,36.30116,0.014187571,0.010993158,0.015100634,0.015542906
t_3191,46.82505,36.30116,0.016603358,0.012866074,0.018016165,0.017834688
t_3192,46.55556,36.37352,0.019415982,0.016453391,0.018656634,0.02196763
t_3193,46.28606,36.15623,0.011374345,0.008765923,0.011966248,0.012720426
t_3194,46.3759,36.15623,0.012096346,0.009349487,0.012727862,0.013468628
t_3195,46.46573,36.22873,0.015599661,0.0127528105,0.0155092105,0.017629305
t_3196,46.28606,36.22873,0.015491999,0.013061757,0.0147751095,0.017910572
t_3197,46.3759,36.22873,0.014129609,0.0113875745,0.014224353,0.015972685
t_3198,46.46573,36.30116,0.016732581,0.013879732,0.016392235,0.018964348
t_3199,46.28606,36.30116,0.013247266,0.010563247,0.01346536,0.014959291
t_32,51.40646,33.87582,0.004266039,0.0029816432,0.00495161,0.004856209
t_320,51.2268,34.3963,0.012465942,0.010630266,0.011526097,0.0148202265
t_3200,46.3759,36.30116,0.0139558045,0.0111101465,0.014240827,0.015648378
t_3201,46.46573,36.37352,0.013738493,0.010642431,0.014579074,0.01510448
t_3202,46.28606,36.37352,0.013619133,0.010882542,0.0138260955,0.015356756
t_3203,47.00472,36.30116,0.020734077,0.016516557,0.021840835,0.022121213
t_3204,47.09455,36.30116,0.021398954,0.016949425,0.022924174,0.022615125
t_3205,47.00472,36.37352,0.020607375,0.016279211,0.022089051,0.02184531
t_3206,47.09455,36.37352,0.022844395,0.018251479,0.024234517,0.024095729
t_3207,46.91489,36.37352,0.019650472,0.015553474,0.020835351,0.021006659
t_3208,47.00472,36.44582,0.020710029,0.016280178,0.022453781,0.021841042
t_3209,47.09455,36.44582,0.023620995,0.018898185,0.025105493,0.024820732
t_321,51.13697,34.3963,0.008406093,0.006321604,0.008996705,0.009518703
t_3210,46.91489,36.44582,0.019354848,0.015174592,0.02090777,0.020563237
t_3211,47.09455,36.51805,0.02895682,0.024412872,0.028871885,0.030907877
t_3212,47.00472,36.51805,0.022253212,0.017693022,0.023780392,0.023459418
t_3213,46.64539,36.37352,0.015366133,0.011920341,0.016474452,0.016686153
t_3214,46.73522,36.37352,0.015921105,0.012299415,0.01729721,0.017151179
t_3215,46.82505,36.37352,0.018544381,0.014669258,0.019540342,0.019971052
t_3216,46.64539,36.44582,0.018115148,0.014608464,0.01844591,0.019885696
t_3217,46.73522,36.44582,0.016091099,0.0123980865,0.017606087,0.017270923
t_3218,46.55556,36.44582,0.0137400385,0.010461808,0.015111862,0.014900155
t_3219,46.82505,36.44582,0.016869796,0.012974536,0.018642958,0.017962953
t_322,51.31663,34.3963,0.012335873,0.010555602,0.011341894,0.014707845
t_3220,46.64539,36.51805,0.019671569,0.016199673,0.019639103,0.02173533
t_3221,46.55556,36.51805,0.016875366,0.0134685645,0.017332582,0.018533342
t_3222,46.73522,36.51805,0.016845189,0.013057461,0.018305574,0.018062528
t_3223,46.3759,36.37352,0.01219201,0.0092901755,0.013199221,0.013417418
t_3224,46.28606,36.44582,0.012801225,0.009960575,0.013381315,0.0142362295
t_3225,46.46573,36.44582,0.01311563,0.01000056,0.014301042,0.014319738
t_3226,46.3759,36.44582,0.014715722,0.0117545035,0.014994184,0.016442899
t_3227,46.46573,36.51805,0.014174993,0.010964574,0.015141408,0.01550874
t_3228,46.3759,36.51805,0.013958312,0.010904543,0.014603268,0.015418431
t_3229,46.28606,36.51805,0.012470565,0.009596776,0.013269272,0.013791894
t_323,51.13697,34.47039,0.014535432,0.012684213,0.013100302,0.017276589
t_3230,46.3759,36.59021,0.017384673,0.014498338,0.016952617,0.019693272
t_3231,46.28606,36.59021,0.01180478,0.008933574,0.012915869,0.012969191
t_3232,46.46573,36.59021,0.013684673,0.010457884,0.01492961,0.014891086
t_3233,46.91489,36.51805,0.02122432,0.016921576,0.022392284,0.022583624
t_3234,47.09455,36.59021,0.030570194,0.026032247,0.03023461,0.0326396
t_3235,46.91489,36.59021,0.02037648,0.016008357,0.022074481,0.02152692
t_3236,47.00472,36.59021,0.02323881,0.0185732,0.024702335,0.024453944
t_3237,47.09455,36.6623,0.023919934,0.018884936,0.026243014,0.024774166
t_3238,47.00472,36.6623,0.022969332,0.018222548,0.024780417,0.024049439
t_3239,46.91489,36.6623,0.019783668,0.015369629,0.02186995,0.020776963
t_324,51.31663,34.47039,0.010912503,0.008896344,0.010694751,0.012769893
t_3240,47.00472,36.73433,0.021836868,0.017052192,0.024212386,0.022700736
t_3241,46.91489,36.73433,0.020273667,0.015783064,0.022390595,0.021254104
t_3242,47.09455,36.73433,0.023621794,0.018515723,0.026278922,0.024342375
t_3243,46.82505,36.51805,0.017314458,0.013331395,0.019155826,0.018387513
t_3244,46.55556,36.59021,0.024248874,0.021555243,0.022054559,0.027597453
t_3245,46.64539,36.59021,0.020562403,0.017076207,0.020374782,0.022742614
t_3246,46.73522,36.59021,0.020038124,0.016147804,0.020567901,0.021691235
t_3247,46.82505,36.59021,0.01767923,0.013617144,0.01959927,0.018725285
t_3248,46.55556,36.6623,0.02521414,0.02256605,0.022762146,0.028682746
t_3249,46.64539,36.6623,0.02252227,0.019157624,0.02176193,0.025084458
t_325,51.2268,34.47039,0.011941648,0.009922841,0.011446647,0.014031705
t_3250,46.73522,36.6623,0.021859389,0.01802957,0.021928588,0.023846155
t_3251,46.82505,36.6623,0.01822316,0.014080319,0.02015223,0.019272218
t_3252,46.64539,36.73433,0.02240216,0.01893564,0.021821935,0.024846023
t_3253,46.28606,36.6623,0.013959168,0.010990246,0.014430457,0.015513637
t_3254,46.3759,36.6623,0.012823152,0.0097427685,0.014051355,0.01399725
t_3255,46.46573,36.6623,0.014548376,0.0112428535,0.015622057,0.015854849
t_3256,46.46573,36.73433,0.020771392,0.017809324,0.019725755,0.023506291
t_3257,46.28606,36.73433,0.012918053,0.009932173,0.013823689,0.014219819
t_3258,46.3759,36.73433,0.013223148,0.010092079,0.014406936,0.014432789
t_3259,46.46573,36.80629,0.02170163,0.018789133,0.020384023,0.024596665
t_326,51.13697,34.54441,0.014056584,0.0119775,0.013101684,0.01652561
t_3260,46.28606,36.80629,0.018905124,0.01626907,0.017734779,0.021683991
t_3261,46.3759,36.80629,0.023683092,0.021385923,0.020978294,0.027291924
t_3262,46.46573,36.87818,0.021510694,0.01852679,0.020347849,0.02431699
t_3263,46.55556,36.73433,0.023187924,0.020179965,0.021724723,0.026163101
t_3264,46.73522,36.73433,0.019876314,0.01584976,0.020791322,0.021344848
t_3265,46.82505,36.73433,0.020905659,0.016629314,0.022124315,0.022245985
t_3266,46.73522,36.80629,0.020582492,0.016508069,0.02137306,0.022105848
t_3267,46.55556,36.80629,0.019128932,0.015601685,0.019287234,0.021044357
t_3268,46.64539,36.80629,0.025977962,0.022883909,0.02412091,0.029135508
t_3269,46.82505,36.80629,0.02451303,0.02035018,0.024594465,0.026458494
t_327,51.2268,34.54441,0.014447266,0.012486469,0.0132022025,0.017085198
t_3270,46.55556,36.87818,0.018751377,0.015136777,0.019112173,0.020506361
t_3271,46.73522,36.87818,0.021540327,0.017443163,0.022091156,0.023179527
t_3272,46.64539,36.87818,0.022138603,0.018503966,0.021870295,0.02437225
t_3273,47.00472,36.80629,0.022845235,0.017972289,0.025094956,0.02374825
t_3274,47.09455,36.80629,0.024812073,0.019608706,0.027321046,0.025568392
t_3275,46.91489,36.80629,0.020994032,0.016428217,0.023046002,0.021998227
t_3276,47.00472,36.87818,0.022904534,0.017982962,0.025283346,0.023752725
t_3277,46.91489,36.87818,0.021373712,0.01675459,0.023436071,0.022370595
t_3278,47.09455,36.87818,0.026291752,0.021005016,0.028513893,0.027121281
t_3279,47.00472,36.95,0.02300669,0.018047674,0.02546406,0.023819575
t_328,51.31663,34.54441,0.014496155,0.012628515,0.013095184,0.017217185
t_3280,47.09455,36.95,0.036036123,0.031571176,0.034832053,0.038391363
t_3281,46.91489,36.95,0.021415643,0.0167646,0.023561176,0.022377625
t_3282,46.91489,37.02176,0.022402719,0.017703116,0.0243039,0.023452261
t_3283,47.72337,36.59021,0.042655926,0.03483287,0.047746196,0.04139396
t_3284,47.45387,36.6623,0.032713886,0.026156679,0.03667552,0.03255798
t_3285,47.54371,36.6623,0.03722629,0.030192755,0.04130359,0.036748663
t_3286,47.72337,36.6623,0.059062302,0.052561373,0.059184175,0.05868278
t_3287,47.63354,36.6623,0.040903326,0.03336177,0.045562558,0.039933026
t_3288,47.63354,36.73433,0.04188411,0.03413088,0.046985757,0.040661406
t_3289,47.45387,36.73433,0.03410705,0.027390243,0.03814438,0.03383981
t_329,51.2268,34.61837,0.01566722,0.013659832,0.014199736,0.01848212
t_3290,47.54371,36.73433,0.0404435,0.03325037,0.044140052,0.039873328
t_3291,47.72337,36.73433,0.049804777,0.04154188,0.054567106,0.047982924
t_3292,47.45387,36.80629,0.035304785,0.028457394,0.03940776,0.034933522
t_3293,47.54371,36.80629,0.03876246,0.031401612,0.04349444,0.037908733
t_3294,47.72337,36.80629,0.062342297,0.05536143,0.06321399,0.06116658
t_3295,47.63354,36.80629,0.04344212,0.035519406,0.04872183,0.042014726
t_3296,47.72337,36.87818,0.05046378,0.041797243,0.05659483,0.04807141
t_3297,47.54371,36.87818,0.05749733,0.05222848,0.055698164,0.05829831
t_3298,47.63354,36.87818,0.0435397,0.035489883,0.049292497,0.04191004
t_3299,47.45387,36.87818,0.05112256,0.04581582,0.049782306,0.052338377
t_33,51.49629,33.87582,0.0068547963,0.005531922,0.0066906624,0.008258069
t_330,51.40646,34.54441,0.01379674,0.011937482,0.012554276,0.016394876
t_3300,47.72337,36.95,0.07076696,0.065093376,0.06947286,0.069718994
t_3301,47.54371,36.95,0.05490049,0.04896828,0.05447319,0.055188045
t_3302,47.63354,36.95,0.057913627,0.051125504,0.058811266,0.057109527
t_3303,47.27421,36.80629,0.028913256,0.022967674,0.03224467,0.029191973
t_3304,47.36404,36.80629,0.032198105,0.02581791,0.035795007,0.032212302
t_3305,47.18438,36.87818,0.027886443,0.022246908,0.030631106,0.028445741
t_3306,47.27421,36.87818,0.029771846,0.023743803,0.033081952,0.030019352
t_3307,47.36404,36.87818,0.039833367,0.03356219,0.04101828,0.040307075
t_3308,47.27421,36.95,0.032930948,0.026844453,0.035411183,0.03334024
t_3309,47.18438,36.95,0.028108412,0.022422437,0.030932672,0.028623167
t_331,51.58613,34.54441,0.01243272,0.010606502,0.011486432,0.014787778
t_3310,47.36404,36.95,0.041060556,0.034861516,0.042023264,0.04159577
t_3311,47.18438,37.02176,0.030294647,0.024573121,0.03250452,0.03095443
t_3312,47.27421,37.02176,0.03295177,0.026845627,0.035527464,0.033313505
t_3313,47.45387,36.95,0.03798782,0.031001508,0.041844115,0.037507646
t_3314,47.45387,37.02176,0.049419507,0.04366271,0.049125623,0.050131977
t_3315,47.54371,37.02176,0.0442342,0.03683078,0.047975812,0.04321565
t_3316,47.63354,37.02176,0.063142054,0.05757461,0.062043454,0.06285573
t_3317,47.54371,37.09344,0.03962526,0.032279626,0.04471625,0.03844863
t_3318,47.45387,37.09344,0.052941717,0.0480445,0.05113588,0.054129478
t_3319,47.63354,37.09344,0.06154724,0.05605267,0.06082387,0.06115854
t_332,51.49629,34.61837,0.014584771,0.012744962,0.013120467,0.017343763
t_3320,47.54371,37.16506,0.049636953,0.043553468,0.05064586,0.049375128
t_3321,47.45387,37.16506,0.036316197,0.029583164,0.040426835,0.035734672
t_3322,47.63354,37.16506,0.05866685,0.053434275,0.058325145,0.058252085
t_3323,47.00472,37.02176,0.03347604,0.029232947,0.032269735,0.035978235
t_3324,47.09455,37.02176,0.033011325,0.028017597,0.033045147,0.03469776
t_3325,46.91489,37.09344,0.023081196,0.018358791,0.0247945,0.024196306
t_3326,47.09455,37.09344,0.038302183,0.034139764,0.036326174,0.04095578
t_3327,47.00472,37.09344,0.03235624,0.027924681,0.031615146,0.03461376
t_3328,46.91489,37.16506,0.036938615,0.033886246,0.033255823,0.040553104
t_3329,47.09455,37.16506,0.028154185,0.022800418,0.029970309,0.02906277
t_333,51.40646,34.61837,0.014706958,0.0127810445,0.0133439135,0.017419675
t_3330,47.00472,37.16506,0.03755403,0.033965558,0.0347001,0.04072448
t_3331,47.00472,37.23662,0.025392005,0.02038322,0.027126664,0.026437562
t_3332,46.91489,37.23662,0.03394,0.030400941,0.031509776,0.03711019
t_3333,47.36404,37.02176,0.034637406,0.028109523,0.03806154,0.034546938
t_3334,47.36404,37.09344,0.044780023,0.03929454,0.044444803,0.045907315
t_3335,47.18438,37.09344,0.028957052,0.023239369,0.031627744,0.029486513
t_3336,47.27421,37.09344,0.032180227,0.026084758,0.035017755,0.03246875
t_3337,47.18438,37.16506,0.028551854,0.022862524,0.031305023,0.029056495
t_3338,47.27421,37.16506,0.04139352,0.03629803,0.04073061,0.04299439
t_3339,47.36404,37.16506,0.046707492,0.04177361,0.045432057,0.048203673
t_334,51.58613,34.61837,0.013699101,0.01185462,0.012458152,0.016290452
t_3340,47.18438,37.23662,0.028855318,0.023207555,0.031408284,0.029418172
t_3341,47.27421,37.23662,0.040729105,0.035680953,0.04013094,0.042318616
t_3342,47.36404,37.23662,0.035639204,0.029421039,0.038218662,0.035695314
t_3343,47.63354,37.23662,0.05528624,0.05083852,0.05485774,0.05504046
t_3344,47.45387,37.23662,0.042324703,0.036270786,0.04373972,0.04233694
t_3345,47.54371,37.23662,0.040398598,0.033876598,0.043929983,0.03947065
t_3346,47.54371,37.3081,0.035567228,0.029541926,0.03962264,0.03468482
t_3347,47.45387,37.3081,0.03578433,0.029646117,0.03894001,0.035421047
t_3348,47.63354,37.3081,0.0363213,0.030618373,0.04084269,0.034950353
t_3349,47.45387,37.37952,0.03908659,0.033641428,0.040370964,0.03931797
t_335,51.58613,34.69227,0.014821098,0.012943979,0.013356372,0.017592868
t_3350,47.54371,37.37952,0.03589939,0.030537788,0.038599133,0.03529667
t_3351,47.63354,37.37952,0.028720358,0.02403647,0.033386707,0.027571324
t_3352,47.45387,37.45087,0.043074157,0.038626432,0.04244568,0.044207487
t_3353,47.18438,37.3081,0.029564679,0.023979848,0.031715453,0.03024569
t_3354,47.27421,37.3081,0.039246812,0.034144785,0.038957693,0.04072604
t_3355,47.36404,37.3081,0.031833753,0.025740242,0.035322282,0.031750873
t_3356,47.18438,37.37952,0.03443998,0.029334571,0.03458486,0.035941176
t_3357,47.27421,37.37952,0.034069598,0.028391661,0.03537088,0.034779105
t_3358,47.36404,37.37952,0.03939746,0.034095164,0.039782427,0.04033425
t_3359,47.18438,37.45087,0.028959317,0.023525896,0.030861223,0.029759578
t_336,51.40646,34.69227,0.01549312,0.01347784,0.014079464,0.018272124
t_3360,47.27421,37.45087,0.04713611,0.043901708,0.042907678,0.050026055
t_3361,47.36404,37.45087,0.045589097,0.041634202,0.043149583,0.04765625
t_3362,47.27421,37.52215,0.036394034,0.03137605,0.03628301,0.03793761
t_3363,47.63354,37.45087,0.029023677,0.024564689,0.032976482,0.028058521
t_3364,47.54371,37.45087,0.032926742,0.027571643,0.036207426,0.032350034
t_3365,47.54371,37.52215,0.03365689,0.028011085,0.036875438,0.033202805
t_3366,47.45387,37.52215,0.044216763,0.039932482,0.042937156,0.045676805
t_3367,47.63354,37.52215,0.032402974,0.027068153,0.03645726,0.031495597
t_3368,47.63354,37.59336,0.05325555,0.050191004,0.050224718,0.05439897
t_3369,47.54371,37.59336,0.03408212,0.028098283,0.037398383,0.033757623
t_337,51.49629,34.69227,0.01527676,0.013344674,0.013786461,0.01808477
t_3370,47.45387,37.59336,0.050121017,0.04688585,0.046153583,0.052410234
t_3371,47.63354,37.66451,0.04778402,0.042882103,0.047273137,0.04856037
t_3372,47.54371,37.66451,0.044412818,0.039488196,0.043848325,0.045574844
t_3373,47.99286,37.52215,0.06662732,0.05869019,0.071438715,0.062464256
t_3374,47.8132,37.52215,0.040620647,0.034546524,0.046032373,0.038547877
t_3375,47.72337,37.52215,0.034746297,0.029492162,0.039152626,0.033388607
t_3376,47.90303,37.52215,0.046371236,0.03879793,0.05386284,0.043327194
t_3377,47.99286,37.59336,0.051977105,0.043066982,0.060691476,0.048273884
t_3378,47.8132,37.59336,0.043559365,0.03676714,0.048561003,0.041670617
t_3379,47.72337,37.59336,0.057398554,0.05457009,0.054365244,0.057958513
t_338,51.40646,34.7661,0.016673904,0.014608278,0.015060976,0.019607002
t_3380,47.90303,37.59336,0.04474341,0.03687622,0.052269526,0.042013634
t_3381,47.99286,37.66451,0.06473399,0.05743517,0.0673891,0.06210613
t_3382,47.8132,37.66451,0.041235164,0.03397343,0.046855297,0.03957404
t_3383,45.47758,36.80629,0.008581062,0.0067741363,0.008700792,0.010030616
t_3384,45.56741,36.87818,0.0103914635,0.008527843,0.01008536,0.012254938
t_3385,45.65724,36.87818,0.007259781,0.005283518,0.008170452,0.008139301
t_3386,45.47758,36.87818,0.0062993807,0.0045364825,0.007143502,0.0070977034
t_3387,45.56741,36.95,0.011828728,0.010051396,0.010980976,0.0140879275
t_3388,45.65724,36.95,0.008005967,0.005959245,0.0087048635,0.0090345
t_3389,45.47758,36.95,0.011347123,0.009669964,0.010467874,0.013582973
t_339,51.49629,34.7661,0.016630523,0.014684436,0.014846977,0.019651148
t_3390,45.47758,37.02176,0.009262523,0.007448942,0.009196817,0.01088901
t_3391,45.65724,37.02176,0.012898414,0.011055516,0.011876358,0.015325199
t_3392,45.56741,37.02176,0.0071773347,0.0052608806,0.007956894,0.008092659
t_3393,46.1064,36.80629,0.013951927,0.011345052,0.013889481,0.015897527
t_3394,46.1064,36.87818,0.019292206,0.017209593,0.017151823,0.02257736
t_3395,46.28606,36.87818,0.017385999,0.014560375,0.016861629,0.019753873
t_3396,46.19623,36.87818,0.019309545,0.016952204,0.017590834,0.022379056
t_3397,46.01657,36.87818,0.010555491,0.008002618,0.011368896,0.011752017
t_3398,46.01657,36.95,0.018214617,0.01621436,0.01618372,0.021417059
t_3399,46.1064,36.95,0.019079892,0.016937407,0.017074503,0.022289792
t_34,51.67596,33.87582,0.0065015876,0.005231972,0.0063605793,0.007846228
t_340,51.94545,34.61837,0.011246583,0.0095288325,0.0104428055,0.013435887
t_3400,46.28606,36.95,0.022166496,0.01988436,0.019735292,0.025635712
t_3401,46.19623,36.95,0.020162946,0.017891813,0.018124672,0.023410823
t_3402,46.19623,37.02176,0.01305759,0.010140526,0.013725224,0.014465603
t_3403,45.83691,36.95,0.015539059,0.01363642,0.01396422,0.018403908
t_3404,45.92674,37.02176,0.016919635,0.014964541,0.0151077835,0.019965982
t_3405,45.83691,37.02176,0.015479393,0.0135551775,0.013951179,0.018316943
t_3406,45.74708,37.02176,0.014100236,0.012208978,0.0128524,0.016719408
t_3407,45.83691,37.09344,0.015310854,0.013358065,0.01386621,0.018096857
t_3408,46.01657,37.09344,0.018166585,0.016131936,0.016197667,0.02133499
t_3409,45.92674,37.09344,0.017120019,0.015184873,0.0152339935,0.020212457
t_341,51.76579,34.61837,0.011956315,0.010126199,0.0111429375,0.014208477
t_3410,45.74708,37.09344,0.0140916305,0.012192763,0.012858024,0.016703015
t_3411,46.01657,37.16506,0.018434815,0.016438942,0.016350877,0.021670986
t_3412,45.83691,37.16506,0.015668051,0.013759118,0.014073421,0.018549208
t_3413,46.01657,37.02176,0.018341128,0.016342219,0.016281217,0.021562213
t_3414,46.1064,37.02176,0.019148728,0.016997326,0.017142504,0.022360578
t_3415,46.28606,37.02176,0.015814021,0.012801626,0.01592499,0.017704675
t_3416,46.1064,37.09344,0.019771108,0.01770431,0.017508227,0.023129635
t_3417,46.19623,37.09344,0.015992617,0.013242704,0.015668297,0.018192075
t_3418,46.28606,37.09344,0.015934844,0.012922611,0.01601928,0.017848818
t_3419,46.1064,37.16506,0.019373676,0.017243816,0.017287754,0.022631703
t_342,51.67596,34.61837,0.013148216,0.011340356,0.0119888745,0.015662078
t_3420,46.19623,37.16506,0.01540421,0.012603793,0.015293886,0.017440863
t_3421,46.28606,37.16506,0.02041746,0.0178559,0.018794287,0.023460593
t_3422,46.1064,37.23662,0.013793838,0.011107007,0.013891055,0.015620576
t_3423,45.65724,37.09344,0.013521636,0.011739523,0.012248951,0.016118558
t_3424,45.56741,37.09344,0.009055934,0.007111559,0.009254642,0.010498892
t_3425,45.47758,37.09344,0.00685661,0.0050282953,0.007564907,0.0077628493
t_3426,45.47758,37.16506,0.007859387,0.005999519,0.00826437,0.009043481
t_3427,45.56741,37.16506,0.008463028,0.006499234,0.008853553,0.009716044
t_3428,45.65724,37.16506,0.01309321,0.011262478,0.012002594,0.01556816
t_3429,45.56741,37.23662,0.008452626,0.006490666,0.008843408,0.009704486
t_343,51.85562,34.69227,0.012986104,0.011217408,0.0118076475,0.015499075
t_3430,45.65724,37.23662,0.013097764,0.011270637,0.012000511,0.015576403
t_3431,45.47758,37.23662,0.007850583,0.0059923013,0.00825577,0.0090336455
t_3432,45.56741,37.3081,0.008425662,0.0064683454,0.008817108,0.0096745165
t_3433,45.92674,37.16506,0.016826961,0.014848681,0.015070956,0.01984044
