# 19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:GEM, Rupture:Gao_And_Wallace_1994
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc 
t_3336,46.98355,35.06792,0.008588403,0.0038662723,0.0055841347,0.0059238705
t_3337,47.52254,35.06792,0.0110627925,0.0062623178,0.007911575,0.0095833335
t_3338,46.89372,35.06792,0.007536083,0.0030345297,0.0048456374,0.0056609903
t_3339,47.61237,35.06792,0.009925669,0.005444799,0.0074967956,0.007872688
t_334,47.9717,38.23809,0.018991798,0.018664751,0.022036076,0.02693447
t_3340,47.16321,35.06792,0.013002201,0.0074236505,0.00805818,0.008163447
t_3341,47.43271,35.06792,0.011483815,0.006499252,0.007927368,0.009226311
t_3342,47.07338,35.06792,0.009050574,0.004261856,0.005975894,0.006192721
t_3343,47.25304,35.06792,0.010300348,0.0053506694,0.0069469674,0.0085145375
t_3344,47.34287,35.06792,0.010317109,0.0054669897,0.007147466,0.008869378
t_3345,46.89372,35.14141,0.00881738,0.0040382277,0.005735399,0.005992513
t_3346,46.98355,35.14141,0.009627628,0.00468999,0.0063067703,0.0062794294
t_3347,47.25304,35.14141,0.009572645,0.0049588624,0.0068714772,0.0071801697
t_3348,47.52254,35.14141,0.012692822,0.007872155,0.009140055,0.010246338
t_3349,47.07338,35.14141,0.010564323,0.0054825274,0.006953844,0.008298415
t_335,47.88186,38.23809,0.018862747,0.018338813,0.021293845,0.025604052
t_3350,47.43271,35.14141,0.0143435085,0.009351199,0.009810873,0.00995929
t_3351,47.16321,35.14141,0.009565642,0.0048538866,0.006671086,0.006874216
t_3352,47.61237,35.14141,0.01043271,0.006023423,0.008126604,0.008429451
t_3353,47.34287,35.14141,0.014059253,0.008919232,0.009412212,0.009560115
t_3354,47.25304,35.21484,0.01352646,0.008452753,0.00923649,0.009647129
t_3355,47.07338,35.21484,0.0091288835,0.004571233,0.006514504,0.0069754925
t_3356,46.89372,35.21484,0.008841936,0.00417042,0.0059708166,0.006340467
t_3357,47.43271,35.21484,0.012767036,0.008025393,0.009333624,0.010516069
t_3358,47.61237,35.21484,0.010554907,0.0063011856,0.008569023,0.009026802
t_3359,46.98355,35.21484,0.009954762,0.005061245,0.0067166947,0.0066535757
t_336,47.79203,38.23809,0.017741486,0.016644513,0.019777905,0.024283051
t_3360,47.16321,35.21484,0.009452149,0.0049089566,0.00688817,0.007305335
t_3361,47.34287,35.21484,0.010921327,0.0062852404,0.008103667,0.01007909
t_3362,47.52254,35.21484,0.0153142605,0.010792735,0.011045531,0.011076837
t_3363,47.43271,35.28819,0.013904221,0.009345264,0.010374136,0.011225542
t_3364,47.16321,35.28819,0.010089649,0.0055395933,0.0075137476,0.007760711
t_3365,46.89372,35.28819,0.00812502,0.0036676174,0.0057282336,0.0067049456
t_3366,47.61237,35.28819,0.010735063,0.006634997,0.009068138,0.009667287
t_3367,47.34287,35.28819,0.015529813,0.010998511,0.011056366,0.010860434
t_3368,46.98355,35.28819,0.009634964,0.0049619917,0.0068175113,0.007046552
t_3369,47.25304,35.28819,0.013294335,0.008438884,0.009476289,0.010264748
t_337,47.61237,38.23809,0.01709775,0.015438333,0.01803694,0.021717994
t_3370,47.07338,35.28819,0.010193688,0.0055026747,0.007333645,0.007398768
t_3371,47.52254,35.28819,0.010507508,0.006331461,0.008696483,0.009279198
t_3372,46.98355,35.36149,0.010527066,0.00578455,0.0075453282,0.007458735
t_3373,47.52254,35.36149,0.016026985,0.012097467,0.0124073215,0.012662653
t_3374,47.34287,35.36149,0.0106075965,0.006357853,0.008623726,0.009066233
t_3375,47.16321,35.36149,0.011333491,0.0067208367,0.008496613,0.010403517
t_3376,47.61237,35.36149,0.011191903,0.0072288834,0.009763392,0.01035395
t_3377,47.07338,35.36149,0.013895956,0.008905054,0.009590585,0.009902158
t_3378,47.25304,35.36149,0.015070855,0.010496711,0.0108740935,0.011039183
t_3379,47.43271,35.36149,0.010695177,0.006552401,0.008936613,0.009490968
t_338,47.79203,38.30861,0.017206788,0.015717184,0.018568765,0.02263817
t_3380,46.89372,35.36149,0.009450717,0.004839066,0.0067485846,0.007086157
t_3381,47.25304,35.43471,0.015612294,0.011338048,0.011612982,0.01173728
t_3382,47.34287,35.43471,0.011388823,0.007218644,0.009452026,0.009656787
t_3383,46.98355,35.43471,0.010374666,0.0058080563,0.0077493675,0.007890003
t_3384,47.61237,35.43471,0.01148734,0.007692265,0.010392243,0.011089316
t_3385,46.89372,35.43471,0.010314724,0.0056260624,0.0074522006,0.007483842
t_3386,48.95984,34.84705,0.015620646,0.011384146,0.011696876,0.011871203
t_3387,48.51068,34.84705,0.015424509,0.01077999,0.010805648,0.010538536
t_3388,48.87001,34.84705,0.01177318,0.0073881038,0.009301972,0.011461182
t_3389,48.42085,34.84705,0.009134545,0.004886951,0.007177202,0.008066473
t_339,47.9717,38.30861,0.019915756,0.019749286,0.021803182,0.024961099
t_3390,48.69035,34.84705,0.009973703,0.0057105776,0.008008046,0.008655294
t_3391,49.04967,34.84705,0.016614579,0.012760012,0.012516521,0.012146222
t_3392,48.78018,34.92074,0.012473714,0.008194384,0.010022673,0.012066344
t_3393,48.60052,34.92074,0.015520005,0.011194382,0.011494001,0.011627694
t_3394,48.51068,34.92074,0.016386116,0.012286438,0.011922886,0.0113546625
t_3395,48.95984,34.92074,0.016521422,0.012770231,0.012819445,0.012809089
t_3396,49.04967,34.92074,0.017204493,0.013804245,0.013474201,0.013119084
t_3397,48.42085,34.92074,0.01585428,0.011476976,0.011402503,0.011089927
t_3398,48.87001,34.92074,0.01296745,0.008747956,0.010467297,0.012362873
t_3399,48.69035,34.92074,0.011663613,0.007369226,0.009405086,0.009330777
t_34,47.7022,39.35822,0.011870921,0.006365525,0.0073370663,0.007900766
t_340,48.15136,38.30861,0.024206277,0.026775395,0.026489127,0.02722871
t_3400,48.87001,34.99436,0.013298326,0.009331804,0.011192612,0.01334841
t_3401,48.69035,34.99436,0.011916868,0.007826486,0.010030363,0.010068315
t_3402,48.78018,34.99436,0.016807906,0.013240262,0.013216456,0.01316818
t_3403,48.60052,34.99436,0.015120166,0.010995557,0.011773159,0.012405798
t_3404,48.51068,34.99436,0.016638065,0.012812238,0.012587895,0.012244896
t_3405,48.95984,34.99436,0.016534047,0.0130344685,0.013402784,0.013683333
t_3406,48.42085,34.99436,0.016329428,0.012317475,0.01221144,0.011955978
t_3407,49.04967,34.99436,0.017857611,0.014972605,0.014533496,0.014181073
t_3408,48.69035,35.06792,0.0177091,0.014697605,0.014261454,0.013880291
t_3409,48.60052,35.06792,0.01755774,0.0144138755,0.013967982,0.013543667
t_341,47.61237,38.30861,0.01681627,0.014858026,0.017150164,0.02036287
t_3410,48.95984,35.06792,0.018192645,0.015605667,0.015201427,0.014958355
t_3411,48.51068,35.06792,0.014232409,0.010224264,0.011610773,0.013073024
t_3412,48.87001,35.06792,0.01819581,0.015568632,0.015011688,0.01458716
t_3413,49.04967,35.06792,0.018386537,0.01596407,0.015552554,0.015341865
t_3414,48.42085,35.06792,0.01346194,0.009345088,0.010974736,0.012760664
t_3415,48.78018,35.06792,0.017448442,0.014360243,0.014252935,0.014227968
t_3416,48.69035,35.14141,0.01761636,0.014752333,0.0147988545,0.015008359
t_3417,48.60052,35.14141,0.018164841,0.01552284,0.015013688,0.014639339
t_3418,48.51068,35.14141,0.013844199,0.010088022,0.011939559,0.014125883
t_3419,48.87001,35.14141,0.018829025,0.01674014,0.016135488,0.01578397
t_342,48.06153,38.30861,0.020597287,0.020878894,0.02291591,0.026109617
t_3420,49.04967,35.14141,0.019069508,0.017219827,0.016753916,0.016613346
t_3421,48.42085,35.14141,0.013373161,0.009515152,0.011468893,0.013783859
t_3422,48.95984,35.14141,0.019361375,0.017709691,0.016791215,0.016191646
t_3423,48.78018,35.14141,0.018780813,0.01663101,0.015898138,0.0153897265
t_3424,48.60052,35.21484,0.01890768,0.016879361,0.016229443,0.015841438
t_3425,48.69035,35.21484,0.019001985,0.017072141,0.016511805,0.016246757
t_3426,48.87001,35.21484,0.015220876,0.012245392,0.014292993,0.016912445
t_3427,48.51068,35.21484,0.01804772,0.015459153,0.015352058,0.015449332
t_3428,48.95984,35.21484,0.019671772,0.01831816,0.01772278,0.01754819
t_3429,49.04967,35.21484,0.019969268,0.018866083,0.018205443,0.018012634
t_343,48.24119,38.30861,0.02509957,0.028434392,0.02781643,0.028613178
t_3430,48.42085,35.21484,0.014472011,0.010950635,0.012748332,0.014905121
t_3431,48.78018,35.21484,0.019299308,0.0176132,0.016969187,0.016665911
t_3432,48.42085,35.28819,0.018501488,0.01628287,0.016154125,0.016314317
t_3433,48.60052,35.28819,0.019486789,0.017971741,0.017374722,0.017162558
t_3434,48.51068,35.28819,0.018921554,0.016994333,0.016697222,0.016731285
t_3435,48.69035,35.28819,0.019999191,0.01890749,0.018034276,0.01760867
t_3436,48.87001,35.28819,0.019765355,0.018568669,0.01830816,0.018548254
t_3437,48.95984,35.28819,0.020368477,0.019625658,0.019056292,0.019043168
t_3438,49.04967,35.28819,0.02103579,0.020860191,0.019892458,0.019555861
t_3439,48.78018,35.28819,0.020116547,0.019132143,0.018360512,0.018070335
t_344,47.88186,38.30861,0.01767953,0.016500823,0.019493813,0.02379921
t_3440,48.87001,35.36149,0.019192712,0.017944468,0.018702671,0.01992764
t_3441,48.60052,35.36149,0.020440191,0.019737734,0.018910075,0.01861821
t_3442,48.42085,35.36149,0.019439828,0.017942479,0.017601788,0.01768349
t_3443,49.04967,35.36149,0.021643847,0.022001162,0.0212527,0.021262702
t_3444,48.51068,35.36149,0.020114165,0.019130241,0.018393844,0.018142799
t_3445,48.69035,35.36149,0.020134263,0.019232681,0.0188949,0.019110342
t_3446,48.95984,35.36149,0.01924718,0.018113447,0.019029316,0.02046891
t_3447,48.78018,35.36149,0.020518271,0.019923627,0.019470673,0.019620018
t_3448,48.95984,35.43471,0.02214093,0.022934988,0.02230335,0.022525126
t_3449,48.78018,35.43471,0.021589223,0.021901552,0.021237921,0.021333486
t_345,47.7022,38.30861,0.017967159,0.016545268,0.018564671,0.021489546
t_3450,48.69035,35.43471,0.021457156,0.021649996,0.020848988,0.020769397
t_3451,48.87001,35.43471,0.021327976,0.021475824,0.021302221,0.021918394
t_3452,48.60052,35.43471,0.016028918,0.013796308,0.016429061,0.020003917
t_3453,49.04967,35.43471,0.022663629,0.023916746,0.023077816,0.023154754
t_3454,48.42085,35.43471,0.020455252,0.019786261,0.019204382,0.019192746
t_3455,48.51068,35.43471,0.019586833,0.018448662,0.018767446,0.019484356
t_3456,45.90557,34.84705,0.007036744,0.0019022139,0.0029030705,0.0028620355
t_3457,45.9954,34.84705,0.007434831,0.0021256076,0.0031302413,0.0037952447
t_3458,46.08523,34.84705,0.006759971,0.0019120832,0.0030257725,0.0031566462
t_3459,45.81574,34.84705,0.0060483194,0.0014820702,0.0025099632,0.0027234484
t_346,48.33102,38.30861,0.02660509,0.031499457,0.029769305,0.029628212
t_3460,45.9954,34.92074,0.0071833357,0.00208415,0.0031578676,0.0031510475
t_3461,46.08523,34.92074,0.0065528597,0.0018851788,0.0030620287,0.0033117873
t_3462,45.90557,34.92074,0.007656442,0.0022133193,0.0031902927,0.003783139
t_3463,46.08523,34.99436,0.006623146,0.0019714546,0.0031917598,0.0034723445
t_3464,51.74462,34.77329,0.012716118,0.0066519487,0.0070848293,0.006919079
t_3465,52.10395,34.77329,0.0108952075,0.0047451085,0.0055344305,0.0056927614
t_3466,52.01411,34.84705,0.009901344,0.004339667,0.005507754,0.006300214
t_3467,51.92428,34.84705,0.009463697,0.0041683074,0.0055045383,0.0066082557
t_3468,51.83445,34.84705,0.01260027,0.006581087,0.007081023,0.007002342
t_3469,51.56496,34.84705,0.013006966,0.007338054,0.007914791,0.0080156475
t_347,48.24119,38.37907,0.024598172,0.027596774,0.026298257,0.026317136
t_3470,52.10395,34.84705,0.010688092,0.0047368687,0.005648314,0.0060020387
t_3471,51.65479,34.84705,0.013302006,0.0074895844,0.007852419,0.007670358
t_3472,51.47513,34.84705,0.013622491,0.008059208,0.008451515,0.008366989
t_3473,51.74462,34.84705,0.013235725,0.007301418,0.0076080197,0.0073322705
t_3474,51.74462,34.92074,0.0130057,0.0072430777,0.0077601597,0.0077670226
t_3475,52.10395,34.92074,0.012551874,0.0062978473,0.0066716815,0.0063943733
t_3476,51.65479,34.92074,0.01364596,0.008002267,0.00832318,0.008136472
t_3477,52.01411,34.92074,0.011590038,0.0056454153,0.006439177,0.0066470723
t_3478,51.56496,34.92074,0.013523857,0.008013401,0.008489157,0.008514778
t_3479,51.92428,34.92074,0.011001966,0.005344689,0.006388236,0.006981185
t_348,47.7022,38.37907,0.017784439,0.016062137,0.017712185,0.020085333
t_3480,51.83445,34.92074,0.011654434,0.0059663183,0.0068928977,0.0073263734
t_3481,51.47513,34.92074,0.014214562,0.008865674,0.00910475,0.00890074
t_3482,52.10395,34.99436,0.012491117,0.006378436,0.00685823,0.006733503
t_3483,51.92428,34.99436,0.012213005,0.006430236,0.0071794987,0.0073710363
t_3484,51.56496,34.99436,0.014242761,0.008942262,0.009205689,0.009041972
t_3485,52.01411,34.99436,0.01302962,0.0070091253,0.0073475274,0.0070863212
t_3486,51.74462,34.99436,0.011379365,0.0060508987,0.007249927,0.008133827
t_3487,51.47513,34.99436,0.014235636,0.009073083,0.009455887,0.0094660465
t_3488,51.83445,34.99436,0.012250847,0.0066082114,0.0074311597,0.007746226
t_3489,51.65479,34.99436,0.012117177,0.0067894384,0.007844369,0.008533093
t_349,48.06153,38.37907,0.017835809,0.016755413,0.019776266,0.024139743
t_3490,52.10395,35.06792,0.01313177,0.007108988,0.0074001937,0.007085675
t_3491,51.65479,35.06792,0.014423163,0.009176544,0.009371652,0.009143979
t_3492,51.92428,35.06792,0.013602148,0.00786248,0.008132455,0.007863898
t_3493,52.01411,35.06792,0.013477857,0.0075965687,0.007821322,0.0074670287
t_3494,51.47513,35.06792,0.014914702,0.010023994,0.010209928,0.010064118
t_3495,51.74462,35.06792,0.01377535,0.008332377,0.00873923,0.008702966
t_3496,51.56496,35.06792,0.014378913,0.009271342,0.009616775,0.009598114
t_3497,51.83445,35.06792,0.013730192,0.008137823,0.0084544625,0.008276038
t_3498,51.65479,35.14141,0.014368173,0.009288181,0.009663206,0.009686287
t_3499,52.10395,35.14141,0.013360533,0.00746938,0.0077475277,0.0074505103
t_35,48.15136,39.35822,0.011830272,0.0066783214,0.007889515,0.008868751
t_350,47.9717,38.37907,0.017192045,0.015768202,0.018798487,0.02314059
t_3500,52.01411,35.14141,0.013902741,0.008189372,0.008301323,0.00786241
t_3501,51.92428,35.14141,0.009697027,0.004817368,0.006487133,0.006496829
t_3502,51.47513,35.14141,0.010106286,0.0057405466,0.007913629,0.00838007
t_3503,51.83445,35.14141,0.0144444,0.009080673,0.0091449395,0.008739727
t_3504,51.56496,35.14141,0.014703529,0.009817042,0.01015381,0.010183772
t_3505,51.74462,35.14141,0.014484228,0.00926505,0.009443818,0.009204634
t_3506,51.65479,35.21484,0.015007026,0.010188964,0.010377959,0.01025463
t_3507,51.74462,35.21484,0.014666716,0.009634826,0.009862972,0.009728806
t_3508,51.92428,35.21484,0.01248405,0.007140717,0.008091649,0.0086415745
t_3509,52.10395,35.21484,0.009926579,0.0048436224,0.0063458346,0.007741935
t_351,47.79203,38.37907,0.01638316,0.014430424,0.0172005,0.021102047
t_3510,52.01411,35.21484,0.010211799,0.005183943,0.0067222426,0.008181589
t_3511,51.83445,35.21484,0.0107786525,0.0058982912,0.007515656,0.009121918
t_3512,51.56496,35.21484,0.015039089,0.010387431,0.010716283,0.010799465
t_3513,51.47513,35.21484,0.015313418,0.010873043,0.011211461,0.01136213
t_3514,52.01411,35.28819,0.013891296,0.008449705,0.008798266,0.008695299
t_3515,51.47513,35.28819,0.016222438,0.01219688,0.012197889,0.012063265
t_3516,51.65479,35.28819,0.015053193,0.010418444,0.010753624,0.010848744
t_3517,51.74462,35.28819,0.010174812,0.00569693,0.0077449186,0.008050355
t_3518,51.92428,35.28819,0.014016847,0.008751959,0.0091719385,0.009198105
t_3519,52.10395,35.28819,0.012386282,0.0068667494,0.007730416,0.008126176
t_352,47.61237,38.37907,0.01919663,0.017820003,0.018224783,0.019082477
t_3520,51.83445,35.28819,0.014202468,0.009123377,0.009591851,0.0097247
t_3521,51.56496,35.28819,0.014735458,0.010244229,0.010911634,0.0113199735
t_3522,52.01411,35.36149,0.009396029,0.0048197373,0.0067645484,0.007154306
t_3523,51.56496,35.36149,0.015797788,0.011668634,0.011952519,0.01212101
t_3524,51.74462,35.36149,0.014977032,0.010329128,0.010704239,0.010842897
t_3525,51.65479,35.36149,0.0153268315,0.010919562,0.011281322,0.0114684375
t_3526,51.83445,35.36149,0.014637093,0.009761936,0.010150818,0.010244848
t_3527,52.10395,35.36149,0.010690087,0.005646906,0.0071394807,0.008521005
t_3528,51.92428,35.36149,0.014360098,0.009275552,0.009651479,0.009674397
t_3529,51.47513,35.36149,0.01124061,0.0071864096,0.0095953895,0.010028421
t_353,48.15136,38.37907,0.022548376,0.023796083,0.02400153,0.025107695
t_3530,52.01411,35.43471,0.013292621,0.008168258,0.009008719,0.009474159
t_3531,51.56496,35.43471,0.016088795,0.01221647,0.012541429,0.012826083
t_3532,51.83445,35.43471,0.014919344,0.010244954,0.010633976,0.010781977
t_3533,51.74462,35.43471,0.014964979,0.010493499,0.011039977,0.011306159
t_3534,49.58866,34.77329,0.009607081,0.0056288675,0.008297551,0.009540918
t_3535,49.67849,34.77329,0.011880509,0.007645161,0.009691394,0.009577414
t_3536,49.76833,34.77329,0.0123805795,0.008116141,0.009988211,0.012103144
t_3537,49.13951,34.77329,0.015591342,0.011239413,0.011450923,0.011475845
t_3538,49.409,34.84705,0.0099184895,0.006033873,0.008841311,0.010166663
t_3539,49.22934,34.84705,0.010471373,0.0064592184,0.0090410095,0.009888291
t_354,47.88186,38.37907,0.017252676,0.015703471,0.018348392,0.022123903
t_3540,49.85816,34.84705,0.010716647,0.0067980564,0.009478178,0.01037153
t_3541,49.13951,34.84705,0.009693171,0.0056142155,0.008351883,0.009712989
t_3542,49.67849,34.84705,0.013563193,0.009538419,0.011219103,0.013101787
t_3543,49.58866,34.84705,0.012707062,0.008668246,0.010679065,0.013049324
t_3544,49.31917,34.84705,0.011569239,0.0074931257,0.009802467,0.010040169
t_3545,49.49883,34.84705,0.011179021,0.0071934466,0.0097028585,0.010266083
t_3546,49.76833,34.84705,0.010114108,0.0062628225,0.009098262,0.01039017
t_3547,49.409,34.92074,0.011148291,0.007352385,0.010132649,0.0110175945
t_3548,49.67849,34.92074,0.010452406,0.006596137,0.009683323,0.011259531
t_3549,49.49883,34.92074,0.010528535,0.0068000713,0.009784516,0.011131008
t_355,48.33102,38.37907,0.024537154,0.027404346,0.026626764,0.02718547
t_3550,49.85816,34.92074,0.013709445,0.009965357,0.011897194,0.014203587
t_3551,49.13951,34.92074,0.016463678,0.012837993,0.013113628,0.013403554
t_3552,49.76833,34.92074,0.014782507,0.011125265,0.012585142,0.014230474
t_3553,49.58866,34.92074,0.015148789,0.011513155,0.012774947,0.01415389
t_3554,49.22934,34.92074,0.010316373,0.0065125893,0.00940403,0.010700652
t_3555,49.31917,34.92074,0.010265121,0.0063933292,0.009382557,0.010873463
t_3556,49.31917,34.99436,0.012910329,0.009285005,0.011739158,0.011788151
t_3557,49.58866,34.99436,0.013946135,0.01048443,0.0126558915,0.015370197
t_3558,49.13951,34.99436,0.01183181,0.008091964,0.010779573,0.011364073
t_3559,49.85816,34.99436,0.01120542,0.007672517,0.01085358,0.0122206835
t_356,48.06153,38.44946,0.017967066,0.016680537,0.018982818,0.02233425
t_3560,49.49883,34.99436,0.011724435,0.00815483,0.011135017,0.012082707
t_3561,49.67849,34.99436,0.011741074,0.008203867,0.011231753,0.012229981
t_3562,49.409,34.99436,0.011581754,0.007984831,0.010963715,0.011952902
t_3563,49.22934,34.99436,0.011766618,0.008083385,0.010873404,0.011590925
t_3564,49.76833,34.99436,0.011397728,0.007866444,0.011002564,0.012245106
t_3565,49.49883,35.06792,0.011554904,0.008200798,0.011602961,0.0131321475
t_3566,49.13951,35.06792,0.018654948,0.016442211,0.015956193,0.015710562
t_3567,49.67849,35.06792,0.011889967,0.008575914,0.0119406395,0.013301538
t_3568,49.31917,35.06792,0.0124753695,0.00907637,0.01206119,0.01279408
t_3569,49.58866,35.06792,0.012559271,0.009260628,0.012380695,0.013238912
t_357,47.9717,38.44946,0.016220542,0.014280595,0.01725263,0.017001757
t_3570,49.85816,35.06792,0.018093612,0.015811617,0.01620179,0.016778106
t_3571,49.22934,35.06792,0.012256839,0.008800507,0.011779187,0.012568254
t_3572,49.76833,35.06792,0.011431111,0.007967646,0.011507683,0.013318948
t_3573,49.409,35.06792,0.012381117,0.0090195555,0.012107732,0.01298305
t_3574,49.85816,35.14141,0.013535225,0.010574854,0.013795039,0.0144749805
t_3575,49.49883,35.14141,0.012996697,0.009944173,0.013301638,0.014291737
t_3576,49.67849,35.14141,0.012974903,0.009957911,0.013398183,0.014487348
t_3577,49.409,35.14141,0.012732677,0.0096239485,0.013012667,0.014119819
t_3578,49.58866,35.14141,0.013282502,0.0102826385,0.013578664,0.014414991
t_3579,49.22934,35.14141,0.014972834,0.012021794,0.014286163,0.017222412
t_358,47.88186,38.44946,0.017220864,0.0154143255,0.01754311,0.020571193
t_3580,49.76833,35.14141,0.012584313,0.009536068,0.01312013,0.01450747
t_3581,49.13951,35.14141,0.019101556,0.017319825,0.016995788,0.017033607
t_3582,49.31917,35.14141,0.015422323,0.012612312,0.01475924,0.017549967
t_3583,49.85816,35.21484,0.0154678,0.013097058,0.015986184,0.015788754
t_3584,49.67849,35.21484,0.017087149,0.015117349,0.01716312,0.019949554
t_3585,49.58866,35.21484,0.01393278,0.0112641,0.01481117,0.015719142
t_3586,49.409,35.21484,0.014344027,0.011677228,0.014915841,0.015377168
t_3587,49.76833,35.21484,0.015509825,0.013155819,0.016040003,0.015826473
t_3588,49.49883,35.21484,0.019794589,0.018789554,0.019022003,0.019663146
t_3589,49.31917,35.21484,0.01469613,0.012039181,0.015021545,0.015125718
t_359,48.24119,38.44946,0.020728393,0.02081146,0.021940596,0.023969932
t_3590,49.13951,35.21484,0.013502666,0.010540418,0.013777186,0.014484585
t_3591,49.22934,35.21484,0.015271712,0.01265506,0.015247166,0.018716648
t_3592,49.85816,35.28819,0.016738635,0.014971054,0.017826647,0.02177604
t_3593,49.58866,35.28819,0.014078645,0.011674384,0.015743384,0.017168796
t_3594,49.76833,35.28819,0.016763614,0.0150113925,0.017872607,0.021831585
t_3595,49.22934,35.28819,0.021190422,0.021156995,0.020525865,0.020590477
t_3596,49.409,35.28819,0.021066647,0.020995116,0.020825887,0.021405298
t_3597,49.31917,35.28819,0.021513492,0.021757025,0.021025253,0.02103276
t_3598,49.67849,35.28819,0.015859047,0.013859268,0.017173566,0.017266713
t_3599,49.13951,35.28819,0.020948619,0.020703964,0.020068895,0.02008664
t_36,47.61237,39.35822,0.012363183,0.0066861454,0.007436248,0.00768069
t_360,47.7022,38.44946,0.019064728,0.017575603,0.017957544,0.018769475
t_3600,49.49883,35.28819,0.018398477,0.017105531,0.018908095,0.021463415
t_3601,49.58866,35.36149,0.015723854,0.013928809,0.017953401,0.018785585
t_3602,49.13951,35.36149,0.02173852,0.022186426,0.021621061,0.021851262
t_3603,49.67849,35.36149,0.018062767,0.017009623,0.019855859,0.02385948
t_3604,50.66664,34.77329,0.011176553,0.0066297413,0.00849905,0.010566298
t_3605,50.75647,34.77329,0.012861648,0.008039347,0.009254997,0.010286542
t_3606,51.02597,34.77329,0.014533057,0.009406444,0.009637828,0.009482667
t_3607,50.8463,34.77329,0.014776674,0.009875548,0.010150298,0.010104239
t_3608,50.93614,34.84705,0.012544655,0.00778335,0.009144873,0.010395127
t_3609,51.1158,34.84705,0.014067582,0.0090084765,0.009562536,0.009802303
t_361,48.15136,38.44946,0.017954038,0.016786097,0.019392135,0.023174224
t_3610,51.29546,34.84705,0.014128619,0.008831364,0.009164783,0.0090821935
t_3611,51.20563,34.84705,0.014254744,0.009085918,0.009452722,0.009442623
t_3612,51.38529,34.84705,0.013946053,0.008516725,0.008845502,0.008723058
t_3613,51.02597,34.84705,0.013012082,0.008100927,0.009198122,0.010047825
t_3614,50.8463,34.84705,0.015129077,0.010508053,0.010802317,0.010853077
t_3615,50.75647,34.84705,0.015744062,0.011355097,0.011382541,0.011184932
t_3616,50.66664,34.84705,0.016032336,0.011811756,0.011754267,0.0115027
t_3617,50.93614,34.92074,0.0151143195,0.010616699,0.0110407155,0.011277697
t_3618,50.66664,34.92074,0.01661414,0.012807013,0.012651027,0.012392012
t_3619,51.1158,34.92074,0.015145979,0.010422267,0.010599992,0.010488325
t_362,47.61237,38.44946,0.018499622,0.016606782,0.01706266,0.01787624
t_3620,51.29546,34.92074,0.014639755,0.0095919315,0.009823747,0.009689634
t_3621,51.20563,34.92074,0.014480475,0.009540245,0.009967331,0.010088842
t_3622,50.8463,34.92074,0.01387362,0.0094087375,0.010534737,0.011534179
t_3623,50.75647,34.92074,0.012830279,0.008490868,0.0101373475,0.011902686
t_3624,51.38529,34.92074,0.014239891,0.009020778,0.009354568,0.0092929555
t_3625,51.02597,34.92074,0.015279959,0.010696424,0.010914162,0.010885547
t_3626,50.93614,34.99436,0.015843842,0.011721082,0.011972598,0.01210455
t_3627,50.66664,34.99436,0.01600676,0.012256141,0.012789363,0.013211566
t_3628,50.75647,34.99436,0.015781451,0.011876247,0.012417302,0.012812595
t_3629,51.29546,34.99436,0.014951431,0.010147625,0.010392103,0.010336599
t_363,47.79203,38.44946,0.01898246,0.017616272,0.018373877,0.019670416
t_3630,51.20563,34.99436,0.015043903,0.0103869205,0.010707275,0.010779067
t_3631,50.8463,34.99436,0.01605886,0.0121031115,0.012356925,0.012535268
t_3632,51.1158,34.99436,0.015371025,0.010901658,0.01116661,0.011223151
t_3633,51.38529,34.99436,0.014031054,0.009003045,0.009599349,0.009789944
t_3634,51.02597,34.99436,0.016120415,0.011967912,0.011905661,0.0116660325
t_3635,50.93614,35.06792,0.016404264,0.012660621,0.0128445,0.012995314
t_3636,50.8463,35.06792,0.0167638,0.0132499235,0.013358265,0.013479115
t_3637,51.1158,35.06792,0.01460999,0.010279861,0.0111623155,0.011878588
t_3638,51.38529,35.06792,0.015293791,0.010616905,0.010722684,0.010540471
t_3639,51.29546,35.06792,0.015334619,0.010801771,0.011029182,0.011025144
t_364,48.33102,38.44946,0.022454526,0.023610463,0.023718458,0.02470798
t_3640,50.66664,35.06792,0.01717316,0.014011346,0.014155367,0.014407134
t_3641,50.75647,35.06792,0.01374471,0.009903478,0.011703189,0.013798638
t_3642,51.20563,35.06792,0.015542143,0.011190346,0.011442891,0.01151588
t_3643,51.02597,35.06792,0.016154148,0.01221593,0.012401644,0.0125043
t_3644,51.38529,35.14141,0.014196799,0.009603097,0.010468587,0.011098238
t_3645,51.20563,35.14141,0.0145662725,0.0103194835,0.011302043,0.012167064
t_3646,50.93614,35.14141,0.014180041,0.010362743,0.011975207,0.013801979
t_3647,51.29546,35.14141,0.01450556,0.010092159,0.010956112,0.011628434
t_3648,50.66664,35.14141,0.015818624,0.012594059,0.013877798,0.015378047
t_3649,50.75647,35.14141,0.017428592,0.014495642,0.014677834,0.015031861
t_365,47.88186,38.51977,0.019439684,0.01818779,0.018431243,0.019133618
t_3650,51.1158,35.14141,0.016411768,0.012635442,0.012768781,0.012851815
t_3651,50.8463,35.14141,0.011955927,0.008212696,0.010857357,0.011359718
