# 19900620_M7.4_Manjil-Rudbar median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:150km
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014 
t_3066,47.63354,36.51805,0.048279528,0.045620948,0.049956817,0.04984954
t_3067,47.45387,36.51805,0.030634277,0.026331222,0.0352029,0.031292237
t_3068,47.54371,36.51805,0.034185905,0.029697942,0.039071206,0.034616485
t_3069,47.72337,36.51805,0.040183075,0.035123702,0.04671178,0.039769452
t_307,51.58613,34.47039,0.012095865,0.010923713,0.011711736,0.014540901
t_3070,47.63354,36.59021,0.042862423,0.038496654,0.047191378,0.043087024
t_3071,47.45387,36.59021,0.02986627,0.025384657,0.03507881,0.03029305
t_3072,47.54371,36.59021,0.034695283,0.030069496,0.040015116,0.034954168
t_3073,47.36404,36.59021,0.02711642,0.022877958,0.031841207,0.027763449
t_3074,47.18438,36.59021,0.032498654,0.03001111,0.033200033,0.03515451
t_3075,47.27421,36.59021,0.026533486,0.022606814,0.03033571,0.027538698
t_3076,47.36404,36.6623,0.027338061,0.02301354,0.03231516,0.027884329
t_3077,47.18438,36.6623,0.031898554,0.029134903,0.03308313,0.03427464
t_3078,47.27421,36.6623,0.024966879,0.020889312,0.029454924,0.025708165
t_3079,47.18438,36.73433,0.02427439,0.020419532,0.028150037,0.025249546
t_308,51.49629,34.54441,0.013472134,0.012282087,0.012940744,0.016128095
t_3080,47.27421,36.73433,0.025234727,0.021100936,0.029866032,0.025918588
t_3081,47.36404,36.73433,0.02764675,0.02325765,0.032798134,0.02812024
t_3082,47.18438,36.80629,0.023556752,0.01963403,0.027758602,0.024398264
t_3083,45.74708,36.01103,0.0074297097,0.0060246335,0.0081785815,0.008688627
t_3084,45.92674,36.01103,0.007512298,0.005919344,0.008558927,0.0085945735
t_3085,45.83691,36.01103,0.0077382787,0.006253731,0.008559558,0.008994037
t_3086,45.74708,36.08367,0.006975126,0.005504855,0.00789894,0.0080438135
t_3087,45.83691,36.08367,0.007044658,0.0054999674,0.008113483,0.008054732
t_3088,45.92674,36.08367,0.0066467877,0.0050611324,0.0079944115,0.0075105587
t_3089,45.83691,36.15623,0.006551418,0.005005489,0.007812935,0.0074296556
t_309,51.67596,34.54441,0.012376078,0.011197836,0.011964876,0.014864008
t_3090,45.74708,36.15623,0.006445578,0.004958663,0.00756811,0.0073538916
t_3091,45.92674,36.15623,0.006914373,0.005293367,0.008260649,0.007813736
t_3092,45.74708,36.22873,0.006299543,0.0048034717,0.007511487,0.0071590454
t_3093,46.01657,36.08367,0.0071795774,0.005507843,0.008576696,0.008096638
t_3094,46.1064,36.15623,0.007939435,0.0061442805,0.009422035,0.008921808
t_3095,46.19623,36.15623,0.008684786,0.0067892754,0.01019921,0.009742241
t_3096,46.01657,36.15623,0.007522146,0.00581071,0.008905183,0.008486606
t_3097,46.19623,36.22873,0.010489763,0.008568382,0.011579269,0.011920484
t_3098,46.1064,36.22873,0.009270208,0.007419195,0.010464824,0.010508403
t_3099,46.01657,36.22873,0.007378034,0.0056523173,0.008864951,0.008290467
t_31,51.49629,33.8012,0.0062045236,0.005186294,0.00652597,0.0075068036
t_310,51.76579,34.3963,0.010635225,0.009530049,0.010342896,0.012868608
t_3100,46.1064,36.30116,0.010245891,0.008406895,0.011240524,0.011713826
t_3101,46.19623,36.30116,0.011736411,0.009890598,0.012553218,0.013498177
t_3102,46.01657,36.30116,0.0075641572,0.005808932,0.009069328,0.008493598
t_3103,45.56741,36.15623,0.0073815454,0.0060952855,0.007946628,0.008746665
t_3104,45.47758,36.15623,0.005676158,0.0043808073,0.0065623275,0.006558787
t_3105,45.65724,36.15623,0.0062496173,0.004826399,0.007265869,0.007167306
t_3106,45.47758,36.22873,0.0060939374,0.0047889,0.0069149346,0.0070898496
t_3107,45.56741,36.22873,0.0068889153,0.005541311,0.0076389173,0.008063632
t_3108,45.65724,36.22873,0.006298225,0.0048556332,0.0073495,0.00721016
t_3109,45.56741,36.30116,0.0065792594,0.005187677,0.0074481266,0.007622133
t_311,51.85562,34.3963,0.010025072,0.008909362,0.009841959,0.012130187
t_3110,45.65724,36.30116,0.0056218454,0.0042053517,0.0068849875,0.0063696573
t_3111,45.47758,36.30116,0.0060288683,0.0046993876,0.006899843,0.0069798212
t_3112,45.56741,36.37352,0.0070939423,0.0057098153,0.007865897,0.00828601
t_3113,45.92674,36.22873,0.0071713934,0.0055174204,0.008515145,0.008104583
t_3114,45.83691,36.22873,0.006445281,0.0048885564,0.007787782,0.0072836266
t_3115,45.92674,36.30116,0.0074941567,0.00580629,0.0088141775,0.008475661
t_3116,45.83691,36.30116,0.00708824,0.0054801167,0.008322569,0.008046238
t_3117,45.74708,36.30116,0.0061718593,0.0046692085,0.007461917,0.0069894423
t_3118,45.83691,36.37352,0.006614956,0.005016876,0.008015457,0.0074571846
t_3119,45.92674,36.37352,0.007221808,0.0055301753,0.008664777,0.00812922
t_312,51.94545,34.3963,0.00921872,0.008073009,0.009216003,0.011132632
t_3120,45.74708,36.37352,0.0062080813,0.004689696,0.0075323237,0.007019774
t_3121,45.83691,36.44582,0.0069998484,0.0053659305,0.008351309,0.007908612
t_3122,45.92674,36.44582,0.008070715,0.006327188,0.009343635,0.0091387015
t_3123,45.65724,36.37352,0.0058041,0.0043626428,0.0070637483,0.0065794284
t_3124,45.47758,36.37352,0.0056511434,0.004313531,0.0066540064,0.0064847297
t_3125,45.56741,36.44582,0.0056173373,0.00422493,0.006804968,0.0063879625
t_3126,45.65724,36.44582,0.0059286794,0.004467618,0.007194553,0.006719801
t_3127,45.47758,36.44582,0.0051164604,0.0038050173,0.0062804837,0.0058199386
t_3128,45.56741,36.51805,0.0076135825,0.006224449,0.008306504,0.008936063
t_3129,45.65724,36.51805,0.005995481,0.0045199776,0.00727751,0.0067909467
t_313,51.76579,34.47039,0.010800651,0.009605982,0.010638028,0.012992699
t_3130,45.47758,36.51805,0.0052639884,0.0039329384,0.0064202645,0.0059920284
t_3131,45.56741,36.59021,0.005777069,0.00435653,0.00698151,0.006565599
t_3132,45.65724,36.59021,0.005975582,0.0044926777,0.007289982,0.0067578154
t_3133,46.1064,36.37352,0.011529128,0.009780863,0.01221716,0.013352302
t_3134,46.01657,36.37352,0.008044204,0.0062479163,0.009489235,0.009051345
t_3135,46.19623,36.37352,0.010073905,0.008067097,0.011456444,0.011325353
t_3136,46.1064,36.44582,0.013802644,0.012290473,0.013801363,0.016237892
t_3137,46.19623,36.44582,0.0117689455,0.009824157,0.012732881,0.01343202
t_3138,46.01657,36.44582,0.0086031845,0.0067695733,0.009956672,0.009706061
t_3139,46.1064,36.51805,0.009073279,0.007128342,0.010600561,0.010168957
t_314,51.94545,34.47039,0.010271788,0.009159249,0.01004581,0.012428533
t_3140,46.19623,36.51805,0.011278744,0.009242981,0.012447323,0.012747263
t_3141,46.01657,36.51805,0.013861061,0.01249241,0.013594051,0.016429145
t_3142,46.19623,36.59021,0.010719147,0.0086406935,0.012116981,0.012029142
t_3143,45.74708,36.44582,0.0063079717,0.004770883,0.00764782,0.0071284114
t_3144,45.83691,36.51805,0.0073900064,0.0057241484,0.008682785,0.008367401
t_3145,45.92674,36.51805,0.00803889,0.006280448,0.009368638,0.009083858
t_3146,45.74708,36.51805,0.0066670277,0.005096993,0.007955774,0.0075521464
t_3147,45.83691,36.59021,0.0071936045,0.005525752,0.008572478,0.008118336
t_3148,45.92674,36.59021,0.008299495,0.0065197344,0.009598785,0.009385683
t_3149,45.74708,36.59021,0.006462809,0.0048951292,0.007832424,0.007294697
t_315,51.85562,34.47039,0.010265726,0.009077878,0.010171513,0.01235977
t_3150,45.83691,36.6623,0.0071372585,0.005462923,0.008560247,0.008040498
t_3151,45.92674,36.6623,0.0077374573,0.005967682,0.009219561,0.008695791
t_3152,45.74708,36.6623,0.006534534,0.00495404,0.007913882,0.007372941
t_3153,45.47758,36.59021,0.0059623,0.0045815,0.006967144,0.0068418607
t_3154,45.56741,36.6623,0.0066214562,0.0051535517,0.007629186,0.007596225
t_3155,45.47758,36.6623,0.0060835197,0.0046907268,0.007077367,0.006985185
t_3156,45.65724,36.6623,0.007146625,0.0056017777,0.008183499,0.0081833415
t_3157,45.65724,36.73433,0.0072144307,0.00566009,0.008254345,0.008259199
t_3158,45.47758,36.73433,0.006146322,0.0047449037,0.0071410774,0.007056953
t_3159,45.56741,36.73433,0.006582555,0.0051078736,0.0076206587,0.0075399484
t_316,51.94545,34.54441,0.01051309,0.00932903,0.010374657,0.012658667
t_3160,45.74708,36.73433,0.006701353,0.0051039173,0.008063168,0.0075678043
t_3161,45.56741,36.80629,0.0069514713,0.0054669357,0.00790415,0.0079985
t_3162,45.65724,36.80629,0.0072873537,0.0057254327,0.008324081,0.008343381
t_3163,46.01657,36.59021,0.010729581,0.008946983,0.011576388,0.012359262
t_3164,46.1064,36.59021,0.009266375,0.00729954,0.01079311,0.010382907
t_3165,46.01657,36.6623,0.010337963,0.008488575,0.011336152,0.011814418
t_3166,46.19623,36.6623,0.0122893015,0.01028781,0.013278245,0.01398895
t_3167,46.1064,36.6623,0.011937668,0.010088004,0.012735732,0.013733179
t_3168,46.01657,36.73433,0.013907713,0.012460897,0.013775855,0.016416145
t_3169,46.19623,36.73433,0.010584556,0.0084723495,0.012118666,0.011831435
t_317,51.76579,34.54441,0.011940174,0.010785626,0.011547285,0.01437247
t_3170,46.1064,36.73433,0.011340841,0.0093985,0.01235232,0.012923293
t_3171,46.19623,36.80629,0.011274039,0.009155359,0.012634817,0.012651883
t_3172,46.01657,36.80629,0.009332823,0.007418204,0.010680192,0.010519052
t_3173,45.83691,36.73433,0.007844739,0.0061310898,0.009110411,0.00888775
t_3174,45.92674,36.73433,0.01256996,0.01111452,0.012624288,0.014857361
t_3175,45.83691,36.80629,0.007452721,0.005748209,0.008841913,0.008406599
t_3176,45.74708,36.80629,0.009695505,0.00819246,0.010242,0.011391837
t_3177,45.92674,36.80629,0.008855329,0.0070359334,0.010085945,0.010031496
t_3178,45.83691,36.87818,0.008393003,0.0066581042,0.009538898,0.009547401
t_3179,45.92674,36.87818,0.011200051,0.009556789,0.011761521,0.013065517
t_318,51.85562,34.54441,0.011486866,0.0103531405,0.011121198,0.0138555765
t_3180,45.74708,36.87818,0.012628583,0.011471572,0.012148485,0.015175972
t_3181,45.92674,36.95,0.008016302,0.0062105535,0.009502342,0.009006629
t_3182,45.74708,36.95,0.010392467,0.008945448,0.01073868,0.012286468
t_3183,46.82505,36.15623,0.018779628,0.016465772,0.019651815,0.021063395
t_3184,46.73522,36.22873,0.015402696,0.012813586,0.01707769,0.016967854
t_3185,46.55556,36.22873,0.014733498,0.012510023,0.015802413,0.016602786
t_3186,46.64539,36.22873,0.014572177,0.012113766,0.016071334,0.016158598
t_3187,46.82505,36.22873,0.016294872,0.013567036,0.018167647,0.017830081
t_3188,46.73522,36.30116,0.016078101,0.013448803,0.017727632,0.017693806
t_3189,46.64539,36.30116,0.016230095,0.013859624,0.017388342,0.018152978
t_319,51.85562,34.61837,0.011797835,0.010589367,0.011516784,0.01416125
t_3190,46.55556,36.30116,0.013177144,0.010765194,0.0148609625,0.014588327
t_3191,46.82505,36.30116,0.015489103,0.0126710255,0.017813595,0.016810747
t_3192,46.55556,36.37352,0.017945042,0.016009357,0.018254992,0.020524956
t_3193,46.28606,36.15623,0.010634215,0.008635864,0.011847137,0.012012001
t_3194,46.3759,36.15623,0.011323069,0.009225702,0.012616953,0.01273366
t_3195,46.46573,36.22873,0.014551779,0.012535411,0.015317712,0.016613249
t_3196,46.28606,36.22873,0.0144244125,0.012795437,0.014556024,0.016847111
t_3197,46.3759,36.22873,0.013163399,0.0111765,0.014032203,0.015033153
t_3198,46.46573,36.30116,0.015529302,0.013566348,0.01610797,0.017786125
t_3199,46.28606,36.30116,0.012267099,0.010299239,0.013207852,0.0139986975
t_32,51.40646,33.87582,0.004383267,0.0032470871,0.005342533,0.0050316723
t_320,51.2268,34.3963,0.012774319,0.011537286,0.012411856,0.015280582
t_3200,46.3759,36.30116,0.012934489,0.010846614,0.013981572,0.014656872
t_3201,46.46573,36.37352,0.012676979,0.010346534,0.014256493,0.014089533
t_3202,46.28606,36.37352,0.012548643,0.010554434,0.01349724,0.014303203
t_3203,47.00472,36.30116,0.019419363,0.01634563,0.021686515,0.020929495
t_3204,47.09455,36.30116,0.020090014,0.016821904,0.022823228,0.021443307
t_3205,47.00472,36.37352,0.019170629,0.015996525,0.021788578,0.020540884
t_3206,47.09455,36.37352,0.021296699,0.017980766,0.023959473,0.022702066
t_3207,46.91489,36.37352,0.018246638,0.015248322,0.020510087,0.019717982
t_3208,47.00472,36.44582,0.019131165,0.015879484,0.02199432,0.020405877
t_3209,47.09455,36.44582,0.021859525,0.01847462,0.024639638,0.023230363
t_321,51.13697,34.3963,0.008624506,0.0068848785,0.009717382,0.009829454
t_3210,46.91489,36.44582,0.017851485,0.014771646,0.020445462,0.019182993
t_3211,47.09455,36.51805,0.02660219,0.023669235,0.028112741,0.028739644
t_3212,47.00472,36.51805,0.020407824,0.017125841,0.02312523,0.021774653
t_3213,46.64539,36.37352,0.014207839,0.011621778,0.016144441,0.015597209
t_3214,46.73522,36.37352,0.014739201,0.012011211,0.01697287,0.01605145
t_3215,46.82505,36.37352,0.017191945,0.014351932,0.019201782,0.01871711
t_3216,46.64539,36.44582,0.016651005,0.014152279,0.017969735,0.018488709
t_3217,46.73522,36.44582,0.01480463,0.01202865,0.017171541,0.016071474
t_3218,46.55556,36.44582,0.012618302,0.010123232,0.01471077,0.013838478
t_3219,46.82505,36.44582,0.015538823,0.0126077095,0.018204832,0.016734801
t_322,51.31663,34.3963,0.0126243215,0.011437348,0.012195334,0.015146709
t_3220,46.64539,36.51805,0.017975997,0.015591931,0.019018097,0.02009864
t_3221,46.55556,36.51805,0.015407781,0.012952005,0.01677586,0.017122487
t_3222,46.73522,36.51805,0.015400475,0.012583728,0.0177428,0.016710548
t_3223,46.3759,36.37352,0.011240554,0.009020925,0.0128966095,0.012504516
t_3224,46.28606,36.44582,0.011733731,0.0096090445,0.013000669,0.013194683
t_3225,46.46573,36.44582,0.012036028,0.009666112,0.013911111,0.013288838
t_3226,46.3759,36.44582,0.013496955,0.011349137,0.0145744905,0.015250913
t_3227,46.46573,36.51805,0.012935802,0.010535288,0.014648934,0.014317928
t_3228,46.3759,36.51805,0.012732829,0.010469403,0.014122286,0.014227711
t_3229,46.28606,36.51805,0.011371886,0.009207604,0.012828573,0.012720601
t_323,51.13697,34.47039,0.014904435,0.013768439,0.014114519,0.017814316
t_3230,46.3759,36.59021,0.015781295,0.0138361,0.016306391,0.018090105
t_3231,46.28606,36.59021,0.010708862,0.008523884,0.012424721,0.011903051
t_3232,46.46573,36.59021,0.012417939,0.009988231,0.014365021,0.01367521
t_3233,46.91489,36.51805,0.019440453,0.016352095,0.02174609,0.020936126
t_3234,47.09455,36.59021,0.02786944,0.025029676,0.02920745,0.030140938
t_3235,46.91489,36.59021,0.018531717,0.015353891,0.02128668,0.019827366
t_3236,47.00472,36.59021,0.021153072,0.01783665,0.023842053,0.02254554
t_3237,47.09455,36.6623,0.021621138,0.018009331,0.025151577,0.02270087
t_3238,47.00472,36.6623,0.020748945,0.017359486,0.023734504,0.022020284
t_3239,46.91489,36.6623,0.017862853,0.014628863,0.020937078,0.019011237
t_324,51.31663,34.47039,0.011157151,0.009644807,0.011504504,0.013139988
t_3240,47.00472,36.73433,0.019574128,0.01611231,0.023009704,0.02064079
t_3241,46.91489,36.73433,0.018171784,0.014906341,0.021278325,0.019319506
t_3242,47.09455,36.73433,0.021177892,0.017505435,0.024976892,0.022142582
t_3243,46.82505,36.51805,0.015842995,0.012864089,0.018583467,0.017026745
t_3244,46.55556,36.59021,0.022052744,0.020578237,0.02121598,0.02540692
t_3245,46.64539,36.59021,0.018676443,0.016327938,0.019611612,0.020912865
t_3246,46.73522,36.59021,0.01820157,0.015455261,0.019807395,0.019951915
t_3247,46.82505,36.59021,0.016067542,0.013046049,0.018886257,0.017232643
t_3248,46.55556,36.6623,0.022801612,0.021406764,0.021771131,0.026270589
t_3249,46.64539,36.6623,0.02033762,0.018194383,0.02081813,0.02294304
t_325,51.2268,34.47039,0.012226833,0.010770858,0.012328174,0.014455156
t_3250,46.73522,36.6623,0.019730262,0.017135572,0.02098079,0.021806858
t_3251,46.82505,36.6623,0.016448291,0.013391877,0.019286446,0.017625174
t_3252,46.64539,36.73433,0.020100154,0.017865336,0.020747937,0.022591855
t_3253,46.28606,36.6623,0.012597072,0.010427496,0.013811155,0.01417024
t_3254,46.3759,36.6623,0.011570699,0.009246283,0.013446655,0.012784648
t_3255,46.46573,36.6623,0.0131266005,0.010672959,0.0149479555,0.014483562
t_3256,46.46573,36.73433,0.01865417,0.01679681,0.018767007,0.021383433
t_3257,46.28606,36.73433,0.011596471,0.009371132,0.013163911,0.01292343
t_3258,46.3759,36.73433,0.011866393,0.009521928,0.013713733,0.013115237
t_3259,46.46573,36.80629,0.019383667,0.01761222,0.019286186,0.02226378
t_326,51.13697,34.54441,0.014401755,0.013005045,0.01412013,0.017026074
t_3260,46.28606,36.80629,0.016903643,0.015257619,0.016801674,0.01963792
t_3261,46.3759,36.80629,0.021197854,0.020040054,0.019860495,0.024753235
t_3262,46.46573,36.87818,0.01910198,0.017262598,0.019146422,0.021892104
t_3263,46.55556,36.73433,0.020825583,0.019031376,0.020660952,0.023807859
t_3264,46.73522,36.73433,0.01781859,0.014960306,0.019764181,0.019397162
t_3265,46.82505,36.73433,0.01873888,0.01570014,0.021027202,0.020217989
t_3266,46.73522,36.80629,0.018329905,0.015472257,0.020184012,0.019968174
t_3267,46.55556,36.80629,0.017056132,0.014626781,0.018237248,0.019021098
t_3268,46.64539,36.80629,0.023188327,0.021438785,0.022792261,0.02637089
t_3269,46.82505,36.80629,0.021824788,0.019069612,0.023212235,0.023902653
t_327,51.2268,34.54441,0.014780947,0.013528032,0.014201336,0.01757873
t_3270,46.55556,36.87818,0.016617706,0.014101195,0.017966334,0.018431311
t_3271,46.73522,36.87818,0.019056857,0.016234007,0.02072601,0.0208137
t_3272,46.64539,36.87818,0.019611925,0.01722788,0.020539332,0.021903329
t_3273,47.00472,36.80629,0.020319683,0.016842568,0.023661075,0.021443363
t_3274,47.09455,36.80629,0.022063114,0.018378291,0.025749808,0.023088086
t_3275,46.91489,36.80629,0.0186797,0.015395155,0.021739481,0.019863633
t_3276,47.00472,36.87818,0.020215662,0.016714847,0.023651753,0.021298915
t_3277,46.91489,36.87818,0.018878855,0.015579315,0.021944521,0.020066686
t_3278,47.09455,36.87818,0.023188855,0.019517148,0.026649386,0.024313124
t_3279,47.00472,36.95,0.020151833,0.016639514,0.023636257,0.021213027
t_328,51.31663,34.54441,0.014809542,0.013654731,0.014061209,0.01769104
t_3280,47.09455,36.95,0.03157509,0.029078305,0.032295246,0.03421964
t_3281,46.91489,36.95,0.018779654,0.015469014,0.021900827,0.019942034
t_3282,46.91489,37.02176,0.019506624,0.016211893,0.02242975,0.02076642
t_3283,47.72337,36.59021,0.039528906,0.034182247,0.047029164,0.038800515
t_3284,47.45387,36.6623,0.029711107,0.025108678,0.035334297,0.029980836
t_3285,47.54371,36.6623,0.033877388,0.029055066,0.039883986,0.033904493
t_3286,47.72337,36.6623,0.05411746,0.050869297,0.057478163,0.054468464
t_3287,47.63354,36.6623,0.037316464,0.03219938,0.04412225,0.036926147
t_3288,47.63354,36.73433,0.03774948,0.03252469,0.044910185,0.037206184
t_3289,47.45387,36.73433,0.03065348,0.026004666,0.03634522,0.030877447
t_329,51.2268,34.61837,0.016015196,0.014783486,0.015264081,0.01899428
t_3290,47.54371,36.73433,0.036393147,0.03162148,0.042115025,0.036431037
t_3291,47.72337,36.73433,0.044980135,0.039683685,0.05227636,0.043992
t_3292,47.45387,36.80629,0.031396948,0.026718523,0.037129145,0.031583745
t_3293,47.54371,36.80629,0.03448606,0.02950729,0.04099399,0.034294203
t_3294,47.72337,36.80629,0.055619482,0.052116424,0.059668873,0.055490118
t_3295,47.63354,36.80629,0.03867281,0.033410553,0.045948073,0.038036913
t_3296,47.72337,36.87818,0.044361543,0.038808756,0.052626666,0.043060284
t_3297,47.54371,36.87818,0.050733544,0.04846986,0.051884033,0.05236361
t_3298,47.63354,36.87818,0.038291674,0.032954957,0.045866676,0.037546363
t_3299,47.45387,36.87818,0.045092084,0.04252601,0.04639817,0.046985026
t_33,51.49629,33.87582,0.007036531,0.006011556,0.0072046593,0.008546948
t_330,51.40646,34.54441,0.014073989,0.012888785,0.013461528,0.016825156
t_3300,47.72337,36.95,0.061672717,0.05959755,0.06375509,0.06197494
t_3301,47.54371,36.95,0.047893234,0.044952247,0.05016478,0.049087025
t_3302,47.63354,36.95,0.050423287,0.04688822,0.054056797,0.050729964
t_3303,47.27421,36.80629,0.02570432,0.021539152,0.030376226,0.026370324
t_3304,47.36404,36.80629,0.028627185,0.024224311,0.03372015,0.02910949
t_3305,47.18438,36.87818,0.024579694,0.020665573,0.028603334,0.025494281
t_3306,47.27421,36.87818,0.026227001,0.022052053,0.030867066,0.026900293
t_3307,47.36404,36.87818,0.035074,0.03116608,0.038246967,0.03613015
t_3308,47.27421,36.95,0.028754923,0.024697416,0.032732524,0.02964663
t_3309,47.18438,36.95,0.024567679,0.020642407,0.028631808,0.025462111
t_331,51.58613,34.54441,0.012644772,0.011417802,0.012281772,0.015137918
t_3310,47.36404,36.95,0.03582674,0.03205221,0.038798608,0.036988474
t_3311,47.18438,37.02176,0.02626577,0.022427158,0.029832657,0.027340721
t_3312,47.27421,37.02176,0.028534882,0.024477504,0.032548092,0.029405639
t_3313,47.45387,36.95,0.033110578,0.02848728,0.038571127,0.033323474
t_3314,47.45387,37.02176,0.04276948,0.039734554,0.044871334,0.04426868
t_3315,47.54371,37.02176,0.038172405,0.033480998,0.04369914,0.038081724
t_3316,47.63354,37.02176,0.054568224,0.052235465,0.056427967,0.05546709
t_3317,47.54371,37.09344,0.033976354,0.029113244,0.040388778,0.033687435
t_3318,47.45387,37.09344,0.04558082,0.043374106,0.04635133,0.047580242
t_3319,47.63354,37.09344,0.052849744,0.050453246,0.054854922,0.053672947
t_332,51.49629,34.61837,0.014840013,0.013718661,0.01403312,0.017752683
t_3320,47.54371,37.16506,0.042504314,0.039106943,0.045560475,0.043219972
t_3321,47.45387,37.16506,0.03102787,0.026551422,0.036367796,0.031196035
t_3322,47.63354,37.16506,0.050328854,0.047933053,0.052394133,0.051081132
t_3323,47.00472,37.02176,0.029146843,0.026734069,0.02973722,0.03187513
t_3324,47.09455,37.02176,0.028673016,0.025596432,0.030391501,0.03068877
t_3325,46.91489,37.09344,0.019959636,0.016688876,0.022723673,0.02129221
t_3326,47.09455,37.09344,0.033084992,0.030938013,0.033168036,0.036044683
t_3327,47.00472,37.09344,0.027960038,0.025344223,0.02892148,0.030458018
t_3328,46.91489,37.16506,0.031870008,0.030577878,0.03030794,0.03563592
t_3329,47.09455,37.16506,0.02409144,0.020508347,0.027146304,0.025357204
t_333,51.40646,34.61837,0.01498711,0.013784898,0.014297774,0.017854791
t_3330,47.00472,37.16506,0.03230288,0.030597735,0.031539906,0.03569621
t_3331,47.00472,37.23662,0.021625768,0.01823454,0.02446745,0.022955297
t_3332,46.91489,37.23662,0.029054454,0.02725051,0.028528169,0.03236945
t_3333,47.36404,37.02176,0.029961983,0.0256071,0.034806836,0.030477107
t_3334,47.36404,37.09344,0.038504798,0.035500254,0.040334623,0.040292088
t_3335,47.18438,37.09344,0.024916222,0.021036115,0.028794967,0.025866728
t_3336,47.27421,37.09344,0.02765618,0.023586439,0.031816423,0.028466612
t_3337,47.18438,37.16506,0.024395108,0.020535959,0.028287677,0.025328422
t_3338,47.27421,37.16506,0.035388727,0.0325751,0.03676035,0.037524294
t_3339,47.36404,37.16506,0.03996897,0.03748113,0.04095896,0.042124808
t_334,51.58613,34.61837,0.013917033,0.012742068,0.013306158,0.016653106
t_3340,47.18438,37.23662,0.024493918,0.020695953,0.02818345,0.025493117
t_3341,47.27421,37.23662,0.034615662,0.03180667,0.035981584,0.036738604
t_3342,47.36404,37.23662,0.030288752,0.026247947,0.034221806,0.031001782
t_3343,47.63354,37.23662,0.047844805,0.045793854,0.049459927,0.04862801
t_3344,47.45387,37.23662,0.036118813,0.032446217,0.039228287,0.036932535
t_3345,47.54371,37.23662,0.034665816,0.030423285,0.039475046,0.034608364
t_3346,47.54371,37.3081,0.030800039,0.026671084,0.0357631,0.030646631
t_3347,47.45387,37.3081,0.030547699,0.026479855,0.034843065,0.030893914
t_3348,47.63354,37.3081,0.03200392,0.02798751,0.037267398,0.03136912
t_3349,47.45387,37.37952,0.03336277,0.029980477,0.036061093,0.034289915
t_335,51.58613,34.69227,0.015038656,0.013892597,0.014250193,0.017958852
t_3350,47.54371,37.37952,0.031371396,0.027721455,0.035029206,0.03143734
t_3351,47.63354,37.37952,0.026182614,0.022533914,0.031209009,0.02548225
t_3352,47.45387,37.45087,0.03661086,0.03419282,0.037702333,0.03839486
t_3353,47.18438,37.3081,0.024941554,0.021238692,0.028274152,0.026064511
t_3354,47.27421,37.3081,0.03316546,0.030246384,0.03471522,0.035173163
t_3355,47.36404,37.3081,0.026957354,0.022852845,0.031470474,0.027480181
t_3356,47.18438,37.37952,0.028895868,0.025809895,0.030657327,0.030824441
t_3357,47.27421,37.37952,0.028592777,0.024987668,0.031310648,0.029852713
t_3358,47.36404,37.37952,0.033250917,0.03011386,0.03529516,0.03480921
t_3359,47.18438,37.45087,0.024134032,0.0205598,0.027173087,0.025359597
t_336,51.40646,34.69227,0.015770826,0.014521757,0.015075296,0.018704599
t_3360,47.27421,37.45087,0.03956691,0.03840994,0.037842475,0.04296218
t_3361,47.36404,37.45087,0.03836147,0.036535338,0.03808853,0.041016944
t_3362,47.27421,37.52215,0.030166222,0.027224371,0.031716585,0.03219136
t_3363,47.63354,37.45087,0.026387718,0.022933597,0.030707411,0.02586892
t_3364,47.54371,37.45087,0.028606605,0.024861967,0.032642316,0.02865509
t_3365,47.54371,37.52215,0.02859338,0.024754904,0.032621097,0.028835483
t_3366,47.45387,37.52215,0.037134517,0.034927946,0.037727244,0.03925209
t_3367,47.63354,37.52215,0.028065182,0.024253573,0.032635354,0.027831495
t_3368,47.63354,37.59336,0.04472141,0.04359625,0.04379477,0.04679293
t_3369,47.54371,37.59336,0.028266288,0.024301032,0.03242874,0.028694877
t_337,51.49629,34.69227,0.015525776,0.014349115,0.014734285,0.018486558
t_3370,47.45387,37.59336,0.04165153,0.040495176,0.040127773,0.04463642
t_3371,47.63354,37.66451,0.038961608,0.03639358,0.040313534,0.04069179
t_3372,47.54371,37.66451,0.03625522,0.033604156,0.03753524,0.038201332
t_3373,47.99286,37.52215,0.052686896,0.04852197,0.05864064,0.05113019
t_3374,47.8132,37.52215,0.034317013,0.030174337,0.040113978,0.033374872
t_3375,47.72337,37.52215,0.03019824,0.026421554,0.03502454,0.029611586
t_3376,47.90303,37.52215,0.037777912,0.032921925,0.04540584,0.036360558
t_3377,47.99286,37.59336,0.040635392,0.035200495,0.049269058,0.03910169
t_3378,47.8132,37.59336,0.035584133,0.031212524,0.041190844,0.035035077
t_3379,47.72337,37.59336,0.048072927,0.04717538,0.04715041,0.049768306
t_338,51.40646,34.7661,0.016953195,0.015718775,0.016111135,0.020043418
t_3380,47.90303,37.59336,0.035754822,0.030716816,0.043378714,0.03466765
t_3381,47.99286,37.66451,0.050305963,0.04659182,0.054570727,0.05007509
t_3382,47.8132,37.66451,0.03296292,0.028310308,0.039056722,0.032639578
t_3383,45.47758,36.80629,0.0077046934,0.0063710986,0.00829175,0.00910522
