STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
EMSC.UTM:(665000 4541000 35 T),,28.968,41.0079,macroseismic,374.05,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(666000 4544000 35 T),,28.9807,41.0347,macroseismic,460.68,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(666000 4545000 35 T),,28.981,41.0437,macroseismic,372.76,2.1,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(666000 4546000 35 T),,28.9813,41.0527,macroseismic,372.76,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(666000 4548000 35 T),,28.9818,41.0707,macroseismic,332.31,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(667000 4453000 35 T),,28.9684,40.2152,macroseismic,438.87,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(667000 4546000 35 T),,28.9932,41.0525,macroseismic,461.98,2.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(667000 4547000 35 T),,28.9934,41.0615,macroseismic,292.53,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(668000 4547000 35 T),,29.0053,41.0613,macroseismic,292.53,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(669000 4200000 34 S),,22.9288,37.9363,macroseismic,383.69,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(672000 4541000 35 T),,29.0512,41.0065,macroseismic,403.08,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(673000 4069000 35 S),,28.9436,36.7554,macroseismic,597.29,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(673000 4204000 34 S),,22.9753,37.9716,macroseismic,440.75,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(673000 4537000 35 T),,29.062,40.9702,macroseismic,405.17,2.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(674000 4539000 35 T),,29.0744,40.988,macroseismic,242.61,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(674000 4546000 35 T),,29.0764,41.051,macroseismic,398.31,2.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(675000 4451000 35 T),,29.0618,40.1955,macroseismic,430.72,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(675000 4536000 35 T),,29.0855,40.9608,macroseismic,409.39,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(675000 4537000 35 T),,29.0857,40.9698,macroseismic,409.39,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(675000 4538000 35 T),,29.086,40.9788,macroseismic,375.73,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(676000 4450000 35 T),,29.0733,40.1863,macroseismic,608.15,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(678000 4538000 35 T),,29.1217,40.9782,macroseismic,407.09,1.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(678000 4539000 35 T),,29.122,40.9872,macroseismic,407.09,2.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(679000 4532000 35 T),,29.1318,40.9239,macroseismic,364.79,1.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(681000 4183000 35 S),,29.061,37.7808,macroseismic,421.65,4.5,0.3,0.8059,0.039067,0.875,4.2016,1.0131,0.053941,1.0822,0.062538,1.4737,0.013511,inferred,Stations_USGS
EMSC.UTM:(683000 4540000 35 T),,29.1817,40.9951,macroseismic,334.36,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(686000 4537000 35 T),,29.2164,40.9674,macroseismic,406.2,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(689000 4055000 35 S),,29.1193,36.6262,macroseismic,600.0,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(689000 4058000 35 S),,29.1201,36.6532,macroseismic,600.0,4.1,0.3,0.8059,0.019463,0.875,2.9012,1.0131,0.02902,1.0822,0.047174,1.4737,0.010355,inferred,Stations_USGS
EMSC.UTM:(689000 4059000 35 S),,29.1203,36.6623,macroseismic,329.8,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(690000 4500000 35 T),,29.2526,40.6334,macroseismic,433.23,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(690000 4502000 35 T),,29.2532,40.6514,macroseismic,408.64,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(690000 4729000 34 T),,23.3256,42.6944,macroseismic,760.0,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(691000 4502000 35 T),,29.265,40.6512,macroseismic,388.89,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(691000 4503000 35 T),,29.2653,40.6602,macroseismic,600.0,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(693000 4525000 35 T),,29.2958,40.8577,macroseismic,443.46,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(730000 4203000 34 S),,23.6234,37.9499,macroseismic,369.3,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(730000 4205000 34 S),,23.624,37.9679,macroseismic,527.29,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(731000 4204000 34 S),,23.635,37.9586,macroseismic,424.01,4.8,0.3,0.8059,0.043688,0.875,5.2282,1.0131,0.073714,1.0822,0.083086,1.4737,0.017893,inferred,Stations_USGS
EMSC.UTM:(732000 4202000 34 S),,23.6458,37.9404,macroseismic,371.07,4.4,0.3,0.8059,0.029273,0.875,3.9064,1.0131,0.042797,1.0822,0.060441,1.4737,0.013168,inferred,Stations_USGS
EMSC.UTM:(732000 4205000 34 S),,23.6467,37.9674,macroseismic,421.83,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(732000 4210000 34 S),,23.6484,38.0124,macroseismic,558.82,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(732000 4211000 34 S),,23.6487,38.0214,macroseismic,558.82,4.1,0.3,0.8059,0.018758,0.875,2.9012,1.0131,0.028447,1.0822,0.047623,1.4737,0.010466,inferred,Stations_USGS
EMSC.UTM:(733000 4202000 34 S),,23.6571,37.9401,macroseismic,371.07,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(733000 4203000 34 S),,23.6575,37.9491,macroseismic,279.18,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(733000 4204000 34 S),,23.6578,37.9581,macroseismic,279.18,4.1,0.3,0.8059,0.018798,0.875,2.9012,1.0131,0.02848,1.0822,0.047597,1.4737,0.010459,inferred,Stations_USGS
EMSC.UTM:(734000 4203000 34 S),,23.6688,37.9489,macroseismic,257.07,4.8,0.3,0.8059,0.043827,0.875,5.2282,1.0131,0.074014,1.0822,0.082925,1.4737,0.017855,inferred,Stations_USGS
EMSC.UTM:(734000 4204000 34 S),,23.6692,37.9579,macroseismic,257.07,4.9,0.3,0.8059,0.046643,0.875,5.6234,1.0131,0.084823,1.0822,0.089775,1.4737,0.019273,inferred,Stations_USGS
EMSC.UTM:(734000 4211000 34 S),,23.6714,38.0209,macroseismic,462.74,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(734000 4552000 35 T),,29.7919,41.09,macroseismic,448.75,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(735000 4203000 34 S),,23.6802,37.9486,macroseismic,266.39,4.3,0.3,0.8059,0.025429,0.875,3.6318,1.0131,0.037502,1.0822,0.055717,1.4737,0.012171,inferred,Stations_USGS
EMSC.UTM:(736000 4201000 34 S),,23.6909,37.9303,macroseismic,600.0,4.0,0.3,0.8059,0.016323,0.875,2.4806,1.0131,0.024951,1.0822,0.041995,1.4737,0.009254,inferred,Stations_USGS
EMSC.UTM:(736000 4203000 34 S),,23.6916,37.9483,macroseismic,266.39,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(736000 4210000 34 S),,23.6939,38.0114,macroseismic,346.68,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(737000 4201000 34 S),,23.7023,37.9301,macroseismic,331.89,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(737000 4202000 34 S),,23.7026,37.9391,macroseismic,331.89,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(737000 4203000 34 S),,23.7029,37.9481,macroseismic,377.53,4.5,0.3,0.8059,0.034403,0.875,4.2016,1.0131,0.049387,1.0822,0.06522,1.4737,0.014162,inferred,Stations_USGS
EMSC.UTM:(737000 4204000 34 S),,23.7033,37.9571,macroseismic,377.53,4.1,0.3,0.8059,0.018992,0.875,2.9012,1.0131,0.028638,1.0822,0.047472,1.4737,0.010428,inferred,Stations_USGS
EMSC.UTM:(737000 4205000 34 S),,23.7036,37.9661,macroseismic,345.82,4.5,0.3,0.8059,0.03441,0.875,4.2016,1.0131,0.049392,1.0822,0.065216,1.4737,0.014161,inferred,Stations_USGS
EMSC.UTM:(737000 4206000 34 S),,23.7039,37.9751,macroseismic,293.76,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(737000 4208000 34 S),,23.7046,37.9931,macroseismic,281.15,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(737000 4212000 34 S),,23.7059,38.0291,macroseismic,382.06,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(738000 4200000 34 S),,23.7133,37.9208,macroseismic,423.81,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(738000 4201000 34 S),,23.7137,37.9298,macroseismic,393.97,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(738000 4202000 34 S),,23.714,37.9388,macroseismic,393.97,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(738000 4203000 34 S),,23.7143,37.9478,macroseismic,404.55,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(738000 4204000 34 S),,23.7146,37.9568,macroseismic,404.55,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(738000 4210000 34 S),,23.7166,38.0108,macroseismic,328.64,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(739000 4202000 34 S),,23.7253,37.9385,macroseismic,411.93,4.1,0.3,0.8059,0.019087,0.875,2.9012,1.0131,0.028715,1.0822,0.047411,1.4737,0.010413,inferred,Stations_USGS
EMSC.UTM:(739000 4204000 34 S),,23.726,37.9566,macroseismic,366.52,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(739000 4205000 34 S),,23.7263,37.9656,macroseismic,355.8,4.0,0.3,0.8059,0.016457,0.875,2.4806,1.0131,0.025062,1.0822,0.041825,1.4737,0.009198,inferred,Stations_USGS
EMSC.UTM:(739000 4206000 34 S),,23.7267,37.9746,macroseismic,355.8,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(739000 4207000 34 S),,23.727,37.9836,macroseismic,471.38,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(739000 4208000 34 S),,23.7273,37.9926,macroseismic,449.63,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(739000 4209000 34 S),,23.7277,38.0016,macroseismic,449.63,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(739000 4210000 34 S),,23.728,38.0106,macroseismic,444.6,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(739000 4211000 34 S),,23.7283,38.0196,macroseismic,444.6,4.2,0.3,0.8059,0.022158,0.875,3.3766,1.0131,0.032918,1.0822,0.05132,1.4737,0.011239,inferred,Stations_USGS
EMSC.UTM:(739000 4212000 34 S),,23.7287,38.0286,macroseismic,347.66,4.1,0.3,0.8059,0.0191,0.875,2.9012,1.0131,0.028726,1.0822,0.047403,1.4737,0.010411,inferred,Stations_USGS
EMSC.UTM:(740000 4202000 34 S),,23.7367,37.9383,macroseismic,411.93,2.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(740000 4203000 34 S),,23.7371,37.9473,macroseismic,366.52,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(740000 4204000 34 S),,23.7374,37.9563,macroseismic,366.52,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(740000 4206000 34 S),,23.7381,37.9743,macroseismic,355.8,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(740000 4207000 34 S),,23.7384,37.9833,macroseismic,471.38,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(740000 4208000 34 S),,23.7387,37.9923,macroseismic,449.63,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(740000 4209000 34 S),,23.7391,38.0013,macroseismic,449.63,4.3,0.3,0.8059,0.025773,0.875,3.6318,1.0131,0.037776,1.0822,0.055525,1.4737,0.012124,inferred,Stations_USGS
EMSC.UTM:(740000 4211000 34 S),,23.7397,38.0193,macroseismic,444.6,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(740000 4212000 34 S),,23.7401,38.0283,macroseismic,347.66,4.1,0.3,0.8059,0.01915,0.875,2.9012,1.0131,0.028767,1.0822,0.047371,1.4737,0.010403,inferred,Stations_USGS
EMSC.UTM:(740000 4214000 34 S),,23.7407,38.0463,macroseismic,353.68,4.1,0.3,0.8059,0.01915,0.875,2.9012,1.0131,0.028766,1.0822,0.047371,1.4737,0.010403,inferred,Stations_USGS
EMSC.UTM:(741000 4196000 34 S),,23.7461,37.884,macroseismic,430.57,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(741000 4197000 34 S),,23.7464,37.893,macroseismic,476.15,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(741000 4198000 34 S),,23.7467,37.902,macroseismic,476.15,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(741000 4199000 34 S),,23.7471,37.911,macroseismic,546.51,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(741000 4204000 34 S),,23.7488,37.956,macroseismic,478.86,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(741000 4205000 34 S),,23.7491,37.965,macroseismic,415.27,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(741000 4206000 34 S),,23.7494,37.974,macroseismic,415.27,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(741000 4210000 34 S),,23.7508,38.01,macroseismic,512.71,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(741000 4215000 34 S),,23.7525,38.055,macroseismic,393.27,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4192000 34 S),,23.7561,37.8477,macroseismic,308.76,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4194000 34 S),,23.7568,37.8657,macroseismic,389.87,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4196000 34 S),,23.7574,37.8837,macroseismic,430.57,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4197000 34 S),,23.7578,37.8927,macroseismic,476.15,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4200000 34 S),,23.7588,37.9197,macroseismic,900.0,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4202000 34 S),,23.7595,37.9377,macroseismic,900.0,2.1,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4205000 34 S),,23.7605,37.9648,macroseismic,500.02,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4206000 34 S),,23.7608,37.9738,macroseismic,500.02,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4207000 34 S),,23.7611,37.9828,macroseismic,368.56,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4208000 34 S),,23.7615,37.9918,macroseismic,484.43,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4214000 34 S),,23.7635,38.0458,macroseismic,403.73,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4216000 34 S),,23.7642,38.0638,macroseismic,434.11,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(742000 4221000 34 S),,23.7659,38.1088,macroseismic,471.03,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(743000 4197000 34 S),,23.7691,37.8925,macroseismic,556.92,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(743000 4206000 34 S),,23.7722,37.9735,macroseismic,500.02,2.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(743000 4208000 34 S),,23.7728,37.9915,macroseismic,368.56,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(743000 4214000 34 S),,23.7749,38.0455,macroseismic,403.73,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(743000 4215000 34 S),,23.7752,38.0545,macroseismic,471.21,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(744000 4189000 34 S),,23.7778,37.8202,macroseismic,454.04,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(744000 4209000 34 S),,23.7846,38.0002,macroseismic,301.66,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(744000 4210000 34 S),,23.7849,38.0092,macroseismic,372.05,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(744000 4212000 34 S),,23.7856,38.0272,macroseismic,315.22,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(744000 4214000 34 S),,23.7863,38.0452,macroseismic,471.21,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(744000 4215000 34 S),,23.7866,38.0542,macroseismic,471.21,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(745000 4188000 34 S),,23.7888,37.8109,macroseismic,454.04,4.2,0.3,0.8059,0.022435,0.875,3.3766,1.0131,0.03314,1.0822,0.051157,1.4737,0.011199,inferred,Stations_USGS
EMSC.UTM:(745000 4208000 34 S),,23.7956,37.991,macroseismic,571.43,2.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(745000 4209000 34 S),,23.7959,38.0,macroseismic,429.8,4.2,0.3,0.8059,0.022511,0.875,3.3766,1.0131,0.0332,1.0822,0.051113,1.4737,0.011188,inferred,Stations_USGS
EMSC.UTM:(745000 4210000 34 S),,23.7963,38.009,macroseismic,338.62,2.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(745000 4211000 34 S),,23.7966,38.018,macroseismic,338.62,4.3,0.3,0.8059,0.026118,0.875,3.6318,1.0131,0.038048,1.0822,0.055335,1.4737,0.012077,inferred,Stations_USGS
EMSC.UTM:(745000 4212000 34 S),,23.797,38.027,macroseismic,390.5,4.1,0.3,0.8059,0.019406,0.875,2.9012,1.0131,0.028973,1.0822,0.04721,1.4737,0.010364,inferred,Stations_USGS
EMSC.UTM:(745000 4213000 34 S),,23.7973,38.036,macroseismic,390.5,4.2,0.3,0.8059,0.022514,0.875,3.3766,1.0131,0.033202,1.0822,0.051111,1.4737,0.011188,inferred,Stations_USGS
EMSC.UTM:(745000 4216000 34 S),,23.7983,38.063,macroseismic,364.44,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(745000 4220000 34 S),,23.7997,38.099,macroseismic,365.27,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(746000 4190000 34 S),,23.8008,37.8286,macroseismic,455.15,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(746000 4210000 34 S),,23.8077,38.0087,macroseismic,338.62,2.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(746000 4213000 34 S),,23.8087,38.0357,macroseismic,325.38,4.5,0.3,0.8059,0.03525,0.875,4.2016,1.0131,0.050039,1.0822,0.064813,1.4737,0.014063,inferred,Stations_USGS
EMSC.UTM:(746000 4214000 34 S),,23.809,38.0447,macroseismic,419.79,4.1,0.3,0.8059,0.019458,0.875,2.9012,1.0131,0.029015,1.0822,0.047177,1.4737,0.010356,inferred,Stations_USGS
EMSC.UTM:(746000 4215000 34 S),,23.8094,38.0537,macroseismic,419.79,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(746000 4217000 34 S),,23.8101,38.0717,macroseismic,452.38,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(747000 4209000 34 S),,23.8187,37.9994,macroseismic,563.43,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(747000 4211000 34 S),,23.8194,38.0174,macroseismic,330.04,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(748000 4210000 34 S),,23.8304,38.0081,macroseismic,612.07,4.5,0.3,0.8059,0.035439,0.875,4.2016,1.0131,0.050183,1.0822,0.064725,1.4737,0.014041,inferred,Stations_USGS
EMSC.UTM:(748000 4213000 34 S),,23.8315,38.0352,macroseismic,366.07,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(748000 4523000 35 T),,29.9468,40.8249,macroseismic,636.07,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(749000 4211000 34 S),,23.8421,38.0169,macroseismic,297.76,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(749000 4214000 34 S),,23.8432,38.0439,macroseismic,550.63,1.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(750000 4209000 34 S),,23.8528,37.9986,macroseismic,536.73,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(752000 4210000 34 S),,23.8759,38.007,macroseismic,440.86,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(757000 4201000 34 S),,23.9296,37.9246,macroseismic,254.05,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34S 073 420 10000),,23.675,37.9622,macroseismic,284.22,3.2,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(34S 073 421 10000),,23.6783,38.0522,macroseismic,711.39,3.4,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(34S 074 419 10000),,23.7853,37.8695,macroseismic,834.87,3.9,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(34S 074 420 10000),,23.7887,37.9596,macroseismic,536.12,3.4,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(34S 074 421 10000),,23.7921,38.0496,macroseismic,422.82,2.8,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(34S 075 420 10000),,23.9024,37.9568,macroseismic,368.61,3.3,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(35S 022 393 10000),,23.9675,35.5205,macroseismic,600.0,2.8,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(35S 023 393 10000),,24.0776,35.5232,macroseismic,536.61,2.7,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(35S 029 409 10000),,24.6968,36.9788,macroseismic,672.42,3.8,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(35S 033 391 10000),,25.1838,35.3647,macroseismic,600.0,3.7,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(35S 035 403 10000),,25.382,36.4493,macroseismic,600.0,3.3,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(35S 035 410 10000),,25.3687,37.0801,macroseismic,249.42,3.0,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(35S 042 424 10000),,26.1417,38.35,macroseismic,600.0,5.8,0.0,0.8059,0.121105,0.875,10.8345,1.0131,0.254856,1.0822,0.144083,1.4737,0.029269,inferred,Stations_USGS
UTM:(35S 044 424 10000),,26.3705,38.3515,macroseismic,600.0,5.2,0.0,0.8059,0.087542,0.875,6.9974,1.0131,0.187294,1.0822,0.086838,1.4737,0.017885,inferred,Stations_USGS
UTM:(35S 047 418 10000),,26.716,37.812,macroseismic,600.0,7.0,0.0,0.8059,0.347759,0.875,25.9751,1.0131,0.5841,1.0822,0.309316,1.4737,0.059316,inferred,Stations_USGS
UTM:(35S 047 424 10000),,26.7139,38.3528,macroseismic,475.64,6.2,0.0,0.8059,0.165605,0.875,14.5008,1.0131,0.329254,1.0822,0.190328,1.4737,0.038036,inferred,Stations_USGS
UTM:(35S 048 422 10000),,26.8287,38.1728,macroseismic,458.33,6.1,0.0,0.8059,0.176681,0.875,13.4818,1.0131,0.33294,1.0822,0.162638,1.4737,0.032292,inferred,Stations_USGS
UTM:(35S 048 424 10000),,26.8283,38.353,macroseismic,492.78,5.7,0.0,0.8059,0.120975,0.875,10.0731,1.0131,0.248946,1.0822,0.128189,1.4737,0.025998,inferred,Stations_USGS
UTM:(35S 049 417 10000),,26.9433,37.7222,macroseismic,363.4,6.9,0.0,0.8059,0.294934,0.875,24.1497,1.0131,0.52351,1.0822,0.304236,1.4737,0.058957,inferred,Stations_USGS
UTM:(35S 049 432 10000),,26.9422,39.0741,macroseismic,414.41,4.8,0.0,0.8059,0.053045,0.875,5.2282,1.0131,0.094643,1.0822,0.073768,1.4737,0.01566,inferred,Stations_USGS
UTM:(35S 050 424 10000),,27.0572,38.3531,macroseismic,900.0,6.2,0.0,0.8059,0.161648,0.875,14.5008,1.0131,0.325094,1.0822,0.19317,1.4737,0.038673,inferred,Stations_USGS
UTM:(35S 050 425 10000),,27.0573,38.4432,macroseismic,600.0,6.8,0.0,0.8059,0.22488,0.875,22.4526,1.0131,0.443673,1.0822,0.319409,1.4737,0.063045,inferred,Stations_USGS
UTM:(35S 050 426 10000),,27.0574,38.5334,macroseismic,460.21,5.6,0.0,0.8059,0.102551,0.875,9.3652,1.0131,0.223066,1.0822,0.12612,1.4737,0.025849,inferred,Stations_USGS
UTM:(35S 051 407 10000),,27.1682,36.8207,macroseismic,900.0,3.7,0.0,,,,,,,,,,,inferred,Stations_USGS
UTM:(35S 051 423 10000),,27.1715,38.2629,macroseismic,272.18,6.8,0.0,0.8059,0.239008,0.875,22.4526,1.0131,0.458114,1.0822,0.307701,1.4737,0.060461,inferred,Stations_USGS
UTM:(35S 051 424 10000),,27.1717,38.353,macroseismic,464.69,6.2,0.0,0.8059,0.158055,0.875,14.5008,1.0131,0.321275,1.0822,0.19585,1.4737,0.039275,inferred,Stations_USGS
