STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
OBS_136,Kaisarion,22.57,37.95,macroseismic,717.0,5.0,0.3,0.8059,0.07722,0.875,5.6645,1.0131,0.172212,1.0822,0.063963,1.4737,0.013667,inferred,Stations_USGS
OBS_308,Pylos,21.7,36.92,macroseismic,587.44,4.0,0.3,0.8059,0.019741,0.875,2.1544,1.0131,0.029596,1.0822,0.028801,1.4737,0.005954,inferred,Stations_USGS
obs_121,MATARANKA  AITOLOAKARNANIA(2057),21.477,38.514,macroseismic,900.0,4.5,0.3,0.8059,0.051021,0.875,3.9349,1.0131,0.081436,1.0822,0.045815,1.4737,0.010009,inferred,Stations_USGS
obs_178,PALIAMPELA  AITOLOAKARNANIA(1.062),20.955,38.919,macroseismic,486.85,4.0,0.3,0.8059,0.023375,0.875,2.1544,1.0131,0.03242,1.0822,0.026499,1.4737,0.005254,inferred,Stations_USGS
OBS_124,Goumeron,21.62,37.75,macroseismic,581.37,5.0,0.3,0.8059,0.065925,0.875,5.6645,1.0131,0.149961,1.0822,0.070474,1.4737,0.015236,inferred,Stations_USGS
OBS_57,Archaia Nemea,22.7,37.78,macroseismic,596.91,4.0,0.3,0.8059,0.035463,0.875,2.1544,1.0131,0.040596,1.0822,0.021575,1.4737,0.003859,inferred,Stations_USGS
OBS_276,Paravola,21.52,38.62,macroseismic,650.51,4.0,0.3,0.8059,0.036076,0.875,2.1544,1.0131,0.040973,1.0822,0.021394,1.4737,0.003811,inferred,Stations_USGS
OBS_352,Stropones,23.87,38.62,macroseismic,900.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_127,ASTROS  ARKADIA(2958),22.682,37.398,macroseismic,743.66,4.5,0.3,0.8059,0.044395,0.875,3.9349,1.0131,0.068079,1.0822,0.049892,1.4737,0.011012,inferred,Stations_USGS
obs_387,ELOS  LAKONIA(824),22.704,36.822,macroseismic,233.76,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_271,XYLOKERIZA  KORINTHIA(1106),22.964,37.883,macroseismic,539.74,4.0,0.3,0.8059,0.033073,0.875,2.1544,1.0131,0.039097,1.0822,0.02233,1.4737,0.004064,inferred,Stations_USGS
OBS_288,Petrochorion,21.63,38.52,macroseismic,600.0,4.5,0.3,0.8059,0.054204,0.875,3.9349,1.0131,0.088036,1.0822,0.042484,1.4737,0.009089,inferred,Stations_USGS
OBS_218,Lousika,21.6,38.08,macroseismic,453.55,4.5,0.3,0.8059,0.053301,0.875,3.9349,1.0131,0.086154,1.0822,0.043332,1.4737,0.009363,inferred,Stations_USGS
obs_239,LOUTRA-AIDIPSOU  EVIA(4091),23.105,38.852,macroseismic,900.0,4.0,0.3,0.8059,0.028608,0.875,2.1544,1.0131,0.036154,1.0822,0.023986,1.4737,0.004524,inferred,Stations_USGS
obs_136,STOMIO  KORINTHIA(359),22.467,38.133,macroseismic,509.73,4.5,0.3,0.8059,0.068717,0.875,3.9349,1.0131,0.119498,1.0822,0.032132,1.4737,0.005976,inferred,Stations_USGS
OBS_362,Thouria,22.05,37.083,macroseismic,485.75,4.0,0.3,0.8059,0.021915,0.875,2.1544,1.0131,0.031312,1.0822,0.027355,1.4737,0.005511,inferred,Stations_USGS
OBS_333,Skotani,22.07,37.83,macroseismic,609.13,4.0,0.3,0.8059,0.039253,0.875,2.1544,1.0131,0.043888,1.0822,0.020091,1.4737,0.003468,inferred,Stations_USGS
obs_270,STYMPHALIA  KORINTHIA(200),22.467,37.883,macroseismic,866.09,4.0,0.3,0.8059,0.040671,0.875,2.1544,1.0131,0.04594,1.0822,0.019269,1.4737,0.003257,inferred,Stations_USGS
obs_288,LEFKADA  LEVKADA(6721),20.691,38.831,macroseismic,283.23,4.0,0.3,0.8059,0.021532,0.875,2.1544,1.0131,0.031016,1.0822,0.027593,1.4737,0.005584,inferred,Stations_USGS
obs_393,REICHEA  LAKONIA(511),22.996,36.851,macroseismic,511.29,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_281,Peiraiefs,23.633,37.95,macroseismic,358.71,4.0,0.3,0.8059,0.023423,0.875,2.1544,1.0131,0.032457,1.0822,0.026471,1.4737,0.005246,inferred,Stations_USGS
obs_65,GAVALOU  AITOLOAKARNANIA(1376),21.539,38.495,macroseismic,899.2,5.0,0.3,0.8059,0.071525,0.875,5.6645,1.0131,0.165413,1.0822,0.067039,1.4737,0.014406,inferred,Stations_USGS
OBS_1,Aeghira,22.35,38.15,macroseismic,548.61,5.0,0.3,0.8059,0.103468,0.875,5.6645,1.0131,0.200849,1.0822,0.053462,1.4737,0.011179,inferred,Stations_USGS
OBS_199,Lagkadia,22.02,37.67,macroseismic,888.47,4.0,0.3,0.8059,0.033629,0.875,2.1544,1.0131,0.03945,1.0822,0.022147,1.4737,0.004014,inferred,Stations_USGS
obs_200,AVLONA  ANATOLIKI-ATTIKI(6441),23.705,38.266,macroseismic,331.66,4.0,0.3,0.8059,0.023398,0.875,2.1544,1.0131,0.032438,1.0822,0.026486,1.4737,0.00525,inferred,Stations_USGS
obs_102,ADIOS-DIMITRIOS  VIOTIA(1281),23.023,38.446,macroseismic,208.25,5.0,0.3,0.8059,0.069297,0.875,5.6645,1.0131,0.159912,1.0822,0.068351,1.4737,0.014722,inferred,Stations_USGS
OBS_34,Amfikleia,22.583,38.633,macroseismic,900.0,5.0,0.3,0.8059,0.077949,0.875,5.6645,1.0131,0.173065,1.0822,0.063596,1.4737,0.013579,inferred,Stations_USGS
OBS_277,Parorio,22.75,38.55,macroseismic,688.95,5.0,0.3,0.8059,0.075956,0.875,5.6645,1.0131,0.170724,1.0822,0.064614,1.4737,0.013823,inferred,Stations_USGS
OBS_375,Varvasaina,21.47,37.67,macroseismic,304.66,5.0,0.3,0.8059,0.06268,0.875,5.6645,1.0131,0.140525,1.0822,0.072687,1.4737,0.015773,inferred,Stations_USGS
OBS_331,Skepasto,22.07,38.07,macroseismic,724.48,5.0,0.3,0.8059,0.088702,0.875,5.6645,1.0131,0.185231,1.0822,0.058753,1.4737,0.012426,inferred,Stations_USGS
OBS_193,Kryonerion,22.633,37.967,macroseismic,588.08,5.0,0.3,0.8059,0.076395,0.875,5.6645,1.0131,0.171242,1.0822,0.064386,1.4737,0.013769,inferred,Stations_USGS
OBS_252,Monastirakion,22.1,38.72,macroseismic,900.0,5.5,0.3,0.8059,0.10588,0.875,8.1544,1.0131,0.22796,1.0822,0.094875,1.4737,0.019974,inferred,Stations_USGS
obs_77,SKOUROCHORI  ELIA(703),21.345,37.679,macroseismic,236.65,5.0,0.3,0.8059,0.061451,0.875,5.6645,1.0131,0.136987,1.0822,0.073575,1.4737,0.015989,inferred,Stations_USGS
obs_116,PLATANOVRYSI  ACHAIA(425),21.754,38.13,macroseismic,759.61,4.5,0.3,0.8059,0.058223,0.875,3.9349,1.0131,0.096531,1.0822,0.039054,1.4737,0.00801,inferred,Stations_USGS
OBS_139,Kallithea,21.82,37.53,macroseismic,900.0,4.0,0.3,0.8059,0.028664,0.875,2.1544,1.0131,0.036192,1.0822,0.023963,1.4737,0.004518,inferred,Stations_USGS
OBS_305,Psachna,23.62,38.57,macroseismic,259.82,4.0,0.3,0.8059,0.024049,0.875,2.1544,1.0131,0.032922,1.0822,0.02613,1.4737,0.005145,inferred,Stations_USGS
OBS_247,Metochion,22.169,38.202,macroseismic,495.16,5.0,0.3,0.8059,0.113456,0.875,5.6645,1.0131,0.210818,1.0822,0.050526,1.4737,0.010493,inferred,Stations_USGS
OBS_72,Chandrinos,21.77,36.95,macroseismic,479.87,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_26,VRACHNAIIKA  ACHAIA(2393),21.664,38.132,macroseismic,539.37,5.5,0.3,0.8059,0.103598,0.875,8.1544,1.0131,0.225365,1.0822,0.09615,1.4737,0.020275,inferred,Stations_USGS
OBS_41,Analipsis,21.7,38.47,macroseismic,900.0,4.0,0.3,0.8059,0.041532,0.875,2.1544,1.0131,0.047195,1.0822,0.0188,1.4737,0.003139,inferred,Stations_USGS
OBS_300,Potamia,21.767,39.383,macroseismic,900.0,4.0,0.3,0.8059,0.023686,0.875,2.1544,1.0131,0.032653,1.0822,0.026326,1.4737,0.005203,inferred,Stations_USGS
OBS_302,Prevaza,20.75,38.95,macroseismic,262.46,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_70,Chalkiopouloi,21.4,38.967,macroseismic,554.56,4.0,0.3,0.8059,0.027585,0.875,2.1544,1.0131,0.035451,1.0822,0.02442,1.4737,0.004648,inferred,Stations_USGS
obs_265,MELISSI  KORINTHIA(1108),22.685,38.042,macroseismic,517.13,4.0,0.3,0.8059,0.041685,0.875,2.1544,1.0131,0.04742,1.0822,0.018719,1.4737,0.003118,inferred,Stations_USGS
OBS_332,Skiadas,21.67,37.87,macroseismic,715.84,5.0,0.3,0.8059,0.069482,0.875,5.6645,1.0131,0.160463,1.0822,0.06824,1.4737,0.014695,inferred,Stations_USGS
obs_124,PETROCHORI  AITOLOAKARNANIA(525),21.645,38.537,macroseismic,600.0,4.5,0.3,0.8059,0.054339,0.875,3.9349,1.0131,0.08832,1.0822,0.042359,1.4737,0.009049,inferred,Stations_USGS
OBS_330,Skala,20.651,38.252,macroseismic,900.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_62,SYLIVAINIOTIKA  ACHAIA(808),22.333,38.167,macroseismic,526.72,5.0,0.3,0.8059,0.107744,0.875,5.6645,1.0131,0.20517,1.0822,0.052151,1.4737,0.010872,inferred,Stations_USGS
OBS_105,Eretria,23.783,38.383,macroseismic,600.0,4.0,0.3,0.8059,0.022602,0.875,2.1544,1.0131,0.031838,1.0822,0.026941,1.4737,0.005387,inferred,Stations_USGS
OBS_258,Nea Filadelfeia,23.734,38.034,macroseismic,347.66,4.0,0.3,0.8059,0.022673,0.875,2.1544,1.0131,0.031891,1.0822,0.0269,1.4737,0.005374,inferred,Stations_USGS
obs_254,ARCHAIA-NEMEA  KORINTHIA(703),22.706,37.813,macroseismic,367.43,4.0,0.3,0.8059,0.036509,0.875,2.1544,1.0131,0.041238,1.0822,0.021268,1.4737,0.003777,inferred,Stations_USGS
obs_89,RETHIO  KORINTHIA(237),22.497,38.018,macroseismic,680.01,5.0,0.3,0.8059,0.082928,0.875,5.6645,1.0131,0.17879,1.0822,0.061228,1.4737,0.013014,inferred,Stations_USGS
obs_198,AGIOS-STEPHANOS  ANATOLIKI-ATTIKI(5333),23.859,38.141,macroseismic,284.65,4.0,0.3,0.8059,0.021693,0.875,2.1544,1.0131,0.03114,1.0822,0.027493,1.4737,0.005553,inferred,Stations_USGS
obs_350,YPSILANTIS  VIOTIA(590),23.021,38.368,macroseismic,900.0,4.0,0.3,0.8059,0.036496,0.875,2.1544,1.0131,0.04123,1.0822,0.021272,1.4737,0.003778,inferred,Stations_USGS
OBS_89,Dimitsana,22.02,37.57,macroseismic,900.0,4.0,0.3,0.8059,0.030554,0.875,2.1544,1.0131,0.037461,1.0822,0.02322,1.4737,0.004309,inferred,Stations_USGS
obs_231,PHIGALEIA  ELIA(202),21.838,37.399,macroseismic,584.28,4.0,0.3,0.8059,0.026127,0.875,2.1544,1.0131,0.034427,1.0822,0.025083,1.4737,0.004839,inferred,Stations_USGS
obs_63,ZACHLORITIKA  ACHAIA(568),22.18,38.178,macroseismic,670.49,5.0,0.3,0.8059,0.107412,0.875,5.6645,1.0131,0.204838,1.0822,0.05225,1.4737,0.010895,inferred,Stations_USGS
OBS_142,Kallithea,22.45,38.07,macroseismic,900.0,5.0,0.3,0.8059,0.088554,0.875,5.6645,1.0131,0.185068,1.0822,0.058813,1.4737,0.01244,inferred,Stations_USGS
OBS_343,Sparton,21.1,38.9,macroseismic,521.19,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_246,Messini,22.004,37.052,macroseismic,334.49,4.0,0.3,0.8059,0.0215,0.875,2.1544,1.0131,0.030991,1.0822,0.027614,1.4737,0.00559,inferred,Stations_USGS
OBS_201,Lampeia,21.78,37.83,macroseismic,735.13,4.0,0.3,0.8059,0.037094,0.875,2.1544,1.0131,0.041593,1.0822,0.021102,1.4737,0.003733,inferred,Stations_USGS
obs_251,SAMI  KEPHALLINIA(928),20.661,38.25,macroseismic,900.0,4.0,0.3,0.8059,0.022443,0.875,2.1544,1.0131,0.031716,1.0822,0.027036,1.4737,0.005415,inferred,Stations_USGS
obs_7,ZIRIA  ACHAIA(895),21.938,38.303,macroseismic,523.89,6.5,0.3,0.8059,0.248865,0.875,16.8985,1.0131,0.449201,1.0822,0.182032,1.4737,0.036592,inferred,Stations_USGS
obs_217,KAMATERO  ATHINA(17.41),23.706,38.055,macroseismic,513.77,4.0,0.3,0.8059,0.023018,0.875,2.1544,1.0131,0.032152,1.0822,0.0267,1.4737,0.005315,inferred,Stations_USGS
OBS_175,Kleitoria,22.217,37.883,macroseismic,858.67,4.5,0.3,0.8059,0.055952,0.875,3.9349,1.0131,0.091711,1.0822,0.040925,1.4737,0.008593,inferred,Stations_USGS
obs_93,KASTRAKI  PHOKIDA(510),21.893,38.413,macroseismic,565.1,5.0,0.3,0.8059,0.089491,0.875,5.6645,1.0131,0.186095,1.0822,0.058435,1.4737,0.012351,inferred,Stations_USGS
OBS_35,Amorgianoi,21.35,38.87,macroseismic,526.48,4.0,0.3,0.8059,0.028398,0.875,2.1544,1.0131,0.036011,1.0822,0.024073,1.4737,0.004549,inferred,Stations_USGS
OBS_204,Lechourion,21.917,37.95,macroseismic,900.0,4.0,0.3,0.8059,0.041369,0.875,2.1544,1.0131,0.046958,1.0822,0.018887,1.4737,0.00316,inferred,Stations_USGS
obs_184,PERDIKAKI  AITOLOAKARNANIA(577),21.361,39.072,macroseismic,900.0,4.0,0.3,0.8059,0.025685,0.875,2.1544,1.0131,0.034111,1.0822,0.025295,1.4737,0.0049,inferred,Stations_USGS
obs_25,STAROCHORI  ACHAIA(656),21.754,38.059,macroseismic,509.39,5.5,0.3,0.8059,0.10536,0.875,8.1544,1.0131,0.227372,1.0822,0.095161,1.4737,0.020041,inferred,Stations_USGS
obs_279,KROKEES  LAKONIA(1384),22.541,36.87,macroseismic,423.99,4.0,0.3,0.8059,0.019748,0.875,2.1544,1.0131,0.029602,1.0822,0.028796,1.4737,0.005953,inferred,Stations_USGS
OBS_295,Platanos,21.78,38.58,macroseismic,900.0,5.0,0.3,0.8059,0.077612,0.875,5.6645,1.0131,0.172671,1.0822,0.063765,1.4737,0.01362,inferred,Stations_USGS
obs_17,APIDEONAS  ACHAIA(411),21.412,38.06,macroseismic,294.89,5.5,0.3,0.8059,0.092362,0.875,8.1544,1.0131,0.212165,1.0822,0.103159,1.4737,0.021939,inferred,Stations_USGS
OBS_170,Keratsinion,23.618,37.95,macroseismic,369.3,4.0,0.3,0.8059,0.023584,0.875,2.1544,1.0131,0.032577,1.0822,0.026382,1.4737,0.00522,inferred,Stations_USGS
obs_250,POROS  KEPHALLINIA(1071),20.747,38.135,macroseismic,407.0,4.0,0.3,0.8059,0.023189,0.875,2.1544,1.0131,0.032281,1.0822,0.026603,1.4737,0.005286,inferred,Stations_USGS
OBS_299,Poros,20.77,38.15,macroseismic,692.47,4.0,0.3,0.8059,0.02347,0.875,2.1544,1.0131,0.032491,1.0822,0.026446,1.4737,0.005239,inferred,Stations_USGS
OBS_102,Elos,22.7,36.82,macroseismic,234.04,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_241,NEOS-PYRGOS  EVIA(1111),23.093,38.931,macroseismic,419.62,4.0,0.3,0.8059,0.027586,0.875,2.1544,1.0131,0.035451,1.0822,0.02442,1.4737,0.004648,inferred,Stations_USGS
OBS_67,Avlona,23.92,38.12,macroseismic,624.89,4.0,0.3,0.8059,0.021126,0.875,2.1544,1.0131,0.030698,1.0822,0.027854,1.4737,0.005663,inferred,Stations_USGS
OBS_210,Leontion,21.92,38.08,macroseismic,772.94,5.5,0.3,0.8059,0.115443,0.875,8.1544,1.0131,0.238563,1.0822,0.089977,1.4737,0.018822,inferred,Stations_USGS
obs_186,PHYTEIES  AITOLOAKARNANIA(2077),21.199,38.687,macroseismic,673.73,4.0,0.3,0.8059,0.028278,0.875,2.1544,1.0131,0.035928,1.0822,0.024124,1.4737,0.004563,inferred,Stations_USGS
obs_70,SITARALONA  AITOLOAKARNANIA(333),21.641,38.524,macroseismic,600.0,5.0,0.3,0.8059,0.07428,0.875,5.6645,1.0131,0.168733,1.0822,0.065503,1.4737,0.014037,inferred,Stations_USGS
OBS_26,Agios Vlasios,23.52,38.12,macroseismic,461.18,5.0,0.3,0.8059,0.059868,0.875,5.6645,1.0131,0.132459,1.0822,0.074761,1.4737,0.016278,inferred,Stations_USGS
obs_92,KASTELLIA(KASTELLI)  PHOKIDA(779),22.383,38.676,macroseismic,794.1,5.0,0.3,0.8059,0.078929,0.875,5.6645,1.0131,0.174205,1.0822,0.063111,1.4737,0.013463,inferred,Stations_USGS
obs_69,PLATANOS  AITOLOAKARNANIA(285),21.787,38.591,macroseismic,900.0,5.0,0.3,0.8059,0.077469,0.875,5.6645,1.0131,0.172503,1.0822,0.063837,1.4737,0.013637,inferred,Stations_USGS
OBS_12,Agios Dimitrios,23.32,38.22,macroseismic,512.7,4.0,0.3,0.8059,0.028838,0.875,2.1544,1.0131,0.036311,1.0822,0.023891,1.4737,0.004498,inferred,Stations_USGS
obs_284,SYKIA  LAKONIA(1042),22.923,36.778,macroseismic,338.71,4.0,0.3,0.8059,0.018427,0.875,2.1544,1.0131,0.028516,1.0822,0.029796,1.4737,0.006266,inferred,Stations_USGS
obs_133,PERIGIALI  KORINTHIA(1194),22.838,37.919,macroseismic,384.2,4.5,0.3,0.8059,0.051305,0.875,3.9349,1.0131,0.08202,1.0822,0.045659,1.4737,0.009971,inferred,Stations_USGS
obs_80,ARCHAIA-PHENOS(KALYVIA)  KORINTHIA(326),22.259,37.872,macroseismic,900.0,5.0,0.3,0.8059,0.076034,0.875,5.6645,1.0131,0.170817,1.0822,0.064573,1.4737,0.013813,inferred,Stations_USGS
OBS_71,Chalkis,23.583,38.467,macroseismic,410.04,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_166,Katochi,21.25,38.4,macroseismic,243.51,4.0,0.3,0.8059,0.031147,0.875,2.1544,1.0131,0.037851,1.0822,0.023001,1.4737,0.004248,inferred,Stations_USGS
OBS_76,Chora,22.27,36.9,macroseismic,900.0,4.0,0.3,0.8059,0.020135,0.875,2.1544,1.0131,0.029913,1.0822,0.028521,1.4737,0.005868,inferred,Stations_USGS
OBS_358,Thespiai,23.12,38.28,macroseismic,297.77,4.0,0.3,0.8059,0.033467,0.875,2.1544,1.0131,0.039347,1.0822,0.0222,1.4737,0.004028,inferred,Stations_USGS
OBS_396,Ziria,21.97,38.28,macroseismic,590.62,6.5,0.3,0.8059,0.260137,0.875,16.8985,1.0131,0.459785,1.0822,0.177156,1.4737,0.035495,inferred,Stations_USGS
OBS_351,Stratos,21.32,38.67,macroseismic,398.3,4.0,0.3,0.8059,0.0306,0.875,2.1544,1.0131,0.037491,1.0822,0.023203,1.4737,0.004304,inferred,Stations_USGS
OBS_301,Poullitsa,22.767,37.95,macroseismic,393.79,4.0,0.3,0.8059,0.038866,0.875,2.1544,1.0131,0.04333,1.0822,0.020327,1.4737,0.003529,inferred,Stations_USGS
obs_326,AIGINA  PIREAS(6736),23.467,37.73,macroseismic,645.37,4.0,0.3,0.8059,0.023847,0.875,2.1544,1.0131,0.032772,1.0822,0.026239,1.4737,0.005177,inferred,Stations_USGS
obs_213,AGIOS-DIMITRIOS  ATHINA(57.574),23.729,37.933,macroseismic,393.28,4.0,0.3,0.8059,0.022389,0.875,2.1544,1.0131,0.031675,1.0822,0.027068,1.4737,0.005425,inferred,Stations_USGS
obs_193,TRYPHOS  AITOLOAKARNANIA(1011),21.047,38.812,macroseismic,683.16,4.0,0.3,0.8059,0.025137,0.875,2.1544,1.0131,0.033717,1.0822,0.025566,1.4737,0.004979,inferred,Stations_USGS
obs_390,MOLAOI  LAKONIA(3010),22.854,36.822,macroseismic,808.05,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_47,ANO-VLASIA  ACHAIA(329),21.883,37.979,macroseismic,900.0,5.0,0.3,0.8059,0.077743,0.875,5.6645,1.0131,0.172824,1.0822,0.063699,1.4737,0.013604,inferred,Stations_USGS
obs_398,VELESTINO  MAGNISIA(3852),22.686,39.362,macroseismic,418.12,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_137,VELO  KORINTHIA(3.237),22.754,37.975,macroseismic,348.77,4.5,0.3,0.8059,0.053807,0.875,3.9349,1.0131,0.087207,1.0822,0.042853,1.4737,0.009208,inferred,Stations_USGS
obs_151,AMPELAKI  AITOLOAKARNANIA(1.096),21.233,38.926,macroseismic,490.76,4.0,0.3,0.8059,0.026206,0.875,2.1544,1.0131,0.034483,1.0822,0.025046,1.4737,0.004828,inferred,Stations_USGS
obs_292,AVRAMIO  MESSINIA(628),21.94,37.023,macroseismic,346.35,4.0,0.3,0.8059,0.021105,0.875,2.1544,1.0131,0.030682,1.0822,0.027867,1.4737,0.005667,inferred,Stations_USGS
OBS_94,Drosia,23.53,38.47,macroseismic,604.28,4.5,0.3,0.8059,0.043894,0.875,3.9349,1.0131,0.067091,1.0822,0.05024,1.4737,0.011098,inferred,Stations_USGS
obs_152,ANALIPSI  AITOLOAKARNANIA(1074),21.716,38.487,macroseismic,709.89,4.0,0.3,0.8059,0.041714,0.875,2.1544,1.0131,0.047462,1.0822,0.018703,1.4737,0.003114,inferred,Stations_USGS
OBS_99,Elaion,22.417,38.55,macroseismic,900.0,5.5,0.3,0.8059,0.119596,0.875,8.1544,1.0131,0.243037,1.0822,0.088049,1.4737,0.01837,inferred,Stations_USGS
OBS_202,Larymna,23.27,38.55,macroseismic,570.21,4.0,0.3,0.8059,0.029254,0.875,2.1544,1.0131,0.036592,1.0822,0.023723,1.4737,0.00445,inferred,Stations_USGS
obs_335,AGIOS-THOMAS  VIOTIA(1628),23.603,38.262,macroseismic,541.07,4.0,0.3,0.8059,0.02459,0.875,2.1544,1.0131,0.033319,1.0822,0.025844,1.4737,0.005061,inferred,Stations_USGS
obs_272,AGIOS-IOANNIS  LAKONIA(508),23.022,36.755,macroseismic,826.68,4.0,0.3,0.8059,0.018069,0.875,2.1544,1.0131,0.028216,1.0822,0.030086,1.4737,0.006358,inferred,Stations_USGS
OBS_109,Examilia,22.92,37.9,macroseismic,430.09,4.5,0.3,0.8059,0.049804,0.875,3.9349,1.0131,0.078943,1.0822,0.046498,1.4737,0.010176,inferred,Stations_USGS
obs_201,KAPANDRITI  ANATOLIKI-ATTIKI(1838),23.886,38.216,macroseismic,530.99,4.0,0.3,0.8059,0.021544,0.875,2.1544,1.0131,0.031025,1.0822,0.027586,1.4737,0.005581,inferred,Stations_USGS
obs_76,PELOPI  ELIA(1023),21.589,37.673,macroseismic,527.59,5.0,0.3,0.8059,0.064011,0.875,5.6645,1.0131,0.144378,1.0822,0.071758,1.4737,0.015547,inferred,Stations_USGS
OBS_84,Dafnos,22.07,38.62,macroseismic,480.04,4.0,0.3,0.8059,0.044947,0.875,2.1544,1.0131,0.052252,1.0822,0.01713,1.4737,0.002729,inferred,Stations_USGS
obs_6,RODIA  ACHAIA(467),22.155,38.2,macroseismic,546.16,6.5,0.3,0.8059,0.28598,0.875,16.8985,1.0131,0.483257,1.0822,0.167165,1.4737,0.03326,inferred,Stations_USGS
OBS_192,Krokyleion,22.03,38.53,macroseismic,900.0,5.0,0.3,0.8059,0.090415,0.875,5.6645,1.0131,0.187103,1.0822,0.058068,1.4737,0.012264,inferred,Stations_USGS
OBS_151,Kapandrition,23.87,38.22,macroseismic,533.54,4.0,0.3,0.8059,0.021693,0.875,2.1544,1.0131,0.031141,1.0822,0.027492,1.4737,0.005553,inferred,Stations_USGS
OBS_262,Neos Erineos,22.0,38.27,macroseismic,665.25,6.0,0.3,0.8059,0.199348,0.875,11.7387,1.0131,0.356497,1.0822,0.115868,1.4737,0.023476,inferred,Stations_USGS
OBS_157,Kastraki,21.27,38.83,macroseismic,429.21,4.0,0.3,0.8059,0.027817,0.875,2.1544,1.0131,0.035611,1.0822,0.02432,1.4737,0.004619,inferred,Stations_USGS
obs_82,KALLITHEA  KORINTHIA(273),22.486,38.111,macroseismic,900.0,5.0,0.3,0.8059,0.090536,0.875,5.6645,1.0131,0.187234,1.0822,0.058021,1.4737,0.012252,inferred,Stations_USGS
obs_203,VOULIAGMENI  ANATOLIKI-ATTIKI(3450),23.772,37.813,macroseismic,414.35,4.0,0.3,0.8059,0.021518,0.875,2.1544,1.0131,0.031004,1.0822,0.027603,1.4737,0.005586,inferred,Stations_USGS
obs_21,LONGOS  ACHAIA(729),22.015,38.297,macroseismic,354.28,5.5,0.3,0.8059,0.150827,0.875,8.1544,1.0131,0.274565,1.0822,0.076378,1.4737,0.015664,inferred,Stations_USGS
obs_233,SAVALIA  ELIA(1119),21.285,37.82,macroseismic,248.34,4.0,0.3,0.8059,0.028198,0.875,2.1544,1.0131,0.035873,1.0822,0.024157,1.4737,0.004573,inferred,Stations_USGS
obs_174,MACHAIRAS  AITOLOAKARNANIA(573),21.14,38.627,macroseismic,805.8,4.0,0.3,0.8059,0.027804,0.875,2.1544,1.0131,0.035602,1.0822,0.024326,1.4737,0.004621,inferred,Stations_USGS
obs_96,LIDORIKI  PHOKIDA(985),22.217,38.544,macroseismic,900.0,5.0,0.3,0.8059,0.090751,0.875,5.6645,1.0131,0.187468,1.0822,0.057936,1.4737,0.012232,inferred,Stations_USGS
OBS_395,Zelion,22.85,38.65,macroseismic,476.5,4.0,0.3,0.8059,0.037863,0.875,2.1544,1.0131,0.042056,1.0822,0.02089,1.4737,0.003677,inferred,Stations_USGS
obs_352,SKOULIKADO  ZAKYNTHOS(497),20.771,37.795,macroseismic,900.0,4.0,0.3,0.8059,0.022135,0.875,2.1544,1.0131,0.031481,1.0822,0.02722,1.4737,0.005471,inferred,Stations_USGS
OBS_348,Starochorion,21.75,38.03,macroseismic,635.39,5.5,0.3,0.8059,0.103847,0.875,8.1544,1.0131,0.225649,1.0822,0.096009,1.4737,0.020241,inferred,Stations_USGS
obs_316,MALESINA  PHTHIOTIDA(4956),23.243,38.637,macroseismic,604.99,4.0,0.3,0.8059,0.02905,0.875,2.1544,1.0131,0.036454,1.0822,0.023805,1.4737,0.004473,inferred,Stations_USGS
OBS_43,Angelokastron,23.0,37.73,macroseismic,507.85,4.0,0.3,0.8059,0.029503,0.875,2.1544,1.0131,0.03676,1.0822,0.023624,1.4737,0.004422,inferred,Stations_USGS
obs_255,ATHIKIA  KORINTHIA(2093),22.933,37.828,macroseismic,589.36,4.0,0.3,0.8059,0.032531,0.875,2.1544,1.0131,0.03875,1.0822,0.022513,1.4737,0.004114,inferred,Stations_USGS
OBS_176,Klenia,22.85,37.77,macroseismic,516.42,4.0,0.3,0.8059,0.03265,0.875,2.1544,1.0131,0.038825,1.0822,0.022473,1.4737,0.004103,inferred,Stations_USGS
obs_391,MYSTRAS  LAKONIA(790),22.348,37.062,macroseismic,900.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_355,Sykea,22.92,36.57,macroseismic,600.0,4.0,0.3,0.8059,0.017041,0.875,2.1544,1.0131,0.027338,1.0822,0.030968,1.4737,0.006639,inferred,Stations_USGS
